contig	length_kb	n_frags	cumul_length
sctg_464	88158	1	2434
sctg_465	94040	1	2435
sctg_466	85583	1	2436
sctg_467	88073	1	2437
sctg_468	79423	1	2438
sctg_469	83892	1	2439
sctg_47	806785	8	2440
sctg_470	85960	1	2448
sctg_471	82910	1	2449
sctg_472	80207	1	2450
sctg_473	84021	1	2451
sctg_474	84980	1	2452
sctg_475	82771	1	2453
sctg_476	81377	1	2454
sctg_477	80965	1	2455
sctg_478	79439	1	2456
sctg_479	81343	1	2457
sctg_48	809313	8	2458
sctg_480	86757	1	2466
sctg_481	80082	1	2467
sctg_482	86188	1	2468
sctg_483	78756	1	2469
sctg_484	78648	1	2470
sctg_485	77645	1	2471
sctg_486	77004	1	2472
sctg_487	75216	1	2473
sctg_488	77912	2	2474
sctg_489	74531	1	2476
sctg_49	789073	8	2477
sctg_490	74018	1	2485
sctg_491	77015	1	2486
sctg_492	76577	1	2487
sctg_493	83472	1	2488
sctg_494	74445	1	2489
sctg_495	72752	1	2490
sctg_496	70336	1	2491
sctg_497	72037	1	2492
sctg_498	70507	1	2493
sctg_499	73115	1	2494
sctg_5	1591957	16	2495
sctg_50	778596	8	2511
sctg_500	77483	2	2519
sctg_501	71789	1	2521
sctg_502	73157	2	2522
sctg_503	71222	1	2524
sctg_504	70818	2	2525
sctg_505	69173	1	2527
sctg_506	73502	2	2528
sctg_507	69994	2	2530
sctg_508	65472	2	2532
sctg_509	66621	2	2534
sctg_51	782261	8	2536
sctg_510	66590	2	2544
sctg_511	67055	1	2546
sctg_512	67356	1	2547
sctg_513	64149	1	2548
sctg_514	64508	2	2549
sctg_515	63354	2	2551
sctg_516	63439	2	2553
sctg_517	63895	2	2555
sctg_518	65298	2	2557
sctg_519	61490	2	2559
sctg_52	776744	9	2561
sctg_520	64793	2	2570
sctg_521	63899	2	2572
sctg_522	61700	2	2574
sctg_523	59818	2	2576
sctg_524	60452	2	2578
sctg_525	57526	2	2580
sctg_526	57296	2	2582
sctg_527	59073	2	2584
sctg_528	56950	2	2586
sctg_529	58917	2	2588
sctg_53	783420	8	2590
sctg_530	57181	2	2598
sctg_531	55520	2	2600
sctg_532	55297	2	2602
sctg_533	59501	2	2604
sctg_534	71502	2	2606
sctg_535	54074	2	2608
sctg_536	55883	2	2610
sctg_537	54110	2	2612
sctg_538	51375	2	2614
sctg_539	50649	2	2616
sctg_54	777257	8	2618
sctg_540	67011	2	2626
sctg_541	55175	2	2628
sctg_542	53309	2	2630
sctg_543	47824	2	2632
sctg_544	56549	2	2634
sctg_545	54160	2	2636
sctg_546	50860	2	2638
sctg_547	49362	2	2640
sctg_548	49446	2	2642
sctg_549	50165	2	2644
sctg_55	759589	8	2646
sctg_550	48804	2	2654
sctg_551	50726	2	2656
sctg_552	51451	2	2658
sctg_553	50645	2	2660
sctg_554	49437	2	2662
sctg_555	44279	2	2664
sctg_556	51267	2	2666
sctg_557	49511	2	2668
sctg_558	48212	2	2670
sctg_559	47338	2	2672
sctg_56	771551	8	2674
sctg_560	49199	2	2682
sctg_561	50585	2	2684
sctg_562	46658	2	2686
sctg_563	49373	2	2688
sctg_564	45876	2	2690
sctg_565	44715	2	2692
sctg_566	55074	2	2694
sctg_567	47575	2	2696
sctg_568	47111	2	2698
sctg_569	43431	2	2700
sctg_57	761978	8	2702
sctg_570	44006	2	2710
sctg_571	42377	2	2712
sctg_572	43288	2	2714
sctg_573	39726	1	2716
sctg_574	42826	2	2717
sctg_575	42123	2	2719
sctg_576	42630	2	2721
sctg_577	42443	2	2723
sctg_578	36100	2	2725
sctg_579	37291	1	2727
sctg_58	751488	8	2728
sctg_580	41406	2	2736
sctg_581	45049	2	2738
sctg_582	41392	2	2740
sctg_583	42006	2	2742
sctg_584	40523	2	2744
sctg_585	47840	2	2746
sctg_586	44174	2	2748
sctg_587	40745	1	2750
sctg_588	44922	2	2751
sctg_589	42871	2	2753
sctg_59	752795	8	2755
sctg_590	41963	2	2763
sctg_591	39502	2	2765
sctg_592	38235	2	2767
sctg_593	39992	1	2769
sctg_594	38435	2	2770
sctg_595	40049	2	2772
sctg_596	41098	2	2774
sctg_597	39462	1	2776
sctg_598	37862	2	2777
sctg_599	36540	2	2779
sctg_6	1394342	15	2781
sctg_60	758589	7	2796
sctg_600	40917	2	2803
sctg_601	34915	1	2805
sctg_602	36896	2	2806
sctg_603	36133	2	2808
sctg_604	37892	2	2810
sctg_605	38255	1	2812
sctg_606	35242	2	2813
sctg_607	44825	2	2815
sctg_608	34121	2	2817
sctg_609	33107	2	2819
sctg_61	756132	8	2821
sctg_610	33916	2	2829
sctg_611	36610	2	2831
sctg_612	47957	2	2833
sctg_613	36036	1	2835
sctg_614	34673	1	2836
sctg_615	33206	1	2837
sctg_616	33828	2	2838
sctg_617	41492	2	2840
sctg_618	33961	1	2842
sctg_619	33205	1	2843
sctg_62	751372	8	2844
sctg_620	36709	1	2852
sctg_621	36150	2	2853
sctg_622	32627	1	2855
sctg_623	37677	2	2856
sctg_624	32413	2	2858
sctg_625	33413	1	2860
sctg_626	34235	1	2861
sctg_627	31036	1	2862
sctg_628	29563	1	2863
sctg_629	31021	1	2864
sctg_63	728232	8	2865
sctg_630	26866	1	2873
sctg_631	32521	1	2874
sctg_632	34329	2	2875
sctg_633	29696	2	2877
sctg_634	35317	2	2879
sctg_635	31429	2	2881
sctg_636	29798	1	2883
sctg_637	29269	1	2884
sctg_638	29080	1	2885
sctg_639	27741	1	2886
sctg_64	732705	7	2887
sctg_640	33507	1	2894
sctg_641	28511	1	2895
sctg_642	27994	1	2896
sctg_643	31120	2	2897
sctg_644	30031	2	2899
sctg_645	27819	1	2901
sctg_646	32479	1	2902
sctg_647	28900	1	2903
sctg_648	29262	1	2904
sctg_649	26208	1	2905
sctg_65	739199	7	2906
sctg_650	34665	1	2913
sctg_651	27727	1	2914
sctg_652	25953	1	2915
sctg_653	27618	1	2916
sctg_654	25538	1	2917
sctg_655	29849	2	2918
sctg_656	29080	1	2920
sctg_657	25193	1	2921
sctg_658	25909	1	2922
sctg_659	24973	2	2923
sctg_66	709477	7	2925
sctg_660	24735	2	2932
sctg_661	26115	1	2934
sctg_662	24822	1	2935
sctg_663	24417	1	2936
sctg_665	24349	1	2937
sctg_666	24168	1	2938
sctg_668	22834	2	2939
sctg_669	25307	2	2941
sctg_67	698854	7	2943
sctg_670	24510	1	2950
sctg_671	24194	2	2951
sctg_672	23419	1	2953
sctg_673	22298	2	2954
sctg_674	23827	1	2956
sctg_675	24923	1	2957
sctg_676	23159	1	2958
sctg_677	23496	1	2959
sctg_678	24946	1	2960
sctg_679	22395	1	2961
sctg_68	683462	7	2962
sctg_680	28656	1	2969
sctg_681	23470	2	2970
sctg_682	25136	2	2972
sctg_683	22472	1	2974
sctg_684	22454	1	2975
sctg_685	30220	2	2976
sctg_686	22782	1	2978
sctg_687	21944	2	2979
sctg_688	22440	1	2981
sctg_689	21498	2	2982
sctg_69	690400	7	2984
sctg_690	21458	2	2991
sctg_691	21531	2	2993
sctg_692	21097	1	2995
sctg_693	21589	2	2996
sctg_694	28569	2	2998
sctg_696	20914	1	3000
sctg_697	19391	1	3001
sctg_698	20372	2	3002
sctg_699	20378	2	3004
sctg_7	1392435	14	3006
sctg_70	691862	7	3020
sctg_700	20646	2	3027
sctg_701	21084	2	3029
sctg_702	20015	2	3031
sctg_703	20702	2	3033
sctg_704	20979	2	3035
sctg_705	19948	2	3037
sctg_706	16827	1	3039
sctg_707	20622	2	3040
sctg_708	20988	1	3042
sctg_709	19182	2	3043
sctg_71	674171	7	3045
sctg_710	23473	2	3052
sctg_711	20708	2	3054
sctg_712	17996	2	3056
sctg_713	18912	2	3058
sctg_714	19434	2	3060
sctg_715	21970	2	3062
sctg_716	18486	2	3064
sctg_717	26922	2	3066
sctg_718	22991	2	3068
sctg_719	18081	2	3070
sctg_72	692038	7	3072
sctg_720	19832	2	3079
sctg_721	17968	2	3081
sctg_722	17946	2	3083
sctg_723	24417	1	3085
sctg_724	17862	2	3086
sctg_725	17874	2	3088
sctg_726	22931	1	3090
sctg_727	24197	2	3091
sctg_728	15535	1	3093
sctg_729	17795	2	3094
sctg_73	658169	7	3096
sctg_731	17172	2	3103
sctg_732	17025	2	3105
sctg_733	17008	2	3107
sctg_734	20819	2	3109
sctg_735	16729	2	3111
sctg_736	17393	2	3113
sctg_737	16493	2	3115
sctg_738	16558	2	3117
sctg_739	16312	2	3119
sctg_74	658846	7	3121
sctg_740	16411	2	3128
sctg_741	16264	2	3130
sctg_742	16208	2	3132
sctg_743	15244	2	3134
sctg_744	16098	2	3136
sctg_745	16778	2	3138
sctg_746	17776	2	3140
sctg_747	15166	2	3142
sctg_748	16644	2	3144
sctg_749	15657	1	3146
sctg_75	656041	7	3147
sctg_750	15596	2	3154
sctg_751	15430	2	3156
sctg_752	17124	2	3158
sctg_753	15301	2	3160
sctg_754	17496	2	3162
sctg_755	21490	1	3164
sctg_756	15532	2	3165
sctg_757	14994	2	3167
sctg_758	14831	2	3169
sctg_759	26740	2	3171
sctg_76	665784	7	3173
sctg_760	22148	2	3180
sctg_761	14517	2	3182
sctg_762	15629	2	3184
sctg_763	14362	2	3186
sctg_764	24314	2	3188
sctg_765	14857	2	3190
sctg_766	14312	2	3192
sctg_767	15630	2	3194
sctg_768	19801	1	3196
sctg_769	14128	2	3197
sctg_77	652918	7	3199
sctg_770	14784	1	3206
sctg_771	15120	2	3207
sctg_772	14011	2	3209
sctg_773	13991	2	3211
sctg_774	21203	2	3213
sctg_775	15067	2	3215
sctg_776	15091	2	3217
sctg_777	15241	2	3219
sctg_778	13507	2	3221
sctg_779	13519	2	3223
sctg_78	631341	7	3225
sctg_780	13452	2	3232
sctg_781	13420	2	3234
sctg_782	13291	2	3236
sctg_783	13178	2	3238
sctg_784	13139	2	3240
sctg_785	13010	2	3242
sctg_786	14979	1	3244
sctg_787	14469	2	3245
sctg_788	12931	2	3247
sctg_789	12675	2	3249
sctg_79	621788	7	3251
sctg_790	17048	1	3258
sctg_791	12410	1	3259
sctg_792	12581	2	3260
sctg_794	12451	1	3262
sctg_795	12324	2	3263
sctg_796	12207	1	3265
sctg_797	12205	2	3266
sctg_798	12171	1	3268
sctg_799	12048	1	3269
sctg_8	1290822	14	3270
sctg_80	620644	6	3284
sctg_800	12729	1	3290
sctg_801	12003	2	3291
sctg_802	11767	1	3293
sctg_803	11724	2	3294
sctg_804	11820	2	3296
sctg_805	17970	2	3298
sctg_806	12602	2	3300
sctg_807	11535	2	3302
sctg_808	11352	2	3304
sctg_809	11279	2	3306
sctg_81	626741	6	3308
sctg_812	11142	2	3314
sctg_813	11516	1	3316
sctg_814	10470	1	3317
sctg_815	12823	2	3318
sctg_816	11053	1	3320
sctg_817	11622	1	3321
sctg_818	10904	1	3322
sctg_819	10795	1	3323
sctg_82	604434	7	3324
sctg_820	10757	1	3331
sctg_821	18537	2	3332
sctg_823	11307	2	3334
sctg_825	10694	1	3336
sctg_826	14728	2	3337
sctg_828	14071	1	3339
sctg_829	16835	2	3340
sctg_83	599927	7	3342
sctg_830	12259	2	3349
sctg_831	12198	1	3351
sctg_832	10345	1	3352
sctg_833	14785	1	3353
sctg_834	10078	2	3354
sctg_835	10033	1	3356
sctg_836	10020	1	3357
sctg_837	9944	2	3358
sctg_838	9880	2	3360
sctg_839	11064	1	3362
sctg_84	599728	6	3363
sctg_840	10083	1	3369
sctg_841	9786	2	3370
sctg_842	9786	1	3372
sctg_843	9914	2	3373
sctg_844	10323	2	3375
sctg_845	9610	1	3377
sctg_846	9531	2	3378
sctg_847	14396	2	3380
sctg_848	11953	2	3382
sctg_849	9333	2	3384
sctg_85	597816	7	3386
sctg_850	9322	1	3393
sctg_851	11127	1	3394
sctg_852	9269	1	3395
sctg_854	11117	2	3396
sctg_855	9247	1	3398
sctg_856	9267	2	3399
sctg_857	9249	1	3401
sctg_858	9240	1	3402
sctg_859	9240	2	3403
sctg_86	590616	6	3405
sctg_860	9233	1	3411
sctg_861	9215	1	3412
sctg_862	9213	1	3413
sctg_863	9207	2	3414
sctg_864	9204	1	3416
sctg_865	9203	1	3417
sctg_866	9201	1	3418
sctg_867	9199	1	3419
sctg_868	9194	1	3420
sctg_869	9192	1	3421
sctg_87	577442	6	3422
sctg_871	9179	2	3428
sctg_872	9168	1	3430
sctg_873	9168	1	3431
sctg_874	9120	1	3432
sctg_875	9161	1	3433
sctg_876	9161	1	3434
sctg_877	9156	1	3435
sctg_878	9155	1	3436
sctg_879	9155	1	3437
sctg_88	574566	6	3438
sctg_880	9152	2	3444
sctg_881	9152	1	3446
sctg_882	9151	2	3447
sctg_883	9148	1	3449
sctg_884	9143	1	3450
sctg_885	9129	1	3451
sctg_887	9125	1	3452
sctg_888	9125	1	3453
sctg_889	9122	2	3454
sctg_89	572144	6	3456
sctg_890	9121	2	3462
sctg_891	9116	2	3464
sctg_892	9116	1	3466
sctg_894	9091	1	3467
sctg_895	9054	2	3468
sctg_896	9083	1	3470
sctg_897	9067	1	3471
sctg_898	9063	2	3472
sctg_899	9061	1	3474
sctg_9	1293259	14	3475
sctg_90	565590	6	3489
sctg_900	9054	1	3495
sctg_901	9038	1	3496
sctg_902	7149	1	3497
sctg_903	8999	1	3498
sctg_904	8998	1	3499
sctg_905	8976	1	3500
sctg_906	8991	1	3501
sctg_907	8758	2	3502
sctg_908	8947	2	3504
sctg_909	8918	1	3506
sctg_91	564384	6	3507
sctg_910	8910	1	3513
sctg_911	8907	1	3514
sctg_912	12722	2	3515
sctg_913	9832	1	3517
sctg_914	8833	2	3518
sctg_915	8872	1	3520
sctg_916	8853	1	3521
sctg_917	12255	2	3522
sctg_918	8825	1	3524
sctg_919	10260	1	3525
sctg_92	558846	6	3526
sctg_920	9980	2	3532
sctg_921	11147	1	3534
sctg_922	8730	1	3535
sctg_923	8820	1	3536
sctg_924	8699	1	3537
sctg_925	8686	1	3538
sctg_926	8608	1	3539
sctg_927	8680	1	3540
sctg_928	14557	2	3541
sctg_929	8524	2	3543
sctg_93	551564	6	3545
sctg_930	8537	1	3551
sctg_931	8506	1	3552
sctg_932	8503	1	3553
sctg_933	9265	1	3554
sctg_934	8431	1	3555
sctg_935	8412	1	3556
sctg_936	8378	1	3557
sctg_938	8268	1	3558
sctg_939	8267	1	3559
sctg_94	544140	6	3560
sctg_940	8261	2	3566
sctg_941	8217	1	3568
sctg_942	8971	1	3569
sctg_943	8208	1	3570
sctg_944	8207	2	3571
sctg_945	8132	2	3573
sctg_946	8117	1	3575
sctg_947	9031	1	3576
sctg_949	7948	2	3577
sctg_95	539924	6	3579
sctg_950	7911	2	3585
sctg_951	7904	2	3587
sctg_952	9351	1	3589
sctg_953	10458	2	3590
sctg_954	14002	1	3592
sctg_955	7813	1	3593
sctg_956	11439	2	3594
sctg_958	14508	2	3596
sctg_959	15061	1	3598
sctg_96	553561	6	3599
sctg_960	8402	1	3605
sctg_961	7645	2	3606
sctg_962	7644	2	3608
sctg_963	7643	2	3610
sctg_964	9185	2	3612
sctg_965	7558	2	3614
sctg_966	8364	2	3616
sctg_967	7523	1	3618
sctg_968	7492	2	3619
sctg_969	7488	1	3621
sctg_97	551975	6	3622
sctg_970	7480	1	3628
sctg_971	7069	2	3629
sctg_972	7550	2	3631
sctg_973	7526	2	3633
sctg_975	7488	2	3635
sctg_976	7380	2	3637
sctg_977	7654	1	3639
sctg_978	11326	1	3640
sctg_979	7315	1	3641
sctg_98	527895	5	3642
sctg_980	7282	1	3647
sctg_981	7501	2	3648
sctg_982	12360	2	3650
sctg_983	7254	2	3652
sctg_984	13464	2	3654
sctg_985	8100	2	3656
sctg_986	7184	1	3658
sctg_987	9975	1	3659
sctg_988	7227	2	3660
sctg_99	541954	6	3662
sctg_990	7105	2	3668
sctg_991	7070	1	3670
sctg_993	13104	2	3671
sctg_994	6914	2	3673
sctg_995	6895	1	3675
sctg_996	10734	2	3676
sctg_997	6840	2	3678
sctg_998	6818	2	3680
sctg_999	6999	1	3682
sctg_667	27246	2	3683
