contig	length_kb	n_frags	cumul_length
sctg_474	84980	1	1710
sctg_475	82771	1	1711
sctg_476	81377	1	1712
sctg_477	80965	1	1713
sctg_478	79439	1	1714
sctg_479	81343	1	1715
sctg_48	809313	3	1716
sctg_480	86757	1	1719
sctg_481	80082	1	1720
sctg_482	86188	1	1721
sctg_483	78756	1	1722
sctg_484	78648	1	1723
sctg_485	77645	1	1724
sctg_486	77004	1	1725
sctg_487	75216	1	1726
sctg_488	77912	2	1727
sctg_489	74531	1	1729
sctg_49	789073	3	1730
sctg_490	74018	1	1733
sctg_491	77015	1	1734
sctg_492	76577	1	1735
sctg_493	83472	1	1736
sctg_494	74445	1	1737
sctg_495	72752	1	1738
sctg_496	70336	1	1739
sctg_497	72037	1	1740
sctg_498	70507	1	1741
sctg_499	73115	1	1742
sctg_5	1591957	6	1743
sctg_50	778596	3	1749
sctg_500	77483	2	1752
sctg_501	71789	1	1754
sctg_502	73157	2	1755
sctg_503	71222	1	1757
sctg_504	70818	2	1758
sctg_505	69173	1	1760
sctg_506	73502	2	1761
sctg_507	69994	2	1763
sctg_508	65472	2	1765
sctg_509	66621	2	1767
sctg_51	782261	3	1769
sctg_510	66590	2	1772
sctg_511	67055	1	1774
sctg_512	67356	1	1775
sctg_513	64149	1	1776
sctg_514	64508	2	1777
sctg_515	63354	2	1779
sctg_516	63439	2	1781
sctg_517	63895	2	1783
sctg_518	65298	2	1785
sctg_519	61490	2	1787
sctg_52	776744	3	1789
sctg_520	64793	2	1792
sctg_521	63899	2	1794
sctg_522	61700	2	1796
sctg_523	59818	2	1798
sctg_524	60452	2	1800
sctg_525	57526	2	1802
sctg_526	57296	2	1804
sctg_527	59073	2	1806
sctg_528	56950	2	1808
sctg_529	58917	2	1810
sctg_53	783420	3	1812
sctg_530	57181	2	1815
sctg_531	55520	2	1817
sctg_532	55297	2	1819
sctg_533	59501	2	1821
sctg_534	71502	2	1823
sctg_535	54074	2	1825
sctg_536	55883	2	1827
sctg_537	54110	2	1829
sctg_538	51375	2	1831
sctg_539	50649	2	1833
sctg_54	777257	3	1835
sctg_540	67011	2	1838
sctg_541	55175	2	1840
sctg_542	53309	2	1842
sctg_543	47824	2	1844
sctg_544	56549	2	1846
sctg_545	54160	2	1848
sctg_546	50860	2	1850
sctg_547	49362	2	1852
sctg_548	49446	2	1854
sctg_549	50165	2	1856
sctg_55	759589	3	1858
sctg_550	48804	2	1861
sctg_551	50726	2	1863
sctg_552	51451	2	1865
sctg_553	50645	2	1867
sctg_554	49437	2	1869
sctg_555	44279	2	1871
sctg_556	51267	2	1873
sctg_557	49511	2	1875
sctg_558	48212	2	1877
sctg_559	47338	2	1879
sctg_56	771551	3	1881
sctg_560	49199	2	1884
sctg_561	50585	2	1886
sctg_562	46658	2	1888
sctg_563	49373	2	1890
sctg_564	45876	2	1892
sctg_565	44715	2	1894
sctg_566	55074	2	1896
sctg_567	47575	2	1898
sctg_568	47111	2	1900
sctg_569	43431	2	1902
sctg_57	761978	3	1904
sctg_570	44006	2	1907
sctg_571	42377	2	1909
sctg_572	43288	2	1911
sctg_573	39726	1	1913
sctg_574	42826	2	1914
sctg_575	42123	2	1916
sctg_576	42630	2	1918
sctg_577	42443	2	1920
sctg_578	36100	2	1922
sctg_579	37291	1	1924
sctg_58	751488	3	1925
sctg_580	41406	2	1928
sctg_581	45049	2	1930
sctg_582	41392	2	1932
sctg_583	42006	2	1934
sctg_584	40523	2	1936
sctg_585	47840	2	1938
sctg_586	44174	2	1940
sctg_587	40745	1	1942
sctg_588	44922	2	1943
sctg_589	42871	2	1945
sctg_59	752795	3	1947
sctg_590	41963	2	1950
sctg_591	39502	2	1952
sctg_592	38235	2	1954
sctg_593	39992	1	1956
sctg_594	38435	2	1957
sctg_595	40049	2	1959
sctg_596	41098	2	1961
sctg_597	39462	1	1963
sctg_598	37862	2	1964
sctg_599	36540	2	1966
sctg_6	1394342	5	1968
sctg_60	758589	3	1973
sctg_600	40917	2	1976
sctg_601	34915	1	1978
sctg_602	36896	2	1979
sctg_603	36133	2	1981
sctg_604	37892	2	1983
sctg_605	38255	1	1985
sctg_606	35242	2	1986
sctg_607	44825	2	1988
sctg_608	34121	2	1990
sctg_609	33107	2	1992
sctg_61	756132	3	1994
sctg_610	33916	2	1997
sctg_611	36610	2	1999
sctg_612	47957	2	2001
sctg_613	36036	1	2003
sctg_614	34673	1	2004
sctg_615	33206	1	2005
sctg_616	33828	2	2006
sctg_617	41492	2	2008
sctg_618	33961	1	2010
sctg_619	33205	1	2011
sctg_62	751372	3	2012
sctg_620	36709	1	2015
sctg_621	36150	2	2016
sctg_622	32627	1	2018
sctg_623	37677	2	2019
sctg_624	32413	2	2021
sctg_625	33413	1	2023
sctg_626	34235	1	2024
sctg_627	31036	1	2025
sctg_628	29563	1	2026
sctg_629	31021	1	2027
sctg_63	728232	3	2028
sctg_630	26866	1	2031
sctg_631	32521	1	2032
sctg_632	34329	2	2033
sctg_633	29696	2	2035
sctg_634	35317	2	2037
sctg_635	31429	2	2039
sctg_636	29798	1	2041
sctg_637	29269	1	2042
sctg_638	29080	1	2043
sctg_639	27741	1	2044
sctg_64	732705	3	2045
sctg_640	33507	1	2048
sctg_641	28511	1	2049
sctg_642	27994	1	2050
sctg_643	31120	2	2051
sctg_644	30031	2	2053
sctg_645	27819	1	2055
sctg_646	32479	1	2056
sctg_647	28900	1	2057
sctg_648	29262	1	2058
sctg_649	26208	1	2059
sctg_65	739199	3	2060
sctg_650	34665	1	2063
sctg_651	27727	1	2064
sctg_652	25953	1	2065
sctg_653	27618	1	2066
sctg_654	25538	1	2067
sctg_655	29849	2	2068
sctg_656	29080	1	2070
sctg_657	25193	1	2071
sctg_658	25909	1	2072
sctg_659	24973	2	2073
sctg_66	709477	3	2075
sctg_660	24735	2	2078
sctg_661	26115	1	2080
sctg_662	24822	1	2081
sctg_663	24417	1	2082
sctg_665	24349	1	2083
sctg_666	24168	1	2084
sctg_668	22834	2	2085
sctg_669	25307	2	2087
sctg_67	698854	3	2089
sctg_670	24510	1	2092
sctg_671	24194	2	2093
sctg_672	23419	1	2095
sctg_673	22298	2	2096
sctg_674	23827	1	2098
sctg_675	24923	1	2099
sctg_676	23159	1	2100
sctg_677	23496	1	2101
sctg_678	24946	1	2102
sctg_679	22395	1	2103
sctg_68	683462	3	2104
sctg_680	28656	1	2107
sctg_681	23470	2	2108
sctg_682	25136	2	2110
sctg_683	22472	1	2112
sctg_684	22454	1	2113
sctg_685	30220	2	2114
sctg_686	22782	1	2116
sctg_687	21944	2	2117
sctg_688	22440	1	2119
sctg_689	21498	2	2120
sctg_69	690400	3	2122
sctg_690	21458	2	2125
sctg_691	21531	2	2127
sctg_692	21097	1	2129
sctg_693	21589	2	2130
sctg_694	28569	2	2132
sctg_696	20914	1	2134
sctg_697	19391	1	2135
sctg_698	20372	2	2136
sctg_699	20378	2	2138
sctg_7	1392435	5	2140
sctg_70	691862	3	2145
sctg_700	20646	2	2148
sctg_701	21084	2	2150
sctg_702	20015	2	2152
sctg_703	20702	2	2154
sctg_704	20979	2	2156
sctg_705	19948	2	2158
sctg_706	16827	1	2160
sctg_707	20622	2	2161
sctg_708	20988	1	2163
sctg_709	19182	2	2164
sctg_71	674171	3	2166
sctg_710	23473	2	2169
sctg_711	20708	2	2171
sctg_712	17996	2	2173
sctg_713	18912	2	2175
sctg_714	19434	2	2177
sctg_715	21970	2	2179
sctg_716	18486	2	2181
sctg_717	26922	2	2183
sctg_718	22991	2	2185
sctg_719	18081	2	2187
sctg_72	692038	3	2189
sctg_720	19832	2	2192
sctg_721	17968	2	2194
sctg_722	17946	2	2196
sctg_723	24417	1	2198
sctg_724	17862	2	2199
sctg_725	17874	2	2201
sctg_726	22931	1	2203
sctg_727	24197	2	2204
sctg_728	15535	1	2206
sctg_729	17795	2	2207
sctg_73	658169	3	2209
sctg_731	17172	2	2212
sctg_732	17025	2	2214
sctg_733	17008	2	2216
sctg_734	20819	2	2218
sctg_735	16729	2	2220
sctg_736	17393	2	2222
sctg_737	16493	2	2224
sctg_738	16558	2	2226
sctg_739	16312	2	2228
sctg_74	658846	3	2230
sctg_740	16411	2	2233
sctg_741	16264	2	2235
sctg_742	16208	2	2237
sctg_743	15244	2	2239
sctg_744	16098	2	2241
sctg_745	16778	2	2243
sctg_746	17776	2	2245
sctg_747	15166	2	2247
sctg_748	16644	2	2249
sctg_749	15657	1	2251
sctg_75	656041	3	2252
sctg_750	15596	2	2255
sctg_751	15430	2	2257
sctg_752	17124	2	2259
sctg_753	15301	2	2261
sctg_754	17496	2	2263
sctg_755	21490	1	2265
sctg_756	15532	2	2266
sctg_757	14994	2	2268
sctg_758	14831	2	2270
sctg_759	26740	2	2272
sctg_76	665784	3	2274
sctg_760	22148	2	2277
sctg_761	14517	2	2279
sctg_762	15629	2	2281
sctg_763	14362	2	2283
sctg_764	24314	2	2285
sctg_765	14857	2	2287
sctg_766	14312	2	2289
sctg_767	15630	2	2291
sctg_768	19801	1	2293
sctg_769	14128	2	2294
sctg_77	652918	3	2296
sctg_770	14784	1	2299
sctg_771	15120	2	2300
sctg_772	14011	2	2302
sctg_773	13991	2	2304
sctg_774	21203	2	2306
sctg_775	15067	2	2308
sctg_776	15091	2	2310
sctg_777	15241	2	2312
sctg_778	13507	2	2314
sctg_779	13519	2	2316
sctg_78	631341	3	2318
sctg_780	13452	2	2321
sctg_781	13420	2	2323
sctg_782	13291	2	2325
sctg_783	13178	2	2327
sctg_784	13139	2	2329
sctg_785	13010	2	2331
sctg_786	14979	1	2333
sctg_787	14469	2	2334
sctg_788	12931	2	2336
sctg_789	12675	2	2338
sctg_79	621788	3	2340
sctg_790	17048	1	2343
sctg_791	12410	1	2344
sctg_792	12581	2	2345
sctg_794	12451	1	2347
sctg_795	12324	2	2348
sctg_796	12207	1	2350
sctg_797	12205	2	2351
sctg_798	12171	1	2353
sctg_799	12048	1	2354
sctg_8	1290822	5	2355
sctg_80	620644	2	2360
sctg_800	12729	1	2362
sctg_801	12003	2	2363
sctg_802	11767	1	2365
sctg_803	11724	2	2366
sctg_804	11820	2	2368
sctg_805	17970	2	2370
sctg_806	12602	2	2372
sctg_807	11535	2	2374
sctg_808	11352	2	2376
sctg_809	11279	2	2378
sctg_81	626741	2	2380
sctg_812	11142	2	2382
sctg_813	11516	1	2384
sctg_814	10470	1	2385
sctg_815	12823	2	2386
sctg_816	11053	1	2388
sctg_817	11622	1	2389
sctg_818	10904	1	2390
sctg_819	10795	1	2391
sctg_82	604434	3	2392
sctg_820	10757	1	2395
sctg_821	18537	2	2396
sctg_823	11307	2	2398
sctg_825	10694	1	2400
sctg_826	14728	2	2401
sctg_828	14071	1	2403
sctg_829	16835	2	2404
sctg_83	599927	3	2406
sctg_830	12259	2	2409
sctg_831	12198	1	2411
sctg_832	10345	1	2412
sctg_833	14785	1	2413
sctg_834	10078	2	2414
sctg_835	10033	1	2416
sctg_836	10020	1	2417
sctg_837	9944	2	2418
sctg_838	9880	2	2420
sctg_839	11064	1	2422
sctg_84	599728	2	2423
sctg_840	10083	1	2425
sctg_841	9786	2	2426
sctg_842	9786	1	2428
sctg_843	9914	2	2429
sctg_844	10323	2	2431
sctg_845	9610	1	2433
sctg_846	9531	2	2434
sctg_847	14396	2	2436
sctg_848	11953	2	2438
sctg_849	9333	2	2440
sctg_85	597816	3	2442
sctg_850	9322	1	2445
sctg_851	11127	1	2446
sctg_852	9269	1	2447
sctg_854	11117	2	2448
sctg_855	9247	1	2450
sctg_856	9267	2	2451
sctg_857	9249	1	2453
sctg_858	9240	1	2454
sctg_859	9240	2	2455
sctg_86	590616	2	2457
sctg_860	9233	1	2459
sctg_861	9215	1	2460
sctg_862	9213	1	2461
sctg_863	9207	2	2462
sctg_864	9204	1	2464
sctg_865	9203	1	2465
sctg_866	9201	1	2466
sctg_867	9199	1	2467
sctg_868	9194	1	2468
sctg_869	9192	1	2469
sctg_87	577442	2	2470
sctg_871	9179	2	2472
sctg_872	9168	1	2474
sctg_873	9168	1	2475
sctg_874	9120	1	2476
sctg_875	9161	1	2477
sctg_876	9161	1	2478
sctg_877	9156	1	2479
sctg_878	9155	1	2480
sctg_879	9155	1	2481
sctg_88	574566	2	2482
sctg_880	9152	2	2484
sctg_881	9152	1	2486
sctg_882	9151	2	2487
sctg_883	9148	1	2489
sctg_884	9143	1	2490
sctg_885	9129	1	2491
sctg_887	9125	1	2492
sctg_888	9125	1	2493
sctg_889	9122	2	2494
sctg_89	572144	2	2496
sctg_890	9121	2	2498
sctg_891	9116	2	2500
sctg_892	9116	1	2502
sctg_894	9091	1	2503
sctg_895	9054	2	2504
sctg_896	9083	1	2506
sctg_897	9067	1	2507
sctg_898	9063	2	2508
sctg_899	9061	1	2510
sctg_9	1293259	5	2511
sctg_90	565590	2	2516
sctg_900	9054	1	2518
sctg_901	9038	1	2519
sctg_902	7149	1	2520
sctg_903	8999	1	2521
sctg_904	8998	1	2522
sctg_905	8976	1	2523
sctg_906	8991	1	2524
sctg_907	8758	2	2525
sctg_908	8947	2	2527
sctg_909	8918	1	2529
sctg_91	564384	2	2530
sctg_910	8910	1	2532
sctg_911	8907	1	2533
sctg_912	12722	2	2534
sctg_913	9832	1	2536
sctg_914	8833	2	2537
sctg_915	8872	1	2539
sctg_916	8853	1	2540
sctg_917	12255	2	2541
sctg_918	8825	1	2543
sctg_919	10260	1	2544
sctg_92	558846	2	2545
sctg_920	9980	2	2547
sctg_921	11147	1	2549
sctg_922	8730	1	2550
sctg_923	8820	1	2551
sctg_924	8699	1	2552
sctg_925	8686	1	2553
sctg_926	8608	1	2554
sctg_927	8680	1	2555
sctg_928	14557	2	2556
sctg_929	8524	2	2558
sctg_93	551564	2	2560
sctg_930	8537	1	2562
sctg_931	8506	1	2563
sctg_932	8503	1	2564
sctg_933	9265	1	2565
sctg_934	8431	1	2566
sctg_935	8412	1	2567
sctg_936	8378	1	2568
sctg_938	8268	1	2569
sctg_939	8267	1	2570
sctg_94	544140	2	2571
sctg_940	8261	2	2573
sctg_941	8217	1	2575
sctg_942	8971	1	2576
sctg_943	8208	1	2577
sctg_944	8207	2	2578
sctg_945	8132	2	2580
sctg_946	8117	1	2582
sctg_947	9031	1	2583
sctg_949	7948	2	2584
sctg_95	539924	2	2586
sctg_950	7911	2	2588
sctg_951	7904	2	2590
sctg_952	9351	1	2592
sctg_953	10458	2	2593
sctg_954	14002	1	2595
sctg_955	7813	1	2596
sctg_956	11439	2	2597
sctg_958	14508	2	2599
sctg_959	15061	1	2601
sctg_96	553561	2	2602
sctg_960	8402	1	2604
sctg_961	7645	2	2605
sctg_962	7644	2	2607
sctg_963	7643	2	2609
sctg_964	9185	2	2611
sctg_965	7558	2	2613
sctg_966	8364	2	2615
sctg_967	7523	1	2617
sctg_968	7492	2	2618
sctg_969	7488	1	2620
sctg_97	551975	2	2621
sctg_970	7480	1	2623
sctg_971	7069	2	2624
sctg_972	7550	2	2626
sctg_973	7526	2	2628
sctg_975	7488	2	2630
sctg_976	7380	2	2632
sctg_977	7654	1	2634
sctg_978	11326	1	2635
sctg_979	7315	1	2636
sctg_98	527895	2	2637
sctg_980	7282	1	2639
sctg_981	7501	2	2640
sctg_982	12360	2	2642
sctg_983	7254	2	2644
sctg_984	13464	2	2646
sctg_985	8100	2	2648
sctg_986	7184	1	2650
sctg_987	9975	1	2651
sctg_988	7227	2	2652
sctg_99	541954	2	2654
sctg_990	7105	2	2656
sctg_991	7070	1	2658
sctg_993	13104	2	2659
sctg_994	6914	2	2661
sctg_995	6895	1	2663
sctg_996	10734	2	2664
sctg_997	6840	2	2666
sctg_998	6818	2	2668
sctg_999	6999	1	2670
sctg_667	27246	2	2671
