contig	length_kb	n_frags	cumul_length
sctg_43	857596	1960	311654
sctg_430	101059	230	313614
sctg_431	97116	282	313844
sctg_432	101588	234	314126
sctg_433	104593	236	314360
sctg_434	98862	228	314596
sctg_435	103980	241	314824
sctg_436	99304	238	315065
sctg_437	101602	234	315303
sctg_438	99637	225	315537
sctg_439	98750	221	315762
sctg_44	843311	1879	315983
sctg_440	99883	219	317862
sctg_441	103104	192	318081
sctg_442	96744	220	318273
sctg_443	102816	211	318493
sctg_444	97518	209	318704
sctg_445	94858	246	318913
sctg_446	97693	228	319159
sctg_447	93235	221	319387
sctg_448	93912	231	319608
sctg_449	93975	201	319839
sctg_45	817014	1931	320040
sctg_450	92860	241	321971
sctg_451	90810	219	322212
sctg_452	89890	219	322431
sctg_453	91069	232	322650
sctg_454	90554	230	322882
sctg_455	94836	216	323112
sctg_456	90181	213	323328
sctg_457	86411	195	323541
sctg_458	89443	232	323736
sctg_459	89364	233	323968
sctg_46	824927	1910	324201
sctg_460	88216	181	326111
sctg_461	90824	179	326292
sctg_462	87688	209	326471
sctg_463	98479	253	326680
sctg_464	88158	202	326933
sctg_465	94040	225	327135
sctg_466	85583	166	327360
sctg_467	88073	183	327526
sctg_468	79423	218	327709
sctg_469	83892	180	327927
sctg_47	806785	1823	328107
sctg_470	85960	192	329930
sctg_471	82910	171	330122
sctg_472	80207	232	330293
sctg_473	84021	210	330525
sctg_474	84980	204	330735
sctg_475	82771	193	330939
sctg_476	81377	187	331132
sctg_477	80965	199	331319
sctg_478	79439	202	331518
sctg_479	81343	201	331720
sctg_48	809313	1810	331921
sctg_480	86757	212	333731
sctg_481	80082	216	333943
sctg_482	86188	174	334159
sctg_483	78756	194	334333
sctg_484	78648	187	334527
sctg_485	77645	181	334714
sctg_486	77004	189	334895
sctg_487	75216	186	335084
sctg_488	77912	130	335270
sctg_489	74531	174	335400
sctg_49	789073	1872	335574
sctg_490	74018	197	337446
sctg_491	77015	199	337643
sctg_492	76577	171	337842
sctg_493	83472	166	338013
sctg_494	74445	178	338179
sctg_495	72752	188	338357
sctg_496	70336	184	338545
sctg_497	72037	177	338729
sctg_498	70507	177	338906
sctg_499	73115	212	339083
sctg_5	1591957	3791	339295
sctg_50	778596	1890	343086
sctg_500	77483	156	344976
sctg_501	71789	175	345132
sctg_502	73157	147	345307
sctg_503	71222	165	345454
sctg_504	70818	149	345619
sctg_505	69173	172	345768
sctg_506	73502	143	345940
sctg_507	69994	147	346083
sctg_508	65472	153	346230
sctg_509	66621	149	346383
sctg_51	782261	1783	346532
sctg_510	66590	148	348315
sctg_511	67055	184	348463
sctg_512	67356	164	348647
sctg_513	64149	172	348811
sctg_514	64508	138	348983
sctg_515	63354	146	349121
sctg_516	63439	155	349267
sctg_517	63895	136	349422
sctg_518	65298	137	349558
sctg_519	61490	125	349695
sctg_52	776744	2048	349820
sctg_520	64793	135	351868
sctg_521	63899	149	352003
sctg_522	61700	119	352152
sctg_523	59818	141	352271
sctg_524	60452	103	352412
sctg_525	57526	152	352515
sctg_526	57296	154	352667
sctg_527	59073	135	352821
sctg_528	56950	141	352956
sctg_529	58917	131	353097
sctg_53	783420	1887	353228
sctg_530	57181	136	355115
sctg_531	55520	102	355251
sctg_532	55297	139	355353
sctg_533	59501	124	355492
sctg_534	71502	134	355616
sctg_535	54074	105	355750
sctg_536	55883	139	355855
sctg_537	54110	138	355994
sctg_538	51375	101	356132
sctg_539	50649	126	356233
sctg_54	777257	1806	356359
sctg_540	67011	141	358165
sctg_541	55175	126	358306
sctg_542	53309	133	358432
sctg_543	47824	152	358565
sctg_544	56549	130	358717
sctg_545	54160	150	358847
sctg_546	50860	139	358997
sctg_547	49362	114	359136
sctg_548	49446	102	359250
sctg_549	50165	134	359352
sctg_55	759589	1914	359486
sctg_550	48804	116	361400
sctg_551	50726	126	361516
sctg_552	51451	143	361642
sctg_553	50645	113	361785
sctg_554	49437	145	361898
sctg_555	44279	112	362043
sctg_556	51267	128	362155
sctg_557	49511	118	362283
sctg_558	48212	119	362401
sctg_559	47338	121	362520
sctg_56	771551	1847	362641
sctg_560	49199	121	364488
sctg_561	50585	110	364609
sctg_562	46658	96	364719
sctg_563	49373	114	364815
sctg_564	45876	105	364929
sctg_565	44715	123	365034
sctg_566	55074	91	365157
sctg_567	47575	127	365248
sctg_568	47111	106	365375
sctg_569	43431	86	365481
sctg_57	761978	1809	365567
sctg_570	44006	93	367376
sctg_571	42377	95	367469
sctg_572	43288	127	367564
sctg_573	39726	79	367691
sctg_574	42826	94	367770
sctg_575	42123	93	367864
sctg_576	42630	103	367957
sctg_577	42443	92	368060
sctg_578	36100	82	368152
sctg_579	37291	70	368234
sctg_58	751488	1929	368304
sctg_580	41406	101	370233
sctg_581	45049	108	370334
sctg_582	41392	101	370442
sctg_583	42006	89	370543
sctg_584	40523	105	370632
sctg_585	47840	88	370737
sctg_586	44174	99	370825
sctg_587	40745	81	370924
sctg_588	44922	90	371005
sctg_589	42871	99	371095
sctg_59	752795	1778	371194
sctg_590	41963	103	372972
sctg_591	39502	96	373075
sctg_592	38235	101	373171
sctg_593	39992	79	373272
sctg_594	38435	112	373351
sctg_595	40049	84	373463
sctg_596	41098	90	373547
sctg_597	39462	79	373637
sctg_598	37862	95	373716
sctg_599	36540	100	373811
sctg_6	1394342	3433	373911
sctg_60	758589	1690	377344
sctg_600	40917	98	379034
sctg_601	34915	58	379132
sctg_602	36896	107	379190
sctg_603	36133	115	379297
sctg_604	37892	87	379412
sctg_605	38255	77	379499
sctg_606	35242	90	379576
sctg_607	44825	85	379666
sctg_608	34121	114	379751
sctg_609	33107	94	379865
sctg_61	756132	1824	379959
sctg_610	33916	91	381783
sctg_611	36610	86	381874
sctg_612	47957	82	381960
sctg_613	36036	62	382042
sctg_614	34673	80	382104
sctg_615	33206	77	382184
sctg_616	33828	85	382261
sctg_617	41492	92	382346
sctg_618	33961	68	382438
sctg_619	33205	61	382506
sctg_62	751372	1765	382567
sctg_620	36709	81	384332
sctg_621	36150	88	384413
sctg_622	32627	61	384501
sctg_623	37677	84	384562
sctg_624	32413	84	384646
sctg_625	33413	60	384730
sctg_626	34235	58	384790
sctg_627	31036	65	384848
sctg_628	29563	59	384913
sctg_629	31021	60	384972
sctg_63	728232	1859	385032
sctg_630	26866	61	386891
sctg_631	32521	79	386952
sctg_632	34329	89	387031
sctg_633	29696	82	387120
sctg_634	35317	82	387202
sctg_635	31429	82	387284
sctg_636	29798	77	387366
sctg_637	29269	78	387443
sctg_638	29080	77	387521
sctg_639	27741	58	387598
sctg_64	732705	1686	387656
sctg_640	33507	79	389342
sctg_641	28511	59	389421
sctg_642	27994	67	389480
sctg_643	31120	48	389547
sctg_644	30031	53	389595
sctg_645	27819	65	389648
sctg_646	32479	68	389713
sctg_647	28900	68	389781
sctg_648	29262	56	389849
sctg_649	26208	57	389905
sctg_65	739199	1668	389962
sctg_650	34665	72	391630
sctg_651	27727	58	391702
sctg_652	25953	70	391760
sctg_653	27618	60	391830
sctg_654	25538	59	391890
sctg_655	29849	43	391949
sctg_656	29080	56	391992
sctg_657	25193	65	392048
sctg_658	25909	62	392113
sctg_659	24973	52	392175
sctg_66	709477	1669	392227
sctg_660	24735	54	393896
sctg_661	26115	62	393950
sctg_662	24822	59	394012
sctg_663	24417	58	394071
sctg_665	24349	64	394129
sctg_666	24168	62	394193
sctg_668	22834	47	394255
sctg_669	25307	41	394302
sctg_67	698854	1670	394343
sctg_670	24510	67	396013
sctg_671	24194	47	396080
sctg_672	23419	57	396127
sctg_673	22298	48	396184
sctg_674	23827	68	396232
sctg_675	24923	60	396300
sctg_676	23159	56	396360
sctg_677	23496	59	396416
sctg_678	24946	61	396475
sctg_679	22395	72	396536
sctg_68	683462	1600	396608
sctg_680	28656	56	398208
sctg_681	23470	54	398264
sctg_682	25136	39	398318
sctg_683	22472	55	398357
sctg_684	22454	62	398412
sctg_685	30220	46	398474
sctg_686	22782	62	398520
sctg_687	21944	46	398582
sctg_688	22440	56	398628
sctg_689	21498	41	398684
sctg_69	690400	1632	398725
sctg_690	21458	49	400357
sctg_691	21531	49	400406
sctg_692	21097	62	400455
sctg_693	21589	52	400517
sctg_694	28569	48	400569
sctg_696	20914	60	400617
sctg_697	19391	70	400677
sctg_698	20372	39	400747
sctg_699	20378	48	400786
sctg_7	1392435	3289	400834
sctg_70	691862	1572	404123
sctg_700	20646	41	405695
sctg_701	21084	48	405736
sctg_702	20015	51	405784
sctg_703	20702	43	405835
sctg_704	20979	45	405878
sctg_705	19948	43	405923
sctg_706	16827	23	405966
sctg_707	20622	45	405989
sctg_708	20988	60	406034
sctg_709	19182	47	406094
sctg_71	674171	1542	406141
sctg_710	23473	52	407683
sctg_711	20708	45	407735
sctg_712	17996	47	407780
sctg_713	18912	46	407827
sctg_714	19434	47	407873
sctg_715	21970	38	407920
sctg_716	18486	45	407958
sctg_717	26922	46	408003
sctg_718	22991	46	408049
sctg_719	18081	44	408095
sctg_72	692038	1507	408139
sctg_720	19832	50	409646
sctg_721	17968	47	409696
sctg_722	17946	36	409743
sctg_723	24417	60	409779
sctg_724	17862	46	409839
sctg_725	17874	39	409885
sctg_726	22931	59	409924
sctg_727	24197	53	409983
sctg_728	15535	56	410036
sctg_729	17795	34	410092
sctg_73	658169	1693	410126
sctg_731	17172	42	411819
sctg_732	17025	28	411861
sctg_733	17008	45	411889
sctg_734	20819	44	411934
sctg_735	16729	51	411978
sctg_736	17393	34	412029
sctg_737	16493	36	412063
sctg_738	16558	35	412099
sctg_739	16312	49	412134
sctg_74	658846	1546	412183
sctg_740	16411	36	413729
sctg_741	16264	32	413765
sctg_742	16208	45	413797
sctg_743	15244	31	413842
sctg_744	16098	33	413873
sctg_745	16778	42	413906
sctg_746	17776	40	413948
sctg_747	15166	35	413988
sctg_748	16644	52	414023
sctg_749	15657	26	414075
sctg_75	656041	1553	414101
sctg_750	15596	32	415654
sctg_751	15430	44	415686
sctg_752	17124	41	415730
sctg_753	15301	41	415771
sctg_754	17496	40	415812
sctg_755	21490	27	415852
sctg_756	15532	36	415879
sctg_757	14994	41	415915
sctg_758	14831	40	415956
sctg_759	26740	43	415996
sctg_76	665784	1532	416039
sctg_760	22148	30	417571
sctg_761	14517	37	417601
sctg_762	15629	28	417638
sctg_763	14362	32	417666
sctg_764	24314	28	417698
sctg_765	14857	33	417726
sctg_766	14312	43	417759
sctg_767	15630	43	417802
sctg_768	19801	27	417845
sctg_769	14128	30	417872
sctg_77	652918	1548	417902
sctg_770	14784	25	419450
sctg_771	15120	36	419475
sctg_772	14011	38	419511
sctg_773	13991	32	419549
sctg_774	21203	34	419581
sctg_775	15067	39	419615
sctg_776	15091	37	419654
sctg_777	15241	33	419691
sctg_778	13507	28	419724
sctg_779	13519	44	419752
sctg_78	631341	1516	419796
sctg_780	13452	37	421312
sctg_781	13420	34	421349
sctg_782	13291	36	421383
sctg_783	13178	39	421419
sctg_784	13139	34	421458
sctg_785	13010	34	421492
sctg_786	14979	25	421526
sctg_787	14469	32	421551
sctg_788	12931	31	421583
sctg_789	12675	28	421614
sctg_79	621788	1473	421642
sctg_790	17048	19	423115
sctg_791	12410	27	423134
sctg_792	12581	28	423161
sctg_794	12451	24	423189
sctg_795	12324	41	423213
sctg_796	12207	20	423254
sctg_797	12205	28	423274
sctg_798	12171	25	423302
sctg_799	12048	19	423327
sctg_8	1290822	3178	423346
sctg_80	620644	1403	426524
sctg_800	12729	24	427927
sctg_801	12003	30	427951
sctg_802	11767	24	427981
sctg_803	11724	29	428005
sctg_804	11820	29	428034
sctg_805	17970	37	428063
sctg_806	12602	30	428100
sctg_807	11535	39	428130
sctg_808	11352	32	428169
sctg_809	11279	38	428201
sctg_81	626741	1382	428239
sctg_812	11142	34	429621
sctg_813	11516	24	429655
sctg_814	10470	25	429679
sctg_815	12823	16	429704
sctg_816	11053	25	429720
sctg_817	11622	22	429745
sctg_818	10904	22	429767
sctg_819	10795	26	429789
sctg_82	604434	1480	429815
sctg_820	10757	27	431295
sctg_821	18537	28	431322
sctg_823	11307	17	431350
sctg_825	10694	21	431367
sctg_826	14728	16	431388
sctg_828	14071	22	431404
sctg_829	16835	30	431426
sctg_83	599927	1532	431456
sctg_830	12259	36	432988
sctg_831	12198	21	433024
sctg_832	10345	22	433045
sctg_833	14785	23	433067
sctg_834	10078	39	433090
sctg_835	10033	24	433129
sctg_836	10020	23	433153
sctg_837	9944	29	433176
sctg_838	9880	18	433205
sctg_839	11064	25	433223
sctg_84	599728	1431	433248
sctg_840	10083	27	434679
sctg_841	9786	28	434706
sctg_842	9786	25	434734
sctg_843	9914	18	434759
sctg_844	10323	35	434777
sctg_845	9610	22	434812
sctg_846	9531	31	434834
sctg_847	14396	35	434865
sctg_848	11953	10	434900
sctg_849	9333	29	434910
sctg_85	597816	1518	434939
sctg_850	9322	27	436457
sctg_851	11127	22	436484
sctg_852	9269	21	436506
sctg_854	11117	17	436527
sctg_855	9247	25	436544
sctg_856	9267	29	436569
sctg_857	9249	24	436598
sctg_858	9240	27	436622
sctg_859	9240	28	436649
sctg_86	590616	1372	436677
sctg_860	9233	25	438049
sctg_861	9215	23	438074
sctg_862	9213	27	438097
sctg_863	9207	29	438124
sctg_864	9204	25	438153
sctg_865	9203	26	438178
sctg_866	9201	24	438204
sctg_867	9199	20	438228
sctg_868	9194	23	438248
sctg_869	9192	26	438271
sctg_87	577442	1407	438297
sctg_871	9179	18	439704
sctg_872	9168	24	439722
sctg_873	9168	20	439746
sctg_874	9120	25	439766
sctg_875	9161	21	439791
sctg_876	9161	24	439812
sctg_877	9156	26	439836
sctg_878	9155	26	439862
sctg_879	9155	26	439888
sctg_88	574566	1365	439914
sctg_880	9152	32	441279
sctg_881	9152	22	441311
sctg_882	9151	17	441333
sctg_883	9148	23	441350
sctg_884	9143	21	441373
sctg_885	9129	25	441394
sctg_887	9125	23	441419
sctg_888	9125	24	441442
sctg_889	9122	28	441466
sctg_89	572144	1417	441494
sctg_890	9121	28	442911
sctg_891	9116	29	442939
sctg_892	9116	19	442968
sctg_894	9091	27	442987
sctg_895	9054	14	443014
sctg_896	9083	25	443028
sctg_897	9067	27	443053
sctg_898	9063	32	443080
sctg_899	9061	23	443112
sctg_9	1293259	3284	443135
sctg_90	565590	1388	446419
sctg_900	9054	22	447807
sctg_901	9038	21	447829
sctg_902	7149	20	447850
sctg_903	8999	26	447870
sctg_904	8998	24	447896
sctg_905	8976	26	447920
sctg_906	8991	27	447946
sctg_907	8758	13	447973
sctg_908	8947	30	447986
sctg_909	8918	22	448016
sctg_91	564384	1450	448038
sctg_910	8910	25	449488
sctg_911	8907	27	449513
sctg_912	12722	17	449540
sctg_913	9832	22	449557
sctg_914	8833	32	449579
sctg_915	8872	21	449611
sctg_916	8853	20	449632
sctg_917	12255	32	449652
sctg_918	8825	25	449684
sctg_919	10260	27	449709
sctg_92	558846	1307	449736
sctg_920	9980	15	451043
sctg_921	11147	23	451058
sctg_922	8730	25	451081
sctg_923	8820	23	451106
sctg_924	8699	24	451129
sctg_925	8686	22	451153
sctg_926	8608	21	451175
sctg_927	8680	27	451196
sctg_928	14557	17	451223
sctg_929	8524	18	451240
sctg_93	551564	1318	451258
sctg_930	8537	20	452576
sctg_931	8506	20	452596
sctg_932	8503	24	452616
sctg_933	9265	62	452640
sctg_934	8431	23	452702
sctg_935	8412	24	452725
sctg_936	8378	20	452749
sctg_938	8268	21	452769
sctg_939	8267	27	452790
sctg_94	544140	1372	452817
sctg_940	8261	18	454189
sctg_941	8217	7	454207
sctg_942	8971	19	454214
sctg_943	8208	27	454233
sctg_944	8207	18	454260
sctg_945	8132	13	454278
sctg_946	8117	19	454291
sctg_947	9031	20	454310
sctg_949	7948	18	454330
sctg_95	539924	1293	454348
sctg_950	7911	18	455641
sctg_951	7904	10	455659
sctg_952	9351	19	455669
sctg_953	10458	12	455688
sctg_954	14002	22	455700
sctg_955	7813	22	455722
sctg_956	11439	14	455744
sctg_958	14508	13	455758
sctg_959	15061	22	455771
sctg_96	553561	1299	455793
sctg_960	8402	22	457092
sctg_961	7645	16	457114
sctg_962	7644	13	457130
sctg_963	7643	15	457143
sctg_964	9185	18	457158
sctg_965	7558	14	457176
sctg_966	8364	18	457190
sctg_967	7523	24	457208
sctg_968	7492	11	457232
sctg_969	7488	19	457243
sctg_97	551975	1279	457262
sctg_970	7480	21	458541
sctg_971	7069	15	458562
sctg_972	7550	18	458577
sctg_973	7526	17	458595
sctg_975	7488	15	458612
sctg_976	7380	16	458627
sctg_977	7654	19	458643
sctg_978	11326	22	458662
sctg_979	7315	22	458684
sctg_98	527895	1162	458706
sctg_980	7282	20	459868
sctg_981	7501	49	459888
sctg_982	12360	12	459937
sctg_983	7254	18	459949
sctg_984	13464	16	459967
sctg_985	8100	14	459983
sctg_986	7184	22	459997
sctg_987	9975	23	460019
sctg_988	7227	17	460042
sctg_99	541954	1289	460059
sctg_990	7105	18	461348
sctg_991	7070	22	461366
sctg_993	13104	17	461388
sctg_994	6914	13	461405
sctg_995	6895	19	461418
sctg_996	10734	16	461437
sctg_997	6840	18	461453
sctg_998	6818	17	461471
sctg_999	6999	20	461488
sctg_667	27246	54	461508
