contig	length_kb	n_frags	cumul_length
sctg_441	103104	8	12695
sctg_442	96744	9	12703
sctg_443	102816	8	12712
sctg_444	97518	8	12720
sctg_445	94858	10	12728
sctg_446	97693	9	12738
sctg_447	93235	9	12747
sctg_448	93912	9	12756
sctg_449	93975	8	12765
sctg_45	817014	72	12773
sctg_450	92860	9	12845
sctg_451	90810	9	12854
sctg_452	89890	9	12863
sctg_453	91069	9	12872
sctg_454	90554	9	12881
sctg_455	94836	8	12890
sctg_456	90181	8	12898
sctg_457	86411	8	12906
sctg_458	89443	9	12914
sctg_459	89364	9	12923
sctg_46	824927	71	12932
sctg_460	88216	7	13003
sctg_461	90824	7	13010
sctg_462	87688	8	13017
sctg_463	98479	10	13025
sctg_464	88158	8	13035
sctg_465	94040	9	13043
sctg_466	85583	7	13052
sctg_467	88073	7	13059
sctg_468	79423	9	13066
sctg_469	83892	7	13075
sctg_47	806785	68	13082
sctg_470	85960	8	13150
sctg_471	82910	7	13158
sctg_472	80207	9	13165
sctg_473	84021	8	13174
sctg_474	84980	8	13182
sctg_475	82771	8	13190
sctg_476	81377	7	13198
sctg_477	80965	8	13205
sctg_478	79439	8	13213
sctg_479	81343	8	13221
sctg_48	809313	68	13229
sctg_480	86757	8	13297
sctg_481	80082	8	13305
sctg_482	86188	7	13313
sctg_483	78756	8	13320
sctg_484	78648	7	13328
sctg_485	77645	7	13335
sctg_486	77004	7	13342
sctg_487	75216	7	13349
sctg_488	77912	5	13356
sctg_489	74531	7	13361
sctg_49	789073	70	13368
sctg_490	74018	8	13438
sctg_491	77015	8	13446
sctg_492	76577	7	13454
sctg_493	83472	7	13461
sctg_494	74445	7	13468
sctg_495	72752	7	13475
sctg_496	70336	7	13482
sctg_497	72037	7	13489
sctg_498	70507	7	13496
sctg_499	73115	8	13503
sctg_5	1591957	141	13511
sctg_50	778596	70	13652
sctg_500	77483	6	13722
sctg_501	71789	7	13728
sctg_502	73157	6	13735
sctg_503	71222	7	13741
sctg_504	70818	6	13748
sctg_505	69173	7	13754
sctg_506	73502	6	13761
sctg_507	69994	6	13767
sctg_508	65472	6	13773
sctg_509	66621	6	13779
sctg_51	782261	67	13785
sctg_510	66590	6	13852
sctg_511	67055	7	13858
sctg_512	67356	7	13865
sctg_513	64149	7	13872
sctg_514	64508	6	13879
sctg_515	63354	6	13885
sctg_516	63439	6	13891
sctg_517	63895	6	13897
sctg_518	65298	6	13903
sctg_519	61490	5	13909
sctg_52	776744	76	13914
sctg_520	64793	5	13990
sctg_521	63899	6	13995
sctg_522	61700	5	14001
sctg_523	59818	6	14006
sctg_524	60452	4	14012
sctg_525	57526	6	14016
sctg_526	57296	6	14022
sctg_527	59073	5	14028
sctg_528	56950	6	14033
sctg_529	58917	5	14039
sctg_53	783420	70	14044
sctg_530	57181	6	14114
sctg_531	55520	4	14120
sctg_532	55297	6	14124
sctg_533	59501	5	14130
sctg_534	71502	5	14135
sctg_535	54074	4	14140
sctg_536	55883	6	14144
sctg_537	54110	6	14150
sctg_538	51375	4	14156
sctg_539	50649	5	14160
sctg_54	777257	67	14165
sctg_540	67011	6	14232
sctg_541	55175	5	14238
sctg_542	53309	5	14243
sctg_543	47824	6	14248
sctg_544	56549	5	14254
sctg_545	54160	6	14259
sctg_546	50860	6	14265
sctg_547	49362	5	14271
sctg_548	49446	4	14276
sctg_549	50165	5	14280
sctg_55	759589	71	14285
sctg_550	48804	5	14356
sctg_551	50726	5	14361
sctg_552	51451	6	14366
sctg_553	50645	5	14372
sctg_554	49437	6	14377
sctg_555	44279	5	14383
sctg_556	51267	5	14388
sctg_557	49511	5	14393
sctg_558	48212	5	14398
sctg_559	47338	5	14403
sctg_56	771551	69	14408
sctg_560	49199	5	14477
sctg_561	50585	5	14482
sctg_562	46658	4	14487
sctg_563	49373	5	14491
sctg_564	45876	4	14496
sctg_565	44715	5	14500
sctg_566	55074	4	14505
sctg_567	47575	5	14509
sctg_568	47111	4	14514
sctg_569	43431	4	14518
sctg_57	761978	67	14522
sctg_570	44006	4	14589
sctg_571	42377	4	14593
sctg_572	43288	5	14597
sctg_573	39726	3	14602
sctg_574	42826	4	14605
sctg_575	42123	4	14609
sctg_576	42630	4	14613
sctg_577	42443	4	14617
sctg_578	36100	4	14621
sctg_579	37291	3	14625
sctg_58	751488	72	14628
sctg_580	41406	4	14700
sctg_581	45049	4	14704
sctg_582	41392	4	14708
sctg_583	42006	4	14712
sctg_584	40523	4	14716
sctg_585	47840	4	14720
sctg_586	44174	4	14724
sctg_587	40745	3	14728
sctg_588	44922	4	14731
sctg_589	42871	4	14735
sctg_59	752795	66	14739
sctg_590	41963	4	14805
sctg_591	39502	4	14809
sctg_592	38235	4	14813
sctg_593	39992	3	14817
sctg_594	38435	5	14820
sctg_595	40049	4	14825
sctg_596	41098	4	14829
sctg_597	39462	3	14833
sctg_598	37862	4	14836
sctg_599	36540	4	14840
sctg_6	1394342	128	14844
sctg_60	758589	63	14972
sctg_600	40917	4	15035
sctg_601	34915	3	15039
sctg_602	36896	4	15042
sctg_603	36133	5	15046
sctg_604	37892	4	15051
sctg_605	38255	3	15055
sctg_606	35242	4	15058
sctg_607	44825	4	15062
sctg_608	34121	5	15066
sctg_609	33107	4	15071
sctg_61	756132	68	15075
sctg_610	33916	4	15143
sctg_611	36610	4	15147
sctg_612	47957	4	15151
sctg_613	36036	3	15155
sctg_614	34673	3	15158
sctg_615	33206	3	15161
sctg_616	33828	4	15164
sctg_617	41492	4	15168
sctg_618	33961	3	15172
sctg_619	33205	3	15175
sctg_62	751372	66	15178
sctg_620	36709	3	15244
sctg_621	36150	4	15247
sctg_622	32627	3	15251
sctg_623	37677	4	15254
sctg_624	32413	4	15258
sctg_625	33413	3	15262
sctg_626	34235	3	15265
sctg_627	31036	3	15268
sctg_628	29563	3	15271
sctg_629	31021	3	15274
sctg_63	728232	69	15277
sctg_630	26866	3	15346
sctg_631	32521	3	15349
sctg_632	34329	4	15352
sctg_633	29696	4	15356
sctg_634	35317	4	15360
sctg_635	31429	4	15364
sctg_636	29798	3	15368
sctg_637	29269	3	15371
sctg_638	29080	3	15374
sctg_639	27741	3	15377
sctg_64	732705	63	15380
sctg_640	33507	3	15443
sctg_641	28511	3	15446
sctg_642	27994	3	15449
sctg_643	31120	2	15452
sctg_644	30031	2	15454
sctg_645	27819	3	15456
sctg_646	32479	3	15459
sctg_647	28900	3	15462
sctg_648	29262	3	15465
sctg_649	26208	3	15468
sctg_65	739199	62	15471
sctg_650	34665	3	15533
sctg_651	27727	3	15536
sctg_652	25953	3	15539
sctg_653	27618	3	15542
sctg_654	25538	3	15545
sctg_655	29849	2	15548
sctg_656	29080	3	15550
sctg_657	25193	3	15553
sctg_658	25909	3	15556
sctg_659	24973	2	15559
sctg_66	709477	62	15561
sctg_660	24735	2	15623
sctg_661	26115	3	15625
sctg_662	24822	3	15628
sctg_663	24417	3	15631
sctg_665	24349	3	15634
sctg_666	24168	3	15637
sctg_668	22834	2	15640
sctg_669	25307	2	15642
sctg_67	698854	62	15644
sctg_670	24510	3	15706
sctg_671	24194	2	15709
sctg_672	23419	3	15711
sctg_673	22298	2	15714
sctg_674	23827	3	15716
sctg_675	24923	3	15719
sctg_676	23159	3	15722
sctg_677	23496	3	15725
sctg_678	24946	3	15728
sctg_679	22395	3	15731
sctg_68	683462	60	15734
sctg_680	28656	3	15794
sctg_681	23470	2	15797
sctg_682	25136	2	15799
sctg_683	22472	3	15801
sctg_684	22454	3	15804
sctg_685	30220	2	15807
sctg_686	22782	3	15809
sctg_687	21944	2	15812
sctg_688	22440	3	15814
sctg_689	21498	2	15817
sctg_69	690400	61	15819
sctg_690	21458	2	15880
sctg_691	21531	2	15882
sctg_692	21097	3	15884
sctg_693	21589	2	15887
sctg_694	28569	2	15889
sctg_696	20914	3	15891
sctg_697	19391	3	15894
sctg_698	20372	2	15897
sctg_699	20378	2	15899
sctg_7	1392435	122	15901
sctg_70	691862	59	16023
sctg_700	20646	2	16082
sctg_701	21084	2	16084
sctg_702	20015	2	16086
sctg_703	20702	2	16088
sctg_704	20979	2	16090
sctg_705	19948	2	16092
sctg_706	16827	1	16094
sctg_707	20622	2	16095
sctg_708	20988	3	16097
sctg_709	19182	2	16100
sctg_71	674171	58	16102
sctg_710	23473	2	16160
sctg_711	20708	2	16162
sctg_712	17996	2	16164
sctg_713	18912	2	16166
sctg_714	19434	2	16168
sctg_715	21970	2	16170
sctg_716	18486	2	16172
sctg_717	26922	2	16174
sctg_718	22991	2	16176
sctg_719	18081	2	16178
sctg_72	692038	56	16180
sctg_720	19832	2	16236
sctg_721	17968	2	16238
sctg_722	17946	2	16240
sctg_723	24417	3	16242
sctg_724	17862	2	16245
sctg_725	17874	2	16247
sctg_726	22931	3	16249
sctg_727	24197	2	16252
sctg_728	15535	3	16254
sctg_729	17795	2	16257
sctg_73	658169	63	16259
sctg_731	17172	2	16322
sctg_732	17025	2	16324
sctg_733	17008	2	16326
sctg_734	20819	2	16328
sctg_735	16729	2	16330
sctg_736	17393	2	16332
sctg_737	16493	2	16334
sctg_738	16558	2	16336
sctg_739	16312	2	16338
sctg_74	658846	58	16340
sctg_740	16411	2	16398
sctg_741	16264	2	16400
sctg_742	16208	2	16402
sctg_743	15244	2	16404
sctg_744	16098	2	16406
sctg_745	16778	2	16408
sctg_746	17776	2	16410
sctg_747	15166	2	16412
sctg_748	16644	2	16414
sctg_749	15657	1	16416
sctg_75	656041	58	16417
sctg_750	15596	2	16475
sctg_751	15430	2	16477
sctg_752	17124	2	16479
sctg_753	15301	2	16481
sctg_754	17496	2	16483
sctg_755	21490	1	16485
sctg_756	15532	2	16486
sctg_757	14994	2	16488
sctg_758	14831	2	16490
sctg_759	26740	2	16492
sctg_76	665784	57	16494
sctg_760	22148	2	16551
sctg_761	14517	2	16553
sctg_762	15629	2	16555
sctg_763	14362	2	16557
sctg_764	24314	2	16559
sctg_765	14857	2	16561
sctg_766	14312	2	16563
sctg_767	15630	2	16565
sctg_768	19801	1	16567
sctg_769	14128	2	16568
sctg_77	652918	58	16570
sctg_770	14784	1	16628
sctg_771	15120	2	16629
sctg_772	14011	2	16631
sctg_773	13991	2	16633
sctg_774	21203	2	16635
sctg_775	15067	2	16637
sctg_776	15091	2	16639
sctg_777	15241	2	16641
sctg_778	13507	2	16643
sctg_779	13519	2	16645
sctg_78	631341	57	16647
sctg_780	13452	2	16704
sctg_781	13420	2	16706
sctg_782	13291	2	16708
sctg_783	13178	2	16710
sctg_784	13139	2	16712
sctg_785	13010	2	16714
sctg_786	14979	1	16716
sctg_787	14469	2	16717
sctg_788	12931	2	16719
sctg_789	12675	2	16721
sctg_79	621788	55	16723
sctg_790	17048	1	16778
sctg_791	12410	1	16779
sctg_792	12581	2	16780
sctg_794	12451	1	16782
sctg_795	12324	2	16783
sctg_796	12207	1	16785
sctg_797	12205	2	16786
sctg_798	12171	1	16788
sctg_799	12048	1	16789
sctg_8	1290822	118	16790
sctg_80	620644	52	16908
sctg_800	12729	1	16960
sctg_801	12003	2	16961
sctg_802	11767	1	16963
sctg_803	11724	2	16964
sctg_804	11820	2	16966
sctg_805	17970	2	16968
sctg_806	12602	2	16970
sctg_807	11535	2	16972
sctg_808	11352	2	16974
sctg_809	11279	2	16976
sctg_81	626741	52	16978
sctg_812	11142	2	17030
sctg_813	11516	1	17032
sctg_814	10470	1	17033
sctg_815	12823	2	17034
sctg_816	11053	1	17036
sctg_817	11622	1	17037
sctg_818	10904	1	17038
sctg_819	10795	1	17039
sctg_82	604434	55	17040
sctg_820	10757	1	17095
sctg_821	18537	2	17096
sctg_823	11307	2	17098
sctg_825	10694	1	17100
sctg_826	14728	2	17101
sctg_828	14071	1	17103
sctg_829	16835	2	17104
sctg_83	599927	57	17106
sctg_830	12259	2	17163
sctg_831	12198	1	17165
sctg_832	10345	1	17166
sctg_833	14785	1	17167
sctg_834	10078	2	17168
sctg_835	10033	1	17170
sctg_836	10020	1	17171
sctg_837	9944	2	17172
sctg_838	9880	2	17174
sctg_839	11064	1	17176
sctg_84	599728	53	17177
sctg_840	10083	1	17230
sctg_841	9786	2	17231
sctg_842	9786	1	17233
sctg_843	9914	2	17234
sctg_844	10323	2	17236
sctg_845	9610	1	17238
sctg_846	9531	2	17239
sctg_847	14396	2	17241
sctg_848	11953	2	17243
sctg_849	9333	2	17245
sctg_85	597816	57	17247
sctg_850	9322	1	17304
sctg_851	11127	1	17305
sctg_852	9269	1	17306
sctg_854	11117	2	17307
sctg_855	9247	1	17309
sctg_856	9267	2	17310
sctg_857	9249	1	17312
sctg_858	9240	1	17313
sctg_859	9240	2	17314
sctg_86	590616	51	17316
sctg_860	9233	1	17367
sctg_861	9215	1	17368
sctg_862	9213	1	17369
sctg_863	9207	2	17370
sctg_864	9204	1	17372
sctg_865	9203	1	17373
sctg_866	9201	1	17374
sctg_867	9199	1	17375
sctg_868	9194	1	17376
sctg_869	9192	1	17377
sctg_87	577442	53	17378
sctg_871	9179	2	17431
sctg_872	9168	1	17433
sctg_873	9168	1	17434
sctg_874	9120	1	17435
sctg_875	9161	1	17436
sctg_876	9161	1	17437
sctg_877	9156	1	17438
sctg_878	9155	1	17439
sctg_879	9155	1	17440
sctg_88	574566	51	17441
sctg_880	9152	2	17492
sctg_881	9152	1	17494
sctg_882	9151	2	17495
sctg_883	9148	1	17497
sctg_884	9143	1	17498
sctg_885	9129	1	17499
sctg_887	9125	1	17500
sctg_888	9125	1	17501
sctg_889	9122	2	17502
sctg_89	572144	53	17504
sctg_890	9121	2	17557
sctg_891	9116	2	17559
sctg_892	9116	1	17561
sctg_894	9091	1	17562
sctg_895	9054	2	17563
sctg_896	9083	1	17565
sctg_897	9067	1	17566
sctg_898	9063	2	17567
sctg_899	9061	1	17569
sctg_9	1293259	122	17570
sctg_90	565590	52	17692
sctg_900	9054	1	17744
sctg_901	9038	1	17745
sctg_902	7149	1	17746
sctg_903	8999	1	17747
sctg_904	8998	1	17748
sctg_905	8976	1	17749
sctg_906	8991	1	17750
sctg_907	8758	2	17751
sctg_908	8947	2	17753
sctg_909	8918	1	17755
sctg_91	564384	54	17756
sctg_910	8910	1	17810
sctg_911	8907	1	17811
sctg_912	12722	2	17812
sctg_913	9832	1	17814
sctg_914	8833	2	17815
sctg_915	8872	1	17817
sctg_916	8853	1	17818
sctg_917	12255	2	17819
sctg_918	8825	1	17821
sctg_919	10260	1	17822
sctg_92	558846	49	17823
sctg_920	9980	2	17872
sctg_921	11147	1	17874
sctg_922	8730	1	17875
sctg_923	8820	1	17876
sctg_924	8699	1	17877
sctg_925	8686	1	17878
sctg_926	8608	1	17879
sctg_927	8680	1	17880
sctg_928	14557	2	17881
sctg_929	8524	2	17883
sctg_93	551564	49	17885
sctg_930	8537	1	17934
sctg_931	8506	1	17935
sctg_932	8503	1	17936
sctg_933	9265	3	17937
sctg_934	8431	1	17940
sctg_935	8412	1	17941
sctg_936	8378	1	17942
sctg_938	8268	1	17943
sctg_939	8267	1	17944
sctg_94	544140	51	17945
sctg_940	8261	2	17996
sctg_941	8217	1	17998
sctg_942	8971	1	17999
sctg_943	8208	1	18000
sctg_944	8207	2	18001
sctg_945	8132	2	18003
sctg_946	8117	1	18005
sctg_947	9031	1	18006
sctg_949	7948	2	18007
sctg_95	539924	48	18009
sctg_950	7911	2	18057
sctg_951	7904	2	18059
sctg_952	9351	1	18061
sctg_953	10458	2	18062
sctg_954	14002	1	18064
sctg_955	7813	1	18065
sctg_956	11439	2	18066
sctg_958	14508	2	18068
sctg_959	15061	1	18070
sctg_96	553561	49	18071
sctg_960	8402	1	18120
sctg_961	7645	2	18121
sctg_962	7644	2	18123
sctg_963	7643	2	18125
sctg_964	9185	2	18127
sctg_965	7558	2	18129
sctg_966	8364	2	18131
sctg_967	7523	1	18133
sctg_968	7492	2	18134
sctg_969	7488	1	18136
sctg_97	551975	48	18137
sctg_970	7480	1	18185
sctg_971	7069	2	18186
sctg_972	7550	2	18188
sctg_973	7526	2	18190
sctg_975	7488	2	18192
sctg_976	7380	2	18194
sctg_977	7654	1	18196
sctg_978	11326	1	18197
sctg_979	7315	1	18198
sctg_98	527895	44	18199
sctg_980	7282	1	18243
sctg_981	7501	2	18244
sctg_982	12360	2	18246
sctg_983	7254	2	18248
sctg_984	13464	2	18250
sctg_985	8100	2	18252
sctg_986	7184	1	18254
sctg_987	9975	1	18255
sctg_988	7227	2	18256
sctg_99	541954	48	18258
sctg_990	7105	2	18306
sctg_991	7070	1	18308
sctg_993	13104	2	18309
sctg_994	6914	2	18311
sctg_995	6895	1	18313
sctg_996	10734	2	18314
sctg_997	6840	2	18316
sctg_998	6818	2	18318
sctg_999	6999	1	18320
sctg_667	27246	2	18321
