contig	length_kb	n_frags	cumul_length
sctg_451	90810	3	5016
sctg_452	89890	3	5019
sctg_453	91069	3	5022
sctg_454	90554	3	5025
sctg_455	94836	3	5028
sctg_456	90181	3	5031
sctg_457	86411	3	5034
sctg_458	89443	3	5037
sctg_459	89364	3	5040
sctg_46	824927	24	5043
sctg_460	88216	3	5067
sctg_461	90824	3	5070
sctg_462	87688	3	5073
sctg_463	98479	4	5076
sctg_464	88158	3	5080
sctg_465	94040	3	5083
sctg_466	85583	3	5086
sctg_467	88073	3	5089
sctg_468	79423	3	5092
sctg_469	83892	3	5095
sctg_47	806785	23	5098
sctg_470	85960	3	5121
sctg_471	82910	3	5124
sctg_472	80207	3	5127
sctg_473	84021	3	5130
sctg_474	84980	3	5133
sctg_475	82771	3	5136
sctg_476	81377	3	5139
sctg_477	80965	3	5142
sctg_478	79439	3	5145
sctg_479	81343	3	5148
sctg_48	809313	23	5151
sctg_480	86757	3	5174
sctg_481	80082	3	5177
sctg_482	86188	3	5180
sctg_483	78756	3	5183
sctg_484	78648	3	5186
sctg_485	77645	3	5189
sctg_486	77004	3	5192
sctg_487	75216	3	5195
sctg_488	77912	2	5198
sctg_489	74531	3	5200
sctg_49	789073	24	5203
sctg_490	74018	3	5227
sctg_491	77015	3	5230
sctg_492	76577	3	5233
sctg_493	83472	3	5236
sctg_494	74445	3	5239
sctg_495	72752	3	5242
sctg_496	70336	3	5245
sctg_497	72037	3	5248
sctg_498	70507	3	5251
sctg_499	73115	3	5254
sctg_5	1591957	47	5257
sctg_50	778596	24	5304
sctg_500	77483	2	5328
sctg_501	71789	3	5330
sctg_502	73157	2	5333
sctg_503	71222	3	5335
sctg_504	70818	2	5338
sctg_505	69173	3	5340
sctg_506	73502	2	5343
sctg_507	69994	2	5345
sctg_508	65472	2	5347
sctg_509	66621	2	5349
sctg_51	782261	23	5351
sctg_510	66590	2	5374
sctg_511	67055	3	5376
sctg_512	67356	3	5379
sctg_513	64149	3	5382
sctg_514	64508	2	5385
sctg_515	63354	2	5387
sctg_516	63439	2	5389
sctg_517	63895	2	5391
sctg_518	65298	2	5393
sctg_519	61490	2	5395
sctg_52	776744	26	5397
sctg_520	64793	2	5423
sctg_521	63899	2	5425
sctg_522	61700	2	5427
sctg_523	59818	2	5429
sctg_524	60452	2	5431
sctg_525	57526	2	5433
sctg_526	57296	2	5435
sctg_527	59073	2	5437
sctg_528	56950	2	5439
sctg_529	58917	2	5441
sctg_53	783420	24	5443
sctg_530	57181	2	5467
sctg_531	55520	2	5469
sctg_532	55297	2	5471
sctg_533	59501	2	5473
sctg_534	71502	2	5475
sctg_535	54074	2	5477
sctg_536	55883	2	5479
sctg_537	54110	2	5481
sctg_538	51375	2	5483
sctg_539	50649	2	5485
sctg_54	777257	23	5487
sctg_540	67011	2	5510
sctg_541	55175	2	5512
sctg_542	53309	2	5514
sctg_543	47824	2	5516
sctg_544	56549	2	5518
sctg_545	54160	2	5520
sctg_546	50860	2	5522
sctg_547	49362	2	5524
sctg_548	49446	2	5526
sctg_549	50165	2	5528
sctg_55	759589	24	5530
sctg_550	48804	2	5554
sctg_551	50726	2	5556
sctg_552	51451	2	5558
sctg_553	50645	2	5560
sctg_554	49437	2	5562
sctg_555	44279	2	5564
sctg_556	51267	2	5566
sctg_557	49511	2	5568
sctg_558	48212	2	5570
sctg_559	47338	2	5572
sctg_56	771551	23	5574
sctg_560	49199	2	5597
sctg_561	50585	2	5599
sctg_562	46658	2	5601
sctg_563	49373	2	5603
sctg_564	45876	2	5605
sctg_565	44715	2	5607
sctg_566	55074	2	5609
sctg_567	47575	2	5611
sctg_568	47111	2	5613
sctg_569	43431	2	5615
sctg_57	761978	23	5617
sctg_570	44006	2	5640
sctg_571	42377	2	5642
sctg_572	43288	2	5644
sctg_573	39726	1	5646
sctg_574	42826	2	5647
sctg_575	42123	2	5649
sctg_576	42630	2	5651
sctg_577	42443	2	5653
sctg_578	36100	2	5655
sctg_579	37291	1	5657
sctg_58	751488	24	5658
sctg_580	41406	2	5682
sctg_581	45049	2	5684
sctg_582	41392	2	5686
sctg_583	42006	2	5688
sctg_584	40523	2	5690
sctg_585	47840	2	5692
sctg_586	44174	2	5694
sctg_587	40745	1	5696
sctg_588	44922	2	5697
sctg_589	42871	2	5699
sctg_59	752795	22	5701
sctg_590	41963	2	5723
sctg_591	39502	2	5725
sctg_592	38235	2	5727
sctg_593	39992	1	5729
sctg_594	38435	2	5730
sctg_595	40049	2	5732
sctg_596	41098	2	5734
sctg_597	39462	1	5736
sctg_598	37862	2	5737
sctg_599	36540	2	5739
sctg_6	1394342	43	5741
sctg_60	758589	21	5784
sctg_600	40917	2	5805
sctg_601	34915	1	5807
sctg_602	36896	2	5808
sctg_603	36133	2	5810
sctg_604	37892	2	5812
sctg_605	38255	1	5814
sctg_606	35242	2	5815
sctg_607	44825	2	5817
sctg_608	34121	2	5819
sctg_609	33107	2	5821
sctg_61	756132	23	5823
sctg_610	33916	2	5846
sctg_611	36610	2	5848
sctg_612	47957	2	5850
sctg_613	36036	1	5852
sctg_614	34673	1	5853
sctg_615	33206	1	5854
sctg_616	33828	2	5855
sctg_617	41492	2	5857
sctg_618	33961	1	5859
sctg_619	33205	1	5860
sctg_62	751372	22	5861
sctg_620	36709	1	5883
sctg_621	36150	2	5884
sctg_622	32627	1	5886
sctg_623	37677	2	5887
sctg_624	32413	2	5889
sctg_625	33413	1	5891
sctg_626	34235	1	5892
sctg_627	31036	1	5893
sctg_628	29563	1	5894
sctg_629	31021	1	5895
sctg_63	728232	23	5896
sctg_630	26866	1	5919
sctg_631	32521	1	5920
sctg_632	34329	2	5921
sctg_633	29696	2	5923
sctg_634	35317	2	5925
sctg_635	31429	2	5927
sctg_636	29798	1	5929
sctg_637	29269	1	5930
sctg_638	29080	1	5931
sctg_639	27741	1	5932
sctg_64	732705	21	5933
sctg_640	33507	1	5954
sctg_641	28511	1	5955
sctg_642	27994	1	5956
sctg_643	31120	2	5957
sctg_644	30031	2	5959
sctg_645	27819	1	5961
sctg_646	32479	1	5962
sctg_647	28900	1	5963
sctg_648	29262	1	5964
sctg_649	26208	1	5965
sctg_65	739199	21	5966
sctg_650	34665	1	5987
sctg_651	27727	1	5988
sctg_652	25953	1	5989
sctg_653	27618	1	5990
sctg_654	25538	1	5991
sctg_655	29849	2	5992
sctg_656	29080	1	5994
sctg_657	25193	1	5995
sctg_658	25909	1	5996
sctg_659	24973	2	5997
sctg_66	709477	21	5999
sctg_660	24735	2	6020
sctg_661	26115	1	6022
sctg_662	24822	1	6023
sctg_663	24417	1	6024
sctg_665	24349	1	6025
sctg_666	24168	1	6026
sctg_668	22834	2	6027
sctg_669	25307	2	6029
sctg_67	698854	21	6031
sctg_670	24510	1	6052
sctg_671	24194	2	6053
sctg_672	23419	1	6055
sctg_673	22298	2	6056
sctg_674	23827	1	6058
sctg_675	24923	1	6059
sctg_676	23159	1	6060
sctg_677	23496	1	6061
sctg_678	24946	1	6062
sctg_679	22395	1	6063
sctg_68	683462	20	6064
sctg_680	28656	1	6084
sctg_681	23470	2	6085
sctg_682	25136	2	6087
sctg_683	22472	1	6089
sctg_684	22454	1	6090
sctg_685	30220	2	6091
sctg_686	22782	1	6093
sctg_687	21944	2	6094
sctg_688	22440	1	6096
sctg_689	21498	2	6097
sctg_69	690400	21	6099
sctg_690	21458	2	6120
sctg_691	21531	2	6122
sctg_692	21097	1	6124
sctg_693	21589	2	6125
sctg_694	28569	2	6127
sctg_696	20914	1	6129
sctg_697	19391	1	6130
sctg_698	20372	2	6131
sctg_699	20378	2	6133
sctg_7	1392435	41	6135
sctg_70	691862	20	6176
sctg_700	20646	2	6196
sctg_701	21084	2	6198
sctg_702	20015	2	6200
sctg_703	20702	2	6202
sctg_704	20979	2	6204
sctg_705	19948	2	6206
sctg_706	16827	1	6208
sctg_707	20622	2	6209
sctg_708	20988	1	6211
sctg_709	19182	2	6212
sctg_71	674171	20	6214
sctg_710	23473	2	6234
sctg_711	20708	2	6236
sctg_712	17996	2	6238
sctg_713	18912	2	6240
sctg_714	19434	2	6242
sctg_715	21970	2	6244
sctg_716	18486	2	6246
sctg_717	26922	2	6248
sctg_718	22991	2	6250
sctg_719	18081	2	6252
sctg_72	692038	19	6254
sctg_720	19832	2	6273
sctg_721	17968	2	6275
sctg_722	17946	2	6277
sctg_723	24417	1	6279
sctg_724	17862	2	6280
sctg_725	17874	2	6282
sctg_726	22931	1	6284
sctg_727	24197	2	6285
sctg_728	15535	1	6287
sctg_729	17795	2	6288
sctg_73	658169	21	6290
sctg_731	17172	2	6311
sctg_732	17025	2	6313
sctg_733	17008	2	6315
sctg_734	20819	2	6317
sctg_735	16729	2	6319
sctg_736	17393	2	6321
sctg_737	16493	2	6323
sctg_738	16558	2	6325
sctg_739	16312	2	6327
sctg_74	658846	20	6329
sctg_740	16411	2	6349
sctg_741	16264	2	6351
sctg_742	16208	2	6353
sctg_743	15244	2	6355
sctg_744	16098	2	6357
sctg_745	16778	2	6359
sctg_746	17776	2	6361
sctg_747	15166	2	6363
sctg_748	16644	2	6365
sctg_749	15657	1	6367
sctg_75	656041	20	6368
sctg_750	15596	2	6388
sctg_751	15430	2	6390
sctg_752	17124	2	6392
sctg_753	15301	2	6394
sctg_754	17496	2	6396
sctg_755	21490	1	6398
sctg_756	15532	2	6399
sctg_757	14994	2	6401
sctg_758	14831	2	6403
sctg_759	26740	2	6405
sctg_76	665784	19	6407
sctg_760	22148	2	6426
sctg_761	14517	2	6428
sctg_762	15629	2	6430
sctg_763	14362	2	6432
sctg_764	24314	2	6434
sctg_765	14857	2	6436
sctg_766	14312	2	6438
sctg_767	15630	2	6440
sctg_768	19801	1	6442
sctg_769	14128	2	6443
sctg_77	652918	20	6445
sctg_770	14784	1	6465
sctg_771	15120	2	6466
sctg_772	14011	2	6468
sctg_773	13991	2	6470
sctg_774	21203	2	6472
sctg_775	15067	2	6474
sctg_776	15091	2	6476
sctg_777	15241	2	6478
sctg_778	13507	2	6480
sctg_779	13519	2	6482
sctg_78	631341	19	6484
sctg_780	13452	2	6503
sctg_781	13420	2	6505
sctg_782	13291	2	6507
sctg_783	13178	2	6509
sctg_784	13139	2	6511
sctg_785	13010	2	6513
sctg_786	14979	1	6515
sctg_787	14469	2	6516
sctg_788	12931	2	6518
sctg_789	12675	2	6520
sctg_79	621788	19	6522
sctg_790	17048	1	6541
sctg_791	12410	1	6542
sctg_792	12581	2	6543
sctg_794	12451	1	6545
sctg_795	12324	2	6546
sctg_796	12207	1	6548
sctg_797	12205	2	6549
sctg_798	12171	1	6551
sctg_799	12048	1	6552
sctg_8	1290822	40	6553
sctg_80	620644	18	6593
sctg_800	12729	1	6611
sctg_801	12003	2	6612
sctg_802	11767	1	6614
sctg_803	11724	2	6615
sctg_804	11820	2	6617
sctg_805	17970	2	6619
sctg_806	12602	2	6621
sctg_807	11535	2	6623
sctg_808	11352	2	6625
sctg_809	11279	2	6627
sctg_81	626741	18	6629
sctg_812	11142	2	6647
sctg_813	11516	1	6649
sctg_814	10470	1	6650
sctg_815	12823	2	6651
sctg_816	11053	1	6653
sctg_817	11622	1	6654
sctg_818	10904	1	6655
sctg_819	10795	1	6656
sctg_82	604434	19	6657
sctg_820	10757	1	6676
sctg_821	18537	2	6677
sctg_823	11307	2	6679
sctg_825	10694	1	6681
sctg_826	14728	2	6682
sctg_828	14071	1	6684
sctg_829	16835	2	6685
sctg_83	599927	19	6687
sctg_830	12259	2	6706
sctg_831	12198	1	6708
sctg_832	10345	1	6709
sctg_833	14785	1	6710
sctg_834	10078	2	6711
sctg_835	10033	1	6713
sctg_836	10020	1	6714
sctg_837	9944	2	6715
sctg_838	9880	2	6717
sctg_839	11064	1	6719
sctg_84	599728	18	6720
sctg_840	10083	1	6738
sctg_841	9786	2	6739
sctg_842	9786	1	6741
sctg_843	9914	2	6742
sctg_844	10323	2	6744
sctg_845	9610	1	6746
sctg_846	9531	2	6747
sctg_847	14396	2	6749
sctg_848	11953	2	6751
sctg_849	9333	2	6753
sctg_85	597816	19	6755
sctg_850	9322	1	6774
sctg_851	11127	1	6775
sctg_852	9269	1	6776
sctg_854	11117	2	6777
sctg_855	9247	1	6779
sctg_856	9267	2	6780
sctg_857	9249	1	6782
sctg_858	9240	1	6783
sctg_859	9240	2	6784
sctg_86	590616	17	6786
sctg_860	9233	1	6803
sctg_861	9215	1	6804
sctg_862	9213	1	6805
sctg_863	9207	2	6806
sctg_864	9204	1	6808
sctg_865	9203	1	6809
sctg_866	9201	1	6810
sctg_867	9199	1	6811
sctg_868	9194	1	6812
sctg_869	9192	1	6813
sctg_87	577442	18	6814
sctg_871	9179	2	6832
sctg_872	9168	1	6834
sctg_873	9168	1	6835
sctg_874	9120	1	6836
sctg_875	9161	1	6837
sctg_876	9161	1	6838
sctg_877	9156	1	6839
sctg_878	9155	1	6840
sctg_879	9155	1	6841
sctg_88	574566	17	6842
sctg_880	9152	2	6859
sctg_881	9152	1	6861
sctg_882	9151	2	6862
sctg_883	9148	1	6864
sctg_884	9143	1	6865
sctg_885	9129	1	6866
sctg_887	9125	1	6867
sctg_888	9125	1	6868
sctg_889	9122	2	6869
sctg_89	572144	18	6871
sctg_890	9121	2	6889
sctg_891	9116	2	6891
sctg_892	9116	1	6893
sctg_894	9091	1	6894
sctg_895	9054	2	6895
sctg_896	9083	1	6897
sctg_897	9067	1	6898
sctg_898	9063	2	6899
sctg_899	9061	1	6901
sctg_9	1293259	41	6902
sctg_90	565590	18	6943
sctg_900	9054	1	6961
sctg_901	9038	1	6962
sctg_902	7149	1	6963
sctg_903	8999	1	6964
sctg_904	8998	1	6965
sctg_905	8976	1	6966
sctg_906	8991	1	6967
sctg_907	8758	2	6968
sctg_908	8947	2	6970
sctg_909	8918	1	6972
sctg_91	564384	18	6973
sctg_910	8910	1	6991
sctg_911	8907	1	6992
sctg_912	12722	2	6993
sctg_913	9832	1	6995
sctg_914	8833	2	6996
sctg_915	8872	1	6998
sctg_916	8853	1	6999
sctg_917	12255	2	7000
sctg_918	8825	1	7002
sctg_919	10260	1	7003
sctg_92	558846	17	7004
sctg_920	9980	2	7021
sctg_921	11147	1	7023
sctg_922	8730	1	7024
sctg_923	8820	1	7025
sctg_924	8699	1	7026
sctg_925	8686	1	7027
sctg_926	8608	1	7028
sctg_927	8680	1	7029
sctg_928	14557	2	7030
sctg_929	8524	2	7032
sctg_93	551564	17	7034
sctg_930	8537	1	7051
sctg_931	8506	1	7052
sctg_932	8503	1	7053
sctg_933	9265	1	7054
sctg_934	8431	1	7055
sctg_935	8412	1	7056
sctg_936	8378	1	7057
sctg_938	8268	1	7058
sctg_939	8267	1	7059
sctg_94	544140	17	7060
sctg_940	8261	2	7077
sctg_941	8217	1	7079
sctg_942	8971	1	7080
sctg_943	8208	1	7081
sctg_944	8207	2	7082
sctg_945	8132	2	7084
sctg_946	8117	1	7086
sctg_947	9031	1	7087
sctg_949	7948	2	7088
sctg_95	539924	16	7090
sctg_950	7911	2	7106
sctg_951	7904	2	7108
sctg_952	9351	1	7110
sctg_953	10458	2	7111
sctg_954	14002	1	7113
sctg_955	7813	1	7114
sctg_956	11439	2	7115
sctg_958	14508	2	7117
sctg_959	15061	1	7119
sctg_96	553561	17	7120
sctg_960	8402	1	7137
sctg_961	7645	2	7138
sctg_962	7644	2	7140
sctg_963	7643	2	7142
sctg_964	9185	2	7144
sctg_965	7558	2	7146
sctg_966	8364	2	7148
sctg_967	7523	1	7150
sctg_968	7492	2	7151
sctg_969	7488	1	7153
sctg_97	551975	16	7154
sctg_970	7480	1	7170
sctg_971	7069	2	7171
sctg_972	7550	2	7173
sctg_973	7526	2	7175
sctg_975	7488	2	7177
sctg_976	7380	2	7179
sctg_977	7654	1	7181
sctg_978	11326	1	7182
sctg_979	7315	1	7183
sctg_98	527895	15	7184
sctg_980	7282	1	7199
sctg_981	7501	2	7200
sctg_982	12360	2	7202
sctg_983	7254	2	7204
sctg_984	13464	2	7206
sctg_985	8100	2	7208
sctg_986	7184	1	7210
sctg_987	9975	1	7211
sctg_988	7227	2	7212
sctg_99	541954	16	7214
sctg_990	7105	2	7230
sctg_991	7070	1	7232
sctg_993	13104	2	7233
sctg_994	6914	2	7235
sctg_995	6895	1	7237
sctg_996	10734	2	7238
sctg_997	6840	2	7240
sctg_998	6818	2	7242
sctg_999	6999	1	7244
sctg_667	27246	2	7245
