contig	length_kb	n_frags	cumul_length
sctg_475	82771	1	1608
sctg_476	81377	1	1609
sctg_477	80965	1	1610
sctg_478	79439	1	1611
sctg_479	81343	1	1612
sctg_48	809313	1	1613
sctg_480	86757	1	1614
sctg_481	80082	1	1615
sctg_482	86188	1	1616
sctg_483	78756	1	1617
sctg_484	78648	1	1618
sctg_485	77645	1	1619
sctg_486	77004	1	1620
sctg_487	75216	1	1621
sctg_488	77912	2	1622
sctg_489	74531	1	1624
sctg_49	789073	1	1625
sctg_490	74018	1	1626
sctg_491	77015	1	1627
sctg_492	76577	1	1628
sctg_493	83472	1	1629
sctg_494	74445	1	1630
sctg_495	72752	1	1631
sctg_496	70336	1	1632
sctg_497	72037	1	1633
sctg_498	70507	1	1634
sctg_499	73115	1	1635
sctg_5	1591957	2	1636
sctg_50	778596	1	1638
sctg_500	77483	2	1639
sctg_501	71789	1	1641
sctg_502	73157	2	1642
sctg_503	71222	1	1644
sctg_504	70818	2	1645
sctg_505	69173	1	1647
sctg_506	73502	2	1648
sctg_507	69994	2	1650
sctg_508	65472	2	1652
sctg_509	66621	2	1654
sctg_51	782261	1	1656
sctg_510	66590	2	1657
sctg_511	67055	1	1659
sctg_512	67356	1	1660
sctg_513	64149	1	1661
sctg_514	64508	2	1662
sctg_515	63354	2	1664
sctg_516	63439	2	1666
sctg_517	63895	2	1668
sctg_518	65298	2	1670
sctg_519	61490	2	1672
sctg_52	776744	1	1674
sctg_520	64793	2	1675
sctg_521	63899	2	1677
sctg_522	61700	2	1679
sctg_523	59818	2	1681
sctg_524	60452	2	1683
sctg_525	57526	2	1685
sctg_526	57296	2	1687
sctg_527	59073	2	1689
sctg_528	56950	2	1691
sctg_529	58917	2	1693
sctg_53	783420	1	1695
sctg_530	57181	2	1696
sctg_531	55520	2	1698
sctg_532	55297	2	1700
sctg_533	59501	2	1702
sctg_534	71502	2	1704
sctg_535	54074	2	1706
sctg_536	55883	2	1708
sctg_537	54110	2	1710
sctg_538	51375	2	1712
sctg_539	50649	2	1714
sctg_54	777257	1	1716
sctg_540	67011	2	1717
sctg_541	55175	2	1719
sctg_542	53309	2	1721
sctg_543	47824	2	1723
sctg_544	56549	2	1725
sctg_545	54160	2	1727
sctg_546	50860	2	1729
sctg_547	49362	2	1731
sctg_548	49446	2	1733
sctg_549	50165	2	1735
sctg_55	759589	1	1737
sctg_550	48804	2	1738
sctg_551	50726	2	1740
sctg_552	51451	2	1742
sctg_553	50645	2	1744
sctg_554	49437	2	1746
sctg_555	44279	2	1748
sctg_556	51267	2	1750
sctg_557	49511	2	1752
sctg_558	48212	2	1754
sctg_559	47338	2	1756
sctg_56	771551	1	1758
sctg_560	49199	2	1759
sctg_561	50585	2	1761
sctg_562	46658	2	1763
sctg_563	49373	2	1765
sctg_564	45876	2	1767
sctg_565	44715	2	1769
sctg_566	55074	2	1771
sctg_567	47575	2	1773
sctg_568	47111	2	1775
sctg_569	43431	2	1777
sctg_57	761978	1	1779
sctg_570	44006	2	1780
sctg_571	42377	2	1782
sctg_572	43288	2	1784
sctg_573	39726	1	1786
sctg_574	42826	2	1787
sctg_575	42123	2	1789
sctg_576	42630	2	1791
sctg_577	42443	2	1793
sctg_578	36100	2	1795
sctg_579	37291	1	1797
sctg_58	751488	1	1798
sctg_580	41406	2	1799
sctg_581	45049	2	1801
sctg_582	41392	2	1803
sctg_583	42006	2	1805
sctg_584	40523	2	1807
sctg_585	47840	2	1809
sctg_586	44174	2	1811
sctg_587	40745	1	1813
sctg_588	44922	2	1814
sctg_589	42871	2	1816
sctg_59	752795	1	1818
sctg_590	41963	2	1819
sctg_591	39502	2	1821
sctg_592	38235	2	1823
sctg_593	39992	1	1825
sctg_594	38435	2	1826
sctg_595	40049	2	1828
sctg_596	41098	2	1830
sctg_597	39462	1	1832
sctg_598	37862	2	1833
sctg_599	36540	2	1835
sctg_6	1394342	2	1837
sctg_60	758589	1	1839
sctg_600	40917	2	1840
sctg_601	34915	1	1842
sctg_602	36896	2	1843
sctg_603	36133	2	1845
sctg_604	37892	2	1847
sctg_605	38255	1	1849
sctg_606	35242	2	1850
sctg_607	44825	2	1852
sctg_608	34121	2	1854
sctg_609	33107	2	1856
sctg_61	756132	1	1858
sctg_610	33916	2	1859
sctg_611	36610	2	1861
sctg_612	47957	2	1863
sctg_613	36036	1	1865
sctg_614	34673	1	1866
sctg_615	33206	1	1867
sctg_616	33828	2	1868
sctg_617	41492	2	1870
sctg_618	33961	1	1872
sctg_619	33205	1	1873
sctg_62	751372	1	1874
sctg_620	36709	1	1875
sctg_621	36150	2	1876
sctg_622	32627	1	1878
sctg_623	37677	2	1879
sctg_624	32413	2	1881
sctg_625	33413	1	1883
sctg_626	34235	1	1884
sctg_627	31036	1	1885
sctg_628	29563	1	1886
sctg_629	31021	1	1887
sctg_63	728232	1	1888
sctg_630	26866	1	1889
sctg_631	32521	1	1890
sctg_632	34329	2	1891
sctg_633	29696	2	1893
sctg_634	35317	2	1895
sctg_635	31429	2	1897
sctg_636	29798	1	1899
sctg_637	29269	1	1900
sctg_638	29080	1	1901
sctg_639	27741	1	1902
sctg_64	732705	1	1903
sctg_640	33507	1	1904
sctg_641	28511	1	1905
sctg_642	27994	1	1906
sctg_643	31120	2	1907
sctg_644	30031	2	1909
sctg_645	27819	1	1911
sctg_646	32479	1	1912
sctg_647	28900	1	1913
sctg_648	29262	1	1914
sctg_649	26208	1	1915
sctg_65	739199	1	1916
sctg_650	34665	1	1917
sctg_651	27727	1	1918
sctg_652	25953	1	1919
sctg_653	27618	1	1920
sctg_654	25538	1	1921
sctg_655	29849	2	1922
sctg_656	29080	1	1924
sctg_657	25193	1	1925
sctg_658	25909	1	1926
sctg_659	24973	2	1927
sctg_66	709477	1	1929
sctg_660	24735	2	1930
sctg_661	26115	1	1932
sctg_662	24822	1	1933
sctg_663	24417	1	1934
sctg_665	24349	1	1935
sctg_666	24168	1	1936
sctg_668	22834	2	1937
sctg_669	25307	2	1939
sctg_67	698854	1	1941
sctg_670	24510	1	1942
sctg_671	24194	2	1943
sctg_672	23419	1	1945
sctg_673	22298	2	1946
sctg_674	23827	1	1948
sctg_675	24923	1	1949
sctg_676	23159	1	1950
sctg_677	23496	1	1951
sctg_678	24946	1	1952
sctg_679	22395	1	1953
sctg_68	683462	1	1954
sctg_680	28656	1	1955
sctg_681	23470	2	1956
sctg_682	25136	2	1958
sctg_683	22472	1	1960
sctg_684	22454	1	1961
sctg_685	30220	2	1962
sctg_686	22782	1	1964
sctg_687	21944	2	1965
sctg_688	22440	1	1967
sctg_689	21498	2	1968
sctg_69	690400	1	1970
sctg_690	21458	2	1971
sctg_691	21531	2	1973
sctg_692	21097	1	1975
sctg_693	21589	2	1976
sctg_694	28569	2	1978
sctg_696	20914	1	1980
sctg_697	19391	1	1981
sctg_698	20372	2	1982
sctg_699	20378	2	1984
sctg_7	1392435	2	1986
sctg_70	691862	1	1988
sctg_700	20646	2	1989
sctg_701	21084	2	1991
sctg_702	20015	2	1993
sctg_703	20702	2	1995
sctg_704	20979	2	1997
sctg_705	19948	2	1999
sctg_706	16827	1	2001
sctg_707	20622	2	2002
sctg_708	20988	1	2004
sctg_709	19182	2	2005
sctg_71	674171	1	2007
sctg_710	23473	2	2008
sctg_711	20708	2	2010
sctg_712	17996	2	2012
sctg_713	18912	2	2014
sctg_714	19434	2	2016
sctg_715	21970	2	2018
sctg_716	18486	2	2020
sctg_717	26922	2	2022
sctg_718	22991	2	2024
sctg_719	18081	2	2026
sctg_72	692038	1	2028
sctg_720	19832	2	2029
sctg_721	17968	2	2031
sctg_722	17946	2	2033
sctg_723	24417	1	2035
sctg_724	17862	2	2036
sctg_725	17874	2	2038
sctg_726	22931	1	2040
sctg_727	24197	2	2041
sctg_728	15535	1	2043
sctg_729	17795	2	2044
sctg_73	658169	1	2046
sctg_731	17172	2	2047
sctg_732	17025	2	2049
sctg_733	17008	2	2051
sctg_734	20819	2	2053
sctg_735	16729	2	2055
sctg_736	17393	2	2057
sctg_737	16493	2	2059
sctg_738	16558	2	2061
sctg_739	16312	2	2063
sctg_74	658846	1	2065
sctg_740	16411	2	2066
sctg_741	16264	2	2068
sctg_742	16208	2	2070
sctg_743	15244	2	2072
sctg_744	16098	2	2074
sctg_745	16778	2	2076
sctg_746	17776	2	2078
sctg_747	15166	2	2080
sctg_748	16644	2	2082
sctg_749	15657	1	2084
sctg_75	656041	1	2085
sctg_750	15596	2	2086
sctg_751	15430	2	2088
sctg_752	17124	2	2090
sctg_753	15301	2	2092
sctg_754	17496	2	2094
sctg_755	21490	1	2096
sctg_756	15532	2	2097
sctg_757	14994	2	2099
sctg_758	14831	2	2101
sctg_759	26740	2	2103
sctg_76	665784	1	2105
sctg_760	22148	2	2106
sctg_761	14517	2	2108
sctg_762	15629	2	2110
sctg_763	14362	2	2112
sctg_764	24314	2	2114
sctg_765	14857	2	2116
sctg_766	14312	2	2118
sctg_767	15630	2	2120
sctg_768	19801	1	2122
sctg_769	14128	2	2123
sctg_77	652918	1	2125
sctg_770	14784	1	2126
sctg_771	15120	2	2127
sctg_772	14011	2	2129
sctg_773	13991	2	2131
sctg_774	21203	2	2133
sctg_775	15067	2	2135
sctg_776	15091	2	2137
sctg_777	15241	2	2139
sctg_778	13507	2	2141
sctg_779	13519	2	2143
sctg_78	631341	1	2145
sctg_780	13452	2	2146
sctg_781	13420	2	2148
sctg_782	13291	2	2150
sctg_783	13178	2	2152
sctg_784	13139	2	2154
sctg_785	13010	2	2156
sctg_786	14979	1	2158
sctg_787	14469	2	2159
sctg_788	12931	2	2161
sctg_789	12675	2	2163
sctg_79	621788	1	2165
sctg_790	17048	1	2166
sctg_791	12410	1	2167
sctg_792	12581	2	2168
sctg_794	12451	1	2170
sctg_795	12324	2	2171
sctg_796	12207	1	2173
sctg_797	12205	2	2174
sctg_798	12171	1	2176
sctg_799	12048	1	2177
sctg_8	1290822	2	2178
sctg_80	620644	2	2180
sctg_800	12729	1	2182
sctg_801	12003	2	2183
sctg_802	11767	1	2185
sctg_803	11724	2	2186
sctg_804	11820	2	2188
sctg_805	17970	2	2190
sctg_806	12602	2	2192
sctg_807	11535	2	2194
sctg_808	11352	2	2196
sctg_809	11279	2	2198
sctg_81	626741	2	2200
sctg_812	11142	2	2202
sctg_813	11516	1	2204
sctg_814	10470	1	2205
sctg_815	12823	2	2206
sctg_816	11053	1	2208
sctg_817	11622	1	2209
sctg_818	10904	1	2210
sctg_819	10795	1	2211
sctg_82	604434	1	2212
sctg_820	10757	1	2213
sctg_821	18537	2	2214
sctg_823	11307	2	2216
sctg_825	10694	1	2218
sctg_826	14728	2	2219
sctg_828	14071	1	2221
sctg_829	16835	2	2222
sctg_83	599927	1	2224
sctg_830	12259	2	2225
sctg_831	12198	1	2227
sctg_832	10345	1	2228
sctg_833	14785	1	2229
sctg_834	10078	2	2230
sctg_835	10033	1	2232
sctg_836	10020	1	2233
sctg_837	9944	2	2234
sctg_838	9880	2	2236
sctg_839	11064	1	2238
sctg_84	599728	2	2239
sctg_840	10083	1	2241
sctg_841	9786	2	2242
sctg_842	9786	1	2244
sctg_843	9914	2	2245
sctg_844	10323	2	2247
sctg_845	9610	1	2249
sctg_846	9531	2	2250
sctg_847	14396	2	2252
sctg_848	11953	2	2254
sctg_849	9333	2	2256
sctg_85	597816	1	2258
sctg_850	9322	1	2259
sctg_851	11127	1	2260
sctg_852	9269	1	2261
sctg_854	11117	2	2262
sctg_855	9247	1	2264
sctg_856	9267	2	2265
sctg_857	9249	1	2267
sctg_858	9240	1	2268
sctg_859	9240	2	2269
sctg_86	590616	2	2271
sctg_860	9233	1	2273
sctg_861	9215	1	2274
sctg_862	9213	1	2275
sctg_863	9207	2	2276
sctg_864	9204	1	2278
sctg_865	9203	1	2279
sctg_866	9201	1	2280
sctg_867	9199	1	2281
sctg_868	9194	1	2282
sctg_869	9192	1	2283
sctg_87	577442	2	2284
sctg_871	9179	2	2286
sctg_872	9168	1	2288
sctg_873	9168	1	2289
sctg_874	9120	1	2290
sctg_875	9161	1	2291
sctg_876	9161	1	2292
sctg_877	9156	1	2293
sctg_878	9155	1	2294
sctg_879	9155	1	2295
sctg_88	574566	2	2296
sctg_880	9152	2	2298
sctg_881	9152	1	2300
sctg_882	9151	2	2301
sctg_883	9148	1	2303
sctg_884	9143	1	2304
sctg_885	9129	1	2305
sctg_887	9125	1	2306
sctg_888	9125	1	2307
sctg_889	9122	2	2308
sctg_89	572144	2	2310
sctg_890	9121	2	2312
sctg_891	9116	2	2314
sctg_892	9116	1	2316
sctg_894	9091	1	2317
sctg_895	9054	2	2318
sctg_896	9083	1	2320
sctg_897	9067	1	2321
sctg_898	9063	2	2322
sctg_899	9061	1	2324
sctg_9	1293259	2	2325
sctg_90	565590	2	2327
sctg_900	9054	1	2329
sctg_901	9038	1	2330
sctg_902	7149	1	2331
sctg_903	8999	1	2332
sctg_904	8998	1	2333
sctg_905	8976	1	2334
sctg_906	8991	1	2335
sctg_907	8758	2	2336
sctg_908	8947	2	2338
sctg_909	8918	1	2340
sctg_91	564384	2	2341
sctg_910	8910	1	2343
sctg_911	8907	1	2344
sctg_912	12722	2	2345
sctg_913	9832	1	2347
sctg_914	8833	2	2348
sctg_915	8872	1	2350
sctg_916	8853	1	2351
sctg_917	12255	2	2352
sctg_918	8825	1	2354
sctg_919	10260	1	2355
sctg_92	558846	2	2356
sctg_920	9980	2	2358
sctg_921	11147	1	2360
sctg_922	8730	1	2361
sctg_923	8820	1	2362
sctg_924	8699	1	2363
sctg_925	8686	1	2364
sctg_926	8608	1	2365
sctg_927	8680	1	2366
sctg_928	14557	2	2367
sctg_929	8524	2	2369
sctg_93	551564	2	2371
sctg_930	8537	1	2373
sctg_931	8506	1	2374
sctg_932	8503	1	2375
sctg_933	9265	1	2376
sctg_934	8431	1	2377
sctg_935	8412	1	2378
sctg_936	8378	1	2379
sctg_938	8268	1	2380
sctg_939	8267	1	2381
sctg_94	544140	2	2382
sctg_940	8261	2	2384
sctg_941	8217	1	2386
sctg_942	8971	1	2387
sctg_943	8208	1	2388
sctg_944	8207	2	2389
sctg_945	8132	2	2391
sctg_946	8117	1	2393
sctg_947	9031	1	2394
sctg_949	7948	2	2395
sctg_95	539924	2	2397
sctg_950	7911	2	2399
sctg_951	7904	2	2401
sctg_952	9351	1	2403
sctg_953	10458	2	2404
sctg_954	14002	1	2406
sctg_955	7813	1	2407
sctg_956	11439	2	2408
sctg_958	14508	2	2410
sctg_959	15061	1	2412
sctg_96	553561	2	2413
sctg_960	8402	1	2415
sctg_961	7645	2	2416
sctg_962	7644	2	2418
sctg_963	7643	2	2420
sctg_964	9185	2	2422
sctg_965	7558	2	2424
sctg_966	8364	2	2426
sctg_967	7523	1	2428
sctg_968	7492	2	2429
sctg_969	7488	1	2431
sctg_97	551975	2	2432
sctg_970	7480	1	2434
sctg_971	7069	2	2435
sctg_972	7550	2	2437
sctg_973	7526	2	2439
sctg_975	7488	2	2441
sctg_976	7380	2	2443
sctg_977	7654	1	2445
sctg_978	11326	1	2446
sctg_979	7315	1	2447
sctg_98	527895	2	2448
sctg_980	7282	1	2450
sctg_981	7501	2	2451
sctg_982	12360	2	2453
sctg_983	7254	2	2455
sctg_984	13464	2	2457
sctg_985	8100	2	2459
sctg_986	7184	1	2461
sctg_987	9975	1	2462
sctg_988	7227	2	2463
sctg_99	541954	2	2465
sctg_990	7105	2	2467
sctg_991	7070	1	2469
sctg_993	13104	2	2470
sctg_994	6914	2	2472
sctg_995	6895	1	2474
sctg_996	10734	2	2475
sctg_997	6840	2	2477
sctg_998	6818	2	2479
sctg_999	6999	1	2481
sctg_667	27246	2	2482
