id	chrom	start_pos	end_pos	size	gc_content	accu_frag	init_frag_start	init_frag_end	sub_frag_start	sub_frag_end
1	sctg_1270	0	2945	2945	0.5223050877684073	9	1	9	390	390
2	sctg_1270	2945	3148	203	0.4470351180193333	1	10	10	391	391
1	sctg_1273	0	2539	2539	0.5563581554986666	9	1	9	392	392
2	sctg_1273	2539	3117	578	0.5849146586345	2	10	11	393	393
1	sctg_1274	0	3006	3006	0.563648924480611	9	1	9	394	394
2	sctg_1274	3006	3109	103	0.621359223301	1	10	10	395	395
1	sctg_1276	0	5519	5519	0.498873550359	9	1	9	396	396
1	sctg_1277	0	2841	2841	0.4836056010336667	3	1	3	397	397
2	sctg_1277	2841	3093	252	0.466106442577	3	4	6	398	398
1	sctg_1278	0	3087	3087	0.5137799012406666	8	1	8	399	399
1	sctg_1279	0	3085	3085	0.5717251908842778	9	1	9	400	400
1	sctg_128	0	315354	315354	0.5246179507871797	729	1	729	401	401
2	sctg_128	315354	478782	163428	0.5303827219686188	352	730	1081	402	402
1	sctg_1280	0	2410	2410	0.5569070255640556	9	1	9	403	403
2	sctg_1280	2410	3084	674	0.6501850025879999	3	10	12	404	404
1	sctg_1283	0	1673	1673	0.5355505056113333	3	1	3	405	405
2	sctg_1283	1673	3076	1403	0.6198903961425	3	4	6	406	406
1	sctg_1285	0	3067	3067	0.5348550080626667	7	1	7	407	407
1	sctg_1286	0	2593	2593	0.5828910857815556	9	1	9	408	408
2	sctg_1286	2593	3060	467	0.593147751606	1	10	10	409	409
1	sctg_1288	0	3047	3047	0.5448439624108333	8	1	8	410	410
1	sctg_1289	0	3042	3042	0.5487403672312222	9	1	9	411	411
1	sctg_129	0	314656	314656	0.5323111392880798	729	1	729	412	412
2	sctg_129	314656	473873	159217	0.5160470694897037	334	730	1063	413	413
1	sctg_1292	0	2405	2405	0.6417228198156667	9	1	9	414	414
2	sctg_1292	2405	3023	618	0.588996763754	1	10	10	415	415
1	sctg_1295	0	2539	2539	0.5860408415335555	9	1	9	416	416
2	sctg_1295	2539	3005	466	0.513605335179	2	10	11	417	417
1	sctg_1296	0	2868	2868	0.5282785841920555	9	1	9	418	418
2	sctg_1296	2868	2976	108	0.398148148148	1	10	10	419	419
1	sctg_1297	0	3000	3000	0.4956917284983334	8	1	8	420	420
1	sctg_1298	0	2357	2357	0.5437871871463335	9	1	9	421	421
2	sctg_1298	2357	2974	617	0.534846029173	1	10	10	422	422
1	sctg_1299	0	2221	2221	0.5261437707276666	9	1	9	423	423
2	sctg_1299	2221	2995	774	0.5328210965665	1	10	10	424	424
1	sctg_13	0	905925	905925	0.5294467247357244	2187	1	2187	425	425
2	sctg_13	905925	1198315	292390	0.5337050557951165	686	2188	2873	426	426
1	sctg_130	0	297336	297336	0.5388636075238211	729	1	729	427	427
2	sctg_130	297336	461857	164521	0.5281870875543295	429	730	1158	428	428
1	sctg_1303	0	1133	1133	0.530642565309	3	1	3	429	429
2	sctg_1303	1133	2964	1831	0.5691134342773334	3	4	6	430	430
1	sctg_1304	0	2958	2958	0.534567684944	8	1	8	431	431
1	sctg_1305	0	2958	2958	0.5558573765701945	8	1	8	432	432
1	sctg_1307	0	2954	2954	0.4922114699275	8	1	8	433	433
1	sctg_1308	0	1750	1750	0.5259695822196667	3	1	3	434	434
2	sctg_1308	1750	2952	1202	0.5823793072221112	3	4	6	435	435
1	sctg_1309	0	2744	2744	0.572363144217	3	1	3	436	436
2	sctg_1309	2744	2950	206	0.684466019417	1	4	4	437	437
1	sctg_131	0	322368	322368	0.5411673662676564	729	1	729	438	438
2	sctg_131	322368	469652	147284	0.5383516594975788	294	730	1023	439	439
1	sctg_1310	0	2945	2945	0.5473145135991667	9	1	9	440	440
1	sctg_1311	0	2939	2939	0.5496380077169999	8	1	8	441	441
1	sctg_1318	0	2733	2733	0.5834627312597962	9	1	9	442	442
2	sctg_1318	2733	2911	178	0.7017005498019999	2	10	11	443	443
1	sctg_132	0	288751	288751	0.5286193785608494	729	1	729	444	444
2	sctg_132	288751	456593	167842	0.5577551805046491	433	730	1162	445	445
1	sctg_1323	0	1223	1223	0.5698400048906667	3	1	3	446	446
2	sctg_1323	1223	2882	1659	0.5742365854745001	3	4	6	447	447
1	sctg_1326	0	1420	1420	0.4352189578303333	3	1	3	448	448
2	sctg_1326	1420	2876	1456	0.527941367007	3	4	6	449	449
1	sctg_133	0	298853	298853	0.527729770745783	729	1	729	450	450
2	sctg_133	298853	463476	164623	0.5362745543647023	403	730	1132	451	451
1	sctg_1330	0	2861	2861	0.5915019178521111	7	1	7	452	452
1	sctg_1332	0	2505	2505	0.44441903424177776	9	1	9	453	453
2	sctg_1332	2505	2844	339	0.457227138643	1	10	10	454	454
1	sctg_1334	0	2062	2062	0.5095350199141111	9	1	9	455	455
2	sctg_1334	2062	2845	783	0.5253050651610833	6	10	15	456	456
1	sctg_1335	0	6167	6167	0.4273308830481222	8	1	8	457	457
1	sctg_1336	0	2672	2672	0.5631004227012778	9	1	9	458	458
2	sctg_1336	2672	2835	163	0.539877300613	1	10	10	459	459
1	sctg_1337	0	1813	1813	0.5533294977353332	3	1	3	460	460
2	sctg_1337	1813	2834	1021	0.502448579824	1	4	4	461	461
1	sctg_1338	0	2614	2614	0.5439444685056666	3	1	3	462	462
2	sctg_1338	2614	2821	207	0.647342995169	1	4	4	463	463
1	sctg_1339	0	1875	1875	0.5421066527513333	3	1	3	464	464
2	sctg_1339	1875	2820	945	0.46435957562577773	3	4	6	465	465
1	sctg_134	0	284501	284501	0.5216216531255532	729	1	729	466	466
2	sctg_134	284501	451763	167262	0.5129572209259379	421	730	1150	467	467
1	sctg_1343	0	2548	2548	0.5680147318149444	9	1	9	468	468
2	sctg_1343	2548	2743	195	0.548717948718	1	10	10	469	469
1	sctg_1345	0	1025	1025	0.527916798507	3	1	3	470	470
2	sctg_1345	1025	2805	1780	0.5045672118069999	2	4	5	471	471
1	sctg_1346	0	1907	1907	0.5440178468728334	3	1	3	472	472
2	sctg_1346	1907	2800	893	0.5396598520873334	3	4	6	473	473
1	sctg_1347	0	1395	1395	0.5413613945626667	3	1	3	474	474
2	sctg_1347	1395	2799	1404	0.6103137288655001	2	4	5	475	475
1	sctg_1349	0	2788	2788	0.5359080063406111	8	1	8	476	476
1	sctg_135	0	310022	310022	0.5250856901684502	729	1	729	477	477
2	sctg_135	310022	450597	140575	0.5244329482814105	354	730	1083	478	478
1	sctg_1351	0	1519	1519	0.4882360632336667	3	1	3	479	479
2	sctg_1351	1519	2779	1260	0.489791583717	2	4	5	480	480
1	sctg_1356	0	2768	2768	0.5285611998986112	8	1	8	481	481
1	sctg_1359	0	2563	2563	0.563430810227	3	1	3	482	482
2	sctg_1359	2563	2749	186	0.575268817204	1	4	4	483	483
1	sctg_136	0	312862	312862	0.5290411770063034	729	1	729	484	484
2	sctg_136	312862	452496	139634	0.5269302224597981	363	730	1092	485	485
1	sctg_1360	0	2747	2747	0.5356910104841112	7	1	7	486	486
1	sctg_1361	0	2747	2747	0.5231185485630555	7	1	7	487	487
1	sctg_1362	0	2649	2649	0.47705238149516666	9	1	9	488	488
2	sctg_1362	2649	2719	70	0.4	1	10	10	489	489
1	sctg_1363	0	2742	2742	0.49907440310512957	8	1	8	490	490
1	sctg_1364	0	2439	2439	0.5228446026487963	9	1	9	491	491
2	sctg_1364	2439	2738	299	0.538461538462	1	10	10	492	492
1	sctg_1366	0	2736	2736	0.5752421846522778	9	1	9	493	493
1	sctg_1367	0	1561	1561	0.5149683639329999	3	1	3	494	494
2	sctg_1367	1561	2733	1172	0.5170835575455	2	4	5	495	495
1	sctg_1368	0	2178	2178	0.5490816988302779	9	1	9	496	496
2	sctg_1368	2178	2722	544	0.474264705882	1	10	10	497	497
1	sctg_137	0	307135	307135	0.5305133566183855	729	1	729	498	498
2	sctg_137	307135	453703	146568	0.5437255852926075	293	730	1022	499	499
1	sctg_1370	0	2712	2712	0.5661808559608889	7	1	7	500	500
1	sctg_1372	0	2705	2705	0.5307845564396666	3	1	3	501	501
1	sctg_1376	0	2690	2690	0.5215865433577408	9	1	9	502	502
1	sctg_1379	0	1863	1863	0.5211205127741111	9	1	9	503	503
2	sctg_1379	1863	2686	823	0.5013314533853332	4	10	13	504	504
1	sctg_138	0	321544	321544	0.5313061038283237	729	1	729	505	505
2	sctg_138	321544	439392	117848	0.5333889029812942	274	730	1003	506	506
1	sctg_1380	0	1163	1163	0.4595778060315556	9	1	9	507	507
2	sctg_1380	1163	2684	1521	0.4675858809145555	8	10	17	508	508
1	sctg_1383	0	2678	2678	0.5404024666038333	8	1	8	509	509
1	sctg_1384	0	2677	2677	0.5586281690856666	3	1	3	510	510
1	sctg_1387	0	2673	2673	0.5088992819028147	8	1	8	511	511
1	sctg_1389	0	2392	2392	0.5065834582225001	3	1	3	512	512
2	sctg_1389	2392	2667	275	0.465454545455	1	4	4	513	513
1	sctg_139	0	317272	317272	0.5431841438424815	729	1	729	514	514
2	sctg_139	317272	445129	127857	0.526986821018326	294	730	1023	515	515
1	sctg_1390	0	2391	2391	0.5197142958794444	9	1	9	516	516
2	sctg_1390	2391	2666	275	0.476363636364	1	10	10	517	517
1	sctg_1394	0	2654	2654	0.542041425445889	9	1	9	518	518
1	sctg_1395	0	1569	1569	0.5179446962490001	3	1	3	519	519
2	sctg_1395	1569	2652	1083	0.5934014474243333	3	4	6	520	520
1	sctg_1396	0	1267	1267	0.5285195426614445	3	1	3	521	521
2	sctg_1396	1267	2650	1383	0.49445328795750004	3	4	6	522	522
1	sctg_1397	0	1959	1959	0.5573075578823333	3	1	3	523	523
2	sctg_1397	1959	2648	689	0.4782320980775	2	4	5	524	524
1	sctg_1398	0	2644	2644	0.5160134214993889	8	1	8	525	525
1	sctg_1399	0	2642	2642	0.5045788455608889	8	1	8	526	526
1	sctg_14	0	895399	895399	0.5380211160638071	2187	1	2187	527	527
2	sctg_14	895399	1172230	276831	0.5212498122971292	708	2188	2895	528	528
1	sctg_140	0	260571	260571	0.5196431276247923	729	1	729	529	529
2	sctg_140	260571	440654	180083	0.5346430083397588	434	730	1163	530	530
1	sctg_1401	0	2640	2640	0.49620459073311113	9	1	9	531	531
1	sctg_1402	0	2639	2639	0.5601609327102778	7	1	7	532	532
1	sctg_1404	0	2601	2601	0.5787720400082778	8	1	8	533	533
1	sctg_1407	0	2589	2589	0.4593799871756667	3	1	3	534	534
1	sctg_1409	0	2622	2622	0.5622218688971111	9	1	9	535	535
1	sctg_141	0	300514	300514	0.5310463281917619	729	1	729	536	536
2	sctg_141	300514	435803	135289	0.5336377152350289	331	730	1060	537	537
1	sctg_1410	0	2621	2621	0.5522606015890555	9	1	9	538	538
1	sctg_1414	0	2615	2615	0.4998152226255	9	1	9	539	539
1	sctg_1416	0	2380	2380	0.5979329157293889	9	1	9	540	540
2	sctg_1416	2380	2613	233	0.539920022063	1	10	10	541	541
1	sctg_1417	0	2476	2476	0.5088490066766667	9	1	9	542	542
2	sctg_1417	2476	2606	130	0.507692307692	1	10	10	543	543
1	sctg_1419	0	2589	2589	0.5013398850618334	8	1	8	544	544
1	sctg_142	0	337229	337229	0.5357858728293033	729	1	729	545	545
2	sctg_142	337229	439664	102435	0.5192678586906585	255	730	984	546	546
1	sctg_1420	0	2588	2588	0.5869149822424444	7	1	7	547	547
1	sctg_1421	0	1771	1771	0.56767182682	3	1	3	548	548
2	sctg_1421	1771	2587	816	0.5390844599119999	2	4	5	549	549
1	sctg_1422	0	2472	2472	0.5932128161240556	9	1	9	550	550
2	sctg_1422	2472	2584	112	0.6389510713144999	2	10	11	551	551
1	sctg_1423	0	2536	2536	0.5697234767626668	9	1	9	552	552
1	sctg_1424	0	2580	2580	0.5174723879845555	8	1	8	553	553
1	sctg_1425	0	2281	2281	0.5112628702985557	9	1	9	554	554
2	sctg_1425	2281	2512	231	0.7309456598449999	1	10	10	555	555
1	sctg_1428	0	2569	2569	0.5352600515648889	9	1	9	556	556
1	sctg_143	0	306208	306208	0.5353415924426829	729	1	729	557	557
2	sctg_143	306208	432829	126621	0.5361034457619375	330	730	1059	558	558
1	sctg_1430	0	585	585	0.48205565219900004	3	1	3	559	559
2	sctg_1430	585	2566	1981	0.67224663764	2	4	5	560	560
1	sctg_1436	0	1416	1416	0.49825912120133337	3	1	3	561	561
2	sctg_1436	1416	2543	1127	0.528837622005	1	4	4	562	562
1	sctg_1438	0	1204	1204	0.5269880057373333	3	1	3	563	563
2	sctg_1438	1204	2487	1283	0.6002226832725	2	4	5	564	564
1	sctg_1439	0	974	974	0.5749838085903333	3	1	3	565	565
2	sctg_1439	974	2538	1564	0.5512900450963333	3	4	6	566	566
1	sctg_144	0	308872	308872	0.5456228274315179	729	1	729	567	567
2	sctg_144	308872	431193	122321	0.541539616090059	272	730	1001	568	568
1	sctg_1441	0	2540	2540	0.5521226859206666	3	1	3	569	569
1	sctg_1443	0	2532	2532	0.6329412692125557	8	1	8	570	570
1	sctg_1446	0	2114	2114	0.5328899218286666	3	1	3	571	571
2	sctg_1446	2114	2530	416	0.579257246377	1	4	4	572	572
1	sctg_1447	0	2169	2169	0.5623607314298148	9	1	9	573	573
2	sctg_1447	2169	2530	361	0.5385982562035	2	10	11	574	574
1	sctg_1448	0	1923	1923	0.5490680860287779	9	1	9	575	575
2	sctg_1448	1923	2529	606	0.579537315978	2	10	11	576	576
1	sctg_145	0	347920	347920	0.5363663429860627	729	1	729	577	577
2	sctg_145	347920	436202	88282	0.5275275693404655	236	730	965	578	578
1	sctg_1450	0	2524	2524	0.5431695282603334	8	1	8	579	579
1	sctg_1452	0	498	498	0.49455133625633335	3	1	3	580	580
2	sctg_1452	498	2521	2023	0.5663922971455	3	4	6	581	581
1	sctg_1455	0	2511	2511	0.5506819418683333	8	1	8	582	582
1	sctg_1456	0	1244	1244	0.4930280845586667	3	1	3	583	583
2	sctg_1456	1244	2511	1267	0.5634322161834999	2	4	5	584	584
1	sctg_1459	0	2500	2500	0.522419561733	8	1	8	585	585
1	sctg_146	0	299069	299069	0.5317969080591034	729	1	729	586	586
2	sctg_146	299069	434360	135291	0.538203666103348	328	730	1057	587	587
1	sctg_1460	0	1701	1701	0.543740270466	3	1	3	588	588
2	sctg_1460	1701	2498	797	0.611205626936	3	4	6	589	589
1	sctg_1461	0	2135	2135	0.5387417934226667	9	1	9	590	590
2	sctg_1461	2135	2498	363	0.6775830385581667	2	10	11	591	591
1	sctg_1462	0	1131	1131	0.5077396721983334	3	1	3	592	592
2	sctg_1462	1131	2497	1366	0.52098422972225	2	4	5	593	593
1	sctg_1463	0	1122	1122	0.5404426478153334	3	1	3	594	594
2	sctg_1463	1122	2497	1375	0.670523138833	2	4	5	595	595
1	sctg_1464	0	2493	2493	0.4748435045949815	7	1	7	596	596
1	sctg_1467	0	2486	2486	0.5504948315885	8	1	8	597	597
1	sctg_1468	0	2000	2000	0.49956913358500005	3	1	3	598	598
2	sctg_1468	2000	2486	486	0.5329218107	1	4	4	599	599
1	sctg_147	0	308076	308076	0.5238268651689272	729	1	729	600	600
2	sctg_147	308076	421466	113390	0.5303233242642921	258	730	987	601	601
1	sctg_1472	0	762	762	0.49253776803133337	3	1	3	602	602
2	sctg_1472	762	2473	1711	0.543521829974	2	4	5	603	603
1	sctg_1473	0	2031	2031	0.5059747489024444	9	1	9	604	604
2	sctg_1473	2031	2473	442	0.601809954751	1	10	10	605	605
1	sctg_1474	0	2472	2472	0.5301752525004444	7	1	7	606	606
1	sctg_1475	0	2464	2464	0.5465280109354445	7	1	7	607	607
1	sctg_1476	0	1842	1842	0.518474719237389	9	1	9	608	608
2	sctg_1476	1842	2459	617	0.492735963518	2	10	11	609	609
1	sctg_1477	0	2462	2462	0.5680992452269444	8	1	8	610	610
1	sctg_1478	0	2458	2458	0.4044803978397778	8	1	8	611	611
1	sctg_148	0	296316	296316	0.5358162844459003	729	1	729	612	612
2	sctg_148	296316	424104	127788	0.5259834971585793	322	730	1051	613	613
1	sctg_1480	0	1168	1168	0.550512759579	3	1	3	614	614
2	sctg_1480	1168	2416	1248	0.517628205128	1	4	4	615	615
1	sctg_1482	0	1706	1706	0.509205345373	3	1	3	616	616
2	sctg_1482	1706	2422	716	0.6359460946094999	2	4	5	617	617
1	sctg_1484	0	2409	2409	0.5412113358637778	8	1	8	618	618
1	sctg_1485	0	1868	1868	0.5830929920919999	9	1	9	619	619
2	sctg_1485	1868	2455	587	0.5420727585906666	4	10	13	620	620
1	sctg_1487	0	2451	2451	0.5395730451642777	8	1	8	621	621
1	sctg_149	0	302350	302350	0.5266974378202326	729	1	729	622	622
2	sctg_149	302350	416312	113962	0.5181272858231377	284	730	1013	623	623
1	sctg_1490	0	2446	2446	0.5298485915739444	7	1	7	624	624
1	sctg_1491	0	2113	2113	0.5914097879786667	3	1	3	625	625
2	sctg_1491	2113	2443	330	0.678787878788	1	4	4	626	626
1	sctg_1492	0	1295	1295	0.543980829175	3	1	3	627	627
2	sctg_1492	1295	2442	1147	0.5096321567825	2	4	5	628	628
1	sctg_1493	0	2440	2440	0.5103366817621111	8	1	8	629	629
1	sctg_1494	0	2403	2403	0.6001422536623333	3	1	3	630	630
1	sctg_1495	0	1518	1518	0.5143686178476666	3	1	3	631	631
2	sctg_1495	1518	2436	918	0.447368819321	3	4	6	632	632
1	sctg_1496	0	2403	2403	0.5427380714052222	9	1	9	633	633
1	sctg_1497	0	2403	2403	0.6061994269148333	8	1	8	634	634
1	sctg_15	0	948068	948068	0.5323185227909887	2187	1	2187	635	635
2	sctg_15	948068	1139494	191426	0.5344030162929061	480	2188	2667	636	636
1	sctg_150	0	308723	308723	0.537546111677618	729	1	729	637	637
2	sctg_150	308723	422720	113997	0.5403763175480764	263	730	992	638	638
1	sctg_1502	0	2427	2427	0.51260893822	7	1	7	639	639
1	sctg_1505	0	2423	2423	0.4969509744022223	9	1	9	640	640
1	sctg_1506	0	2421	2421	0.5208042098083333	9	1	9	641	641
1	sctg_1509	0	2418	2418	0.5272218544887778	8	1	8	642	642
1	sctg_151	0	302231	302231	0.5470955071685042	729	1	729	643	643
2	sctg_151	302231	413142	110911	0.5419678383138123	229	730	958	644	644
1	sctg_1511	0	2413	2413	0.5272345474094444	8	1	8	645	645
1	sctg_1515	0	1273	1273	0.540132861188	3	1	3	646	646
2	sctg_1515	1273	2407	1134	0.5349582677916667	3	4	6	647	647
1	sctg_1516	0	1490	1490	0.5259444035540001	3	1	3	648	648
2	sctg_1516	1490	2406	916	0.500956579004	2	4	5	649	649
1	sctg_1517	0	2402	2402	0.5563551336892778	8	1	8	650	650
1	sctg_1518	0	1033	1033	0.5284081073553334	3	1	3	651	651
2	sctg_1518	1033	2401	1368	0.6054474008436665	2	4	5	652	652
1	sctg_1519	0	2400	2400	0.5258170748848889	7	1	7	653	653
1	sctg_152	0	326005	326005	0.5318720770187052	729	1	729	654	654
2	sctg_152	326005	420878	94873	0.5631305125031326	233	730	962	655	655
1	sctg_1520	0	694	694	0.6316667341950001	3	1	3	656	656
2	sctg_1520	694	2399	1705	0.5486941415826666	3	4	6	657	657
1	sctg_1522	0	1211	1211	0.639774567975	3	1	3	658	658
2	sctg_1522	1211	2395	1184	0.5379762818383333	3	4	6	659	659
1	sctg_1525	0	2386	2386	0.5109672515031667	8	1	8	660	660
1	sctg_1529	0	2376	2376	0.5259238625406112	8	1	8	661	661
1	sctg_153	0	283541	283541	0.5218992828493517	729	1	729	662	662
2	sctg_153	283541	404940	121399	0.5178990424658476	310	730	1039	663	663
1	sctg_1530	0	1613	1613	0.5514471804570555	9	1	9	664	664
2	sctg_1530	1613	2376	763	0.5617186911930001	5	10	14	665	665
1	sctg_1532	0	2369	2369	0.5641115737273333	7	1	7	666	666
1	sctg_1533	0	2368	2368	0.49099545518288884	7	1	7	667	667
1	sctg_1535	0	1756	1756	0.5332329821690001	3	1	3	668	668
2	sctg_1535	1756	2366	610	0.5282173677443333	3	4	6	669	669
1	sctg_1536	0	2366	2366	0.6251678359136482	7	1	7	670	670
1	sctg_1537	0	1607	1607	0.50941924876	3	1	3	671	671
2	sctg_1537	1607	2366	759	0.4995259660773333	3	4	6	672	672
1	sctg_1539	0	2358	2358	0.533078880407	1	1	1	673	673
1	sctg_154	0	297019	297019	0.5268768175123061	729	1	729	674	674
2	sctg_154	297019	418983	121964	0.5215578445220389	267	730	996	675	675
1	sctg_1541	0	2324	2324	0.5671937759834443	9	1	9	676	676
1	sctg_1542	0	2354	2354	0.5323876627111481	7	1	7	677	677
1	sctg_1543	0	2353	2353	0.5398056198072222	7	1	7	678	678
1	sctg_1544	0	1703	1703	0.572421913442	3	1	3	679	679
2	sctg_1544	1703	2350	647	0.6065415603755	1	4	4	680	680
1	sctg_1545	0	2111	2111	0.5303363800378333	3	1	3	681	681
2	sctg_1545	2111	2347	236	0.550847457627	1	4	4	682	682
1	sctg_1547	0	2346	2346	0.49346554097372225	8	1	8	683	683
1	sctg_1548	0	2344	2344	0.5092942478245001	7	1	7	684	684
1	sctg_1549	0	1663	1663	0.4449231531506667	3	1	3	685	685
2	sctg_1549	1663	2344	681	0.5120723821445	2	4	5	686	686
1	sctg_155	0	298490	298490	0.5352404921947804	729	1	729	687	687
2	sctg_155	298490	409479	110989	0.5469182750970313	272	730	1001	688	688
1	sctg_1552	0	2315	2315	0.5233829216981111	9	1	9	689	689
1	sctg_1553	0	1796	1796	0.509378306878	3	1	3	690	690
2	sctg_1553	1796	2336	540	0.569159725519	1	4	4	691	691
1	sctg_1554	0	1400	1400	0.5634148383543334	3	1	3	692	692
2	sctg_1554	1400	2335	935	0.517647058824	1	4	4	693	693
1	sctg_1555	0	1964	1964	0.4946725311506667	3	1	3	694	694
2	sctg_1555	1964	2333	369	0.501116530528	2	4	5	695	695
1	sctg_1558	0	2330	2330	0.5212710454958148	7	1	7	696	696
1	sctg_1559	0	2328	2328	0.5756569047044444	8	1	8	697	697
1	sctg_156	0	280278	280278	0.5242218151756405	729	1	729	698	698
2	sctg_156	280278	405149	124871	0.5450358337519929	302	730	1031	699	699
1	sctg_1560	0	1952	1952	0.4957131191055	9	1	9	700	700
2	sctg_1560	1952	2321	369	0.5056660899655	2	10	11	701	701
1	sctg_1561	0	2328	2328	0.508591065292	1	1	1	702	702
1	sctg_1563	0	953	953	0.48952163940433335	3	1	3	703	703
2	sctg_1563	953	2246	1293	0.4715767455485	2	4	5	704	704
1	sctg_1565	0	1333	1333	0.6579727577873333	3	1	3	705	705
2	sctg_1565	1333	2325	992	0.5024472679676667	3	4	6	706	706
1	sctg_1566	0	2323	2323	0.5369086452135555	8	1	8	707	707
1	sctg_1567	0	1527	1527	0.5038955178106667	3	1	3	708	708
2	sctg_1567	1527	2321	794	0.5515373254565	2	4	5	709	709
1	sctg_1568	0	2320	2320	0.5801830717453055	8	1	8	710	710
1	sctg_1569	0	1545	1545	0.541939832553	3	1	3	711	711
2	sctg_1569	1545	2318	773	0.5340722787908333	3	4	6	712	712
1	sctg_157	0	311834	311834	0.538818148609217	729	1	729	713	713
2	sctg_157	311834	411445	99611	0.5505528533215361	255	730	984	714	714
1	sctg_1570	0	2317	2317	0.6287189655767778	9	1	9	715	715
1	sctg_1571	0	1265	1265	0.5132630474053334	3	1	3	716	716
2	sctg_1571	1265	2313	1048	0.5117891005116667	3	4	6	717	717
1	sctg_1572	0	1729	1729	0.5227343653583333	3	1	3	718	718
2	sctg_1572	1729	2313	584	0.502739659456	3	4	6	719	719
1	sctg_1573	0	2311	2311	0.5273461411588333	8	1	8	720	720
1	sctg_1576	0	1980	1980	0.5203185113711667	9	1	9	721	721
2	sctg_1576	1980	2307	327	0.45392184164116667	2	10	11	722	722
1	sctg_1577	0	2302	2302	0.5045189442906667	9	1	9	723	723
1	sctg_1578	0	2306	2306	0.5095053042926666	8	1	8	724	724
1	sctg_1579	0	2305	2305	0.5459239294661482	7	1	7	725	725
1	sctg_158	0	299038	299038	0.5333286962664645	729	1	729	726	726
2	sctg_158	299038	408399	109361	0.5194531149197569	241	730	970	727	727
1	sctg_1581	0	2303	2303	0.5212013411385555	8	1	8	728	728
1	sctg_1582	0	2301	2301	0.5014394408737778	7	1	7	729	729
1	sctg_1586	0	2296	2296	0.5319224326582778	7	1	7	730	730
1	sctg_1587	0	2294	2294	0.570778411699	7	1	7	731	731
1	sctg_1588	0	2292	2292	0.5230462627658888	9	1	9	732	732
1	sctg_1589	0	2289	2289	0.5290110238958889	7	1	7	733	733
1	sctg_159	0	294393	294393	0.5428339167229984	729	1	729	734	734
2	sctg_159	294393	398523	104130	0.5168161557509854	239	730	968	735	735
1	sctg_1590	0	1435	1435	0.532011719592	3	1	3	736	736
2	sctg_1590	1435	2289	854	0.6412116882675001	2	4	5	737	737
1	sctg_1591	0	2287	2287	0.5216007600300555	8	1	8	738	738
1	sctg_1592	0	836	836	0.46289782714933336	3	1	3	739	739
2	sctg_1592	836	2286	1450	0.50348452910175	2	4	5	740	740
1	sctg_1593	0	2286	2286	0.5611105025989445	8	1	8	741	741
1	sctg_1594	0	1319	1319	0.49524053604333335	3	1	3	742	742
2	sctg_1594	1319	2281	962	0.547817047817	1	4	4	743	743
1	sctg_1595	0	904	904	0.4897679267286666	3	1	3	744	744
2	sctg_1595	904	2273	1369	0.5466475858	2	4	5	745	745
1	sctg_16	0	869172	869172	0.5320481461478305	2187	1	2187	746	746
2	sctg_16	869172	1133248	264076	0.5302013959639053	608	2188	2795	747	747
1	sctg_160	0	290861	290861	0.5283890828152455	729	1	729	748	748
2	sctg_160	290861	394780	103919	0.527057689046452	257	730	986	749	749
1	sctg_1600	0	2274	2274	0.5179822789212778	8	1	8	750	750
1	sctg_1604	0	2191	2191	0.5754483083903333	3	1	3	751	751
2	sctg_1604	2191	2270	79	0.607594936709	1	4	4	752	752
1	sctg_1605	0	740	740	0.5428655614865	3	1	3	753	753
2	sctg_1605	740	2267	1527	0.4967788225595	3	4	6	754	754
1	sctg_1606	0	2251	2251	0.484673478454	1	1	1	755	755
1	sctg_1607	0	2260	2260	0.5646662893553334	8	1	8	756	756
1	sctg_1609	0	2256	2256	0.5098432184274445	7	1	7	757	757
1	sctg_161	0	304291	304291	0.5338381413440688	729	1	729	758	758
2	sctg_161	304291	400297	96006	0.5396845076161502	230	730	959	759	759
1	sctg_1611	0	1771	1771	0.5624653736871666	3	1	3	760	760
2	sctg_1611	1771	2255	484	0.696280991736	1	4	4	761	761
1	sctg_1612	0	2253	2253	0.48213815274844446	7	1	7	762	762
1	sctg_1613	0	2252	2252	0.5845002683435926	8	1	8	763	763
1	sctg_1615	0	1118	1118	0.6808171410766667	3	1	3	764	764
2	sctg_1615	1118	2250	1132	0.5273154462353333	3	4	6	765	765
1	sctg_1618	0	1787	1787	0.5768949031615556	9	1	9	766	766
2	sctg_1618	1787	2244	457	0.6415373244645	1	10	10	767	767
1	sctg_1619	0	580	580	0.5146117189073333	3	1	3	768	768
2	sctg_1619	580	2244	1664	0.5558167604183333	3	4	6	769	769
1	sctg_162	0	308209	308209	0.5178211315041031	729	1	729	770	770
2	sctg_162	308209	401382	93173	0.5272575421336655	194	730	923	771	771
1	sctg_1621	0	1446	1446	0.5626205366006668	3	1	3	772	772
2	sctg_1621	1446	2241	795	0.43409378960699996	1	4	4	773	773
1	sctg_1622	0	2240	2240	0.4867997328223333	8	1	8	774	774
1	sctg_1624	0	905	905	0.5258448834299999	3	1	3	775	775
2	sctg_1624	905	2239	1334	0.549117475354	3	4	6	776	776
1	sctg_1626	0	488	488	0.6357187047589999	3	1	3	777	777
2	sctg_1626	488	2237	1749	0.5901093974774444	3	4	6	778	778
1	sctg_1629	0	2232	2232	0.5441741701376852	7	1	7	779	779
1	sctg_163	0	297833	297833	0.5409948939819228	729	1	729	780	780
2	sctg_163	297833	402252	104419	0.5302354700533696	191	730	920	781	781
