contig	length_kb	n_frags	cumul_length
sctg_427	114732	264	368657
sctg_428	100991	294	368921
sctg_429	101959	296	369215
sctg_43	857596	2295	369511
sctg_430	101059	272	371806
sctg_431	97116	338	372078
sctg_432	101588	280	372416
sctg_433	104621	274	372696
sctg_434	98862	268	372970
sctg_435	103980	298	373238
sctg_436	99304	289	373536
sctg_437	101602	276	373825
sctg_438	99637	261	374101
sctg_439	98750	270	374362
sctg_44	843311	2230	374632
sctg_440	99883	259	376862
sctg_441	103104	231	377121
sctg_442	96744	260	377352
sctg_443	102816	250	377612
sctg_444	97518	247	377862
sctg_445	94858	282	378109
sctg_446	97737	274	378391
sctg_447	93235	265	378665
sctg_448	93912	267	378930
sctg_449	93975	241	379197
sctg_45	817014	2264	379438
sctg_450	92864	277	381702
sctg_451	90826	260	381979
sctg_452	89913	278	382239
sctg_453	91069	285	382517
sctg_454	90554	268	382802
sctg_455	94836	297	383070
sctg_456	90181	250	383367
sctg_457	86411	228	383617
sctg_458	89443	273	383845
sctg_459	89364	270	384118
sctg_46	824927	2236	384388
sctg_460	88216	216	386624
sctg_461	90824	213	386840
sctg_462	87688	244	387053
sctg_463	98479	305	387297
sctg_464	88158	244	387602
sctg_465	94040	272	387846
sctg_466	85583	200	388118
sctg_467	88073	214	388318
sctg_468	79423	273	388532
sctg_469	83892	203	388805
sctg_47	806785	2154	389008
sctg_470	85960	232	391162
sctg_471	82910	188	391394
sctg_472	80225	261	391582
sctg_473	84021	245	391843
sctg_474	84980	264	392088
sctg_475	82771	214	392352
sctg_476	81377	229	392566
sctg_477	80965	237	392795
sctg_478	79439	236	393032
sctg_479	81347	241	393268
sctg_48	809313	2176	393509
sctg_480	86757	263	395685
sctg_481	80082	235	395948
sctg_482	86188	213	396183
sctg_483	78756	232	396396
sctg_484	78648	217	396628
sctg_485	77645	205	396845
sctg_486	77004	216	397050
sctg_487	75216	212	397266
sctg_488	77912	154	397478
sctg_489	74531	208	397632
sctg_49	789073	2216	397840
sctg_490	74018	244	400056
sctg_491	77015	249	400300
sctg_492	76577	194	400549
sctg_493	83472	190	400743
sctg_494	74479	204	400933
sctg_495	72752	209	401137
sctg_496	70336	222	401346
sctg_497	72037	214	401568
sctg_498	70556	201	401782
sctg_499	73115	259	401983
sctg_5	1591957	4473	402242
sctg_50	778596	2191	406715
sctg_500	77487	186	408906
sctg_501	71789	197	409092
sctg_502	73198	164	409289
sctg_503	71222	196	409453
sctg_504	70818	167	409649
sctg_505	69173	209	409816
sctg_506	73502	172	410025
sctg_507	69994	173	410197
sctg_508	65472	195	410370
sctg_509	66621	174	410565
sctg_51	782261	2104	410739
sctg_510	66590	174	412843
sctg_511	67055	210	413017
sctg_512	67548	200	413227
sctg_513	64149	203	413427
sctg_514	64508	173	413630
sctg_515	63354	174	413803
sctg_516	63439	187	413977
sctg_517	63895	155	414164
sctg_518	65304	162	414319
sctg_519	61490	142	414481
sctg_52	776760	2499	414623
sctg_520	64793	151	417122
sctg_521	63899	172	417273
sctg_522	61700	129	417445
sctg_523	59818	169	417574
sctg_524	60523	118	417743
sctg_525	57526	172	417861
sctg_526	57296	175	418033
sctg_527	59098	149	418208
sctg_528	56950	171	418357
sctg_529	58917	156	418528
sctg_53	783420	2244	418684
sctg_530	57203	162	420928
sctg_531	55537	123	421090
sctg_532	55297	169	421213
sctg_533	59501	141	421382
sctg_534	71502	157	421523
sctg_535	54074	113	421680
sctg_536	55902	164	421793
sctg_537	54110	166	421957
sctg_538	51375	116	422123
sctg_539	50649	146	422239
sctg_54	777257	2142	422385
sctg_540	67011	164	424527
sctg_541	55175	141	424691
sctg_542	53309	153	424832
sctg_543	47824	181	424985
sctg_544	56572	162	425166
sctg_545	54160	182	425328
sctg_546	50860	168	425510
sctg_547	49386	140	425678
sctg_548	49446	112	425818
sctg_549	50192	161	425930
sctg_55	759630	2266	426091
sctg_550	48804	131	428357
sctg_551	50726	152	428488
sctg_552	51451	180	428640
sctg_553	50645	138	428820
sctg_554	49459	177	428958
sctg_555	44279	139	429135
sctg_556	51281	152	429274
sctg_557	49511	139	429426
sctg_558	48212	136	429565
sctg_559	47406	150	429701
sctg_56	771551	2173	429851
sctg_560	49199	141	432024
sctg_561	50585	128	432165
sctg_562	46658	120	432293
sctg_563	49373	138	432413
sctg_564	45876	139	432551
sctg_565	44715	154	432690
sctg_566	55074	109	432844
sctg_567	47575	146	432953
sctg_568	47111	113	433099
sctg_569	43431	97	433212
sctg_57	761978	2130	433309
sctg_570	44006	109	435439
sctg_571	42377	119	435548
sctg_572	43298	157	435667
sctg_573	39726	91	435824
sctg_574	42826	108	435915
sctg_575	42123	112	436023
sctg_576	42630	124	436135
sctg_577	42443	114	436259
sctg_578	36100	112	436373
sctg_579	37291	84	436485
sctg_58	751507	2307	436569
sctg_580	41406	118	438876
sctg_581	45049	143	438994
sctg_582	41392	125	439137
sctg_583	42006	107	439262
sctg_584	40523	124	439369
sctg_585	47840	107	439493
sctg_586	44174	125	439600
sctg_587	40745	90	439725
sctg_588	44922	107	439815
sctg_589	42871	115	439922
sctg_59	752795	2112	440037
sctg_590	41994	122	442149
sctg_591	39502	107	442271
sctg_592	38235	122	442378
sctg_593	39992	82	442500
sctg_594	38435	136	442582
sctg_595	40049	105	442718
sctg_596	41098	103	442823
sctg_597	39462	87	442926
sctg_598	37862	118	443013
sctg_599	36540	119	443131
sctg_6	1394380	4081	443250
sctg_60	758589	2029	447331
sctg_600	40917	121	449360
sctg_601	34915	66	449481
sctg_602	36896	134	449547
sctg_603	36133	145	449681
sctg_604	37892	106	449826
sctg_605	38255	101	449932
sctg_606	35242	104	450033
sctg_607	44825	111	450137
sctg_608	34121	128	450248
sctg_609	33107	105	450376
sctg_61	756137	2167	450481
sctg_610	33916	104	452648
sctg_611	36635	101	452752
sctg_612	47957	96	452853
sctg_613	36036	73	452949
sctg_614	34677	95	453022
sctg_615	33206	90	453117
sctg_616	33828	99	453207
sctg_617	41492	110	453306
sctg_618	33961	80	453416
sctg_619	33210	67	453496
sctg_62	751372	2080	453563
sctg_620	36709	102	455643
sctg_621	36150	107	455745
sctg_622	32627	76	455852
sctg_623	37677	103	455928
sctg_624	32413	93	456031
sctg_625	33448	70	456124
sctg_626	34235	71	456194
sctg_627	31036	71	456265
sctg_628	29563	72	456336
sctg_629	31021	74	456408
sctg_63	728232	2179	456482
sctg_630	26911	73	458661
sctg_631	32521	90	458734
sctg_632	34329	103	458824
sctg_633	29696	96	458927
sctg_634	35317	99	459023
sctg_635	31429	94	459122
sctg_636	29798	90	459216
sctg_637	29269	90	459306
sctg_638	29080	93	459396
sctg_639	27741	60	459489
sctg_64	732705	1973	459549
sctg_640	33507	96	461522
sctg_641	28511	68	461618
sctg_642	27994	87	461686
sctg_643	31140	59	461773
sctg_644	30031	63	461832
sctg_645	27819	85	461895
sctg_646	32479	78	461980
sctg_647	28900	85	462058
sctg_648	29262	71	462143
sctg_649	26208	69	462214
sctg_65	739199	2000	462283
sctg_650	34665	91	464283
sctg_651	27727	66	464374
sctg_652	25953	82	464440
sctg_653	27618	73	464522
sctg_654	25538	66	464595
sctg_655	29849	52	464661
sctg_656	29080	70	464713
sctg_657	25193	76	464783
sctg_658	25909	73	464859
sctg_659	24973	57	464932
sctg_66	709477	1941	464989
sctg_660	24735	60	466930
sctg_661	26140	70	466990
sctg_662	24822	71	467060
sctg_663	24417	77	467131
sctg_665	24349	76	467208
sctg_666	24168	80	467284
sctg_668	22834	54	467364
sctg_669	25307	45	467418
sctg_67	698854	1987	467463
sctg_670	24510	73	469450
sctg_671	24194	54	469523
sctg_672	23419	66	469577
sctg_673	22298	53	469643
sctg_674	23827	91	469696
sctg_675	24923	72	469787
sctg_676	23170	65	469859
sctg_677	23496	69	469924
sctg_678	24946	72	469993
sctg_679	22395	85	470065
sctg_68	683462	1875	470150
sctg_680	28656	81	472025
sctg_681	23470	63	472106
sctg_682	25136	52	472169
sctg_683	22472	63	472221
sctg_684	22454	76	472284
sctg_685	30220	49	472360
sctg_686	22782	67	472409
sctg_687	21944	64	472476
sctg_688	22440	63	472540
sctg_689	21532	48	472603
sctg_69	690400	1927	472651
sctg_690	21458	56	474578
sctg_691	21531	57	474634
sctg_692	21097	79	474691
sctg_693	21638	62	474770
sctg_694	28569	54	474832
sctg_696	20914	69	474886
sctg_697	19391	76	474955
sctg_698	20372	42	475031
sctg_699	20378	64	475073
sctg_7	1392439	3969	475137
sctg_70	691862	1846	479106
sctg_700	20646	48	480952
sctg_701	21084	62	481000
sctg_702	20015	65	481062
sctg_703	20702	50	481127
sctg_704	20979	56	481177
sctg_705	19948	49	481233
sctg_706	16827	25	481282
sctg_707	20622	53	481307
sctg_708	20988	74	481360
sctg_709	19182	57	481434
sctg_71	674171	1874	481491
sctg_710	23473	61	483365
sctg_711	20708	57	483426
sctg_712	17996	58	483483
sctg_713	18912	50	483541
sctg_714	19434	55	483591
sctg_715	21970	43	483646
sctg_716	18500	57	483689
sctg_717	26922	56	483746
sctg_718	22991	50	483802
sctg_719	18081	52	483852
sctg_72	692038	1780	483904
sctg_720	19832	55	485684
sctg_721	17968	60	485739
sctg_722	17946	42	485799
sctg_723	24417	72	485841
sctg_724	17887	56	485913
sctg_725	17874	47	485969
sctg_726	22931	69	486016
sctg_727	24197	60	486085
sctg_728	15540	67	486145
sctg_729	17795	53	486212
sctg_73	658169	2002	486265
sctg_731	17172	49	488267
sctg_732	17025	34	488316
sctg_733	17008	48	488350
sctg_734	20819	46	488398
sctg_735	16729	67	488444
sctg_736	17393	40	488511
sctg_737	16493	41	488551
sctg_738	16558	41	488592
sctg_739	16312	51	488633
sctg_74	658846	1801	488684
sctg_740	16411	44	490485
sctg_741	16264	37	490529
sctg_742	16208	54	490566
sctg_743	15244	44	490620
sctg_744	16108	44	490664
sctg_745	16778	42	490708
sctg_746	17776	47	490750
sctg_747	15166	46	490797
sctg_748	16665	58	490843
sctg_749	15657	30	490901
sctg_75	656041	1822	490931
sctg_750	15600	33	492753
sctg_751	15430	49	492786
sctg_752	17124	51	492835
sctg_753	15329	52	492886
sctg_754	17496	45	492938
sctg_755	21490	32	492983
sctg_756	15548	43	493015
sctg_757	14994	47	493058
sctg_758	14831	50	493105
sctg_759	26762	49	493155
sctg_76	665784	1813	493204
sctg_760	22148	43	495017
sctg_761	14517	44	495060
sctg_762	15629	32	495104
sctg_763	14362	35	495136
sctg_764	24314	32	495171
sctg_765	14857	36	495203
sctg_766	14312	53	495239
sctg_767	15630	49	495292
sctg_768	19801	31	495341
sctg_769	14128	32	495372
sctg_77	652918	1809	495404
sctg_770	14784	29	497213
sctg_771	15169	44	497242
sctg_772	14011	45	497286
sctg_773	13991	45	497331
sctg_774	21203	41	497376
sctg_775	15067	46	497417
sctg_776	15091	44	497463
sctg_777	15265	38	497507
sctg_778	13556	36	497545
sctg_779	13551	54	497581
sctg_78	631341	1790	497635
sctg_780	13456	44	499425
sctg_781	13420	37	499469
sctg_782	13291	39	499506
sctg_783	13212	53	499545
sctg_784	13139	49	499598
sctg_785	13010	42	499647
sctg_786	14979	27	499689
sctg_787	14496	43	499716
sctg_788	12931	37	499759
sctg_789	12675	32	499796
sctg_79	621788	1726	499828
sctg_790	17088	21	501554
sctg_791	12410	29	501575
sctg_792	12581	32	501604
sctg_794	12451	32	501636
sctg_795	12324	51	501668
sctg_796	12207	21	501719
sctg_797	12205	36	501740
sctg_798	12171	29	501776
sctg_799	12048	21	501805
sctg_8	1290822	3775	501826
sctg_80	620644	1673	505601
sctg_800	12729	32	507274
sctg_801	12003	38	507306
sctg_802	11767	28	507344
sctg_803	11724	32	507372
sctg_804	11820	33	507404
sctg_805	17970	51	507437
sctg_806	12602	34	507488
sctg_807	11535	51	507522
sctg_808	11352	41	507573
sctg_809	11279	42	507614
sctg_81	626741	1637	507656
sctg_812	11158	44	509293
sctg_813	11516	28	509337
sctg_814	10470	30	509365
sctg_815	12823	18	509395
sctg_816	11053	31	509413
sctg_817	11622	29	509444
sctg_818	10904	30	509473
sctg_819	10795	31	509503
sctg_82	604434	1723	509534
sctg_820	10757	28	511257
sctg_821	18537	32	511285
sctg_823	11307	18	511317
sctg_825	10694	24	511335
sctg_826	14728	20	511359
sctg_828	14071	29	511379
sctg_829	16835	35	511408
sctg_83	599927	1813	511443
sctg_830	12270	52	513256
sctg_831	12231	28	513308
sctg_832	10345	28	513336
sctg_833	14785	26	513364
sctg_834	10078	46	513390
sctg_835	10033	28	513436
sctg_836	10020	26	513464
sctg_837	9944	35	513490
sctg_838	9880	23	513525
sctg_839	11064	33	513548
sctg_84	599728	1666	513581
sctg_840	10083	30	515247
sctg_841	9786	31	515277
sctg_842	9786	39	515308
sctg_843	9914	18	515347
sctg_844	10362	41	515365
sctg_845	9646	27	515406
sctg_846	9531	34	515433
sctg_847	14400	39	515467
sctg_848	11953	10	515506
sctg_849	9333	31	515516
sctg_85	597816	1788	515547
sctg_850	9322	33	517335
sctg_851	11127	25	517368
sctg_852	9310	24	517393
sctg_854	11117	17	517417
sctg_855	9277	28	517434
sctg_856	9267	39	517462
sctg_857	9249	29	517501
sctg_858	9240	28	517530
sctg_859	9240	33	517558
sctg_86	590616	1624	517591
sctg_860	9233	27	519215
sctg_861	9215	27	519242
sctg_862	9213	32	519269
sctg_863	9207	37	519301
sctg_864	9204	27	519338
sctg_865	9203	28	519365
sctg_866	9201	30	519393
sctg_867	9199	28	519423
sctg_868	9194	25	519451
sctg_869	9192	32	519476
sctg_87	577452	1657	519508
sctg_871	9179	24	521165
sctg_872	9168	29	521189
sctg_873	9168	23	521218
sctg_874	9163	32	521241
sctg_875	9161	23	521273
sctg_876	9161	30	521296
sctg_877	9156	29	521326
sctg_878	9155	32	521355
sctg_879	9155	31	521387
sctg_88	574566	1584	521418
sctg_880	9152	41	523002
sctg_881	9152	24	523043
sctg_882	9151	23	523067
sctg_883	9148	30	523090
sctg_884	9143	25	523120
sctg_885	9129	25	523145
sctg_887	9125	27	523170
sctg_888	9125	34	523197
sctg_889	9122	30	523231
sctg_89	572144	1635	523261
sctg_890	9121	31	524896
sctg_891	9116	32	524927
sctg_892	9116	20	524959
sctg_894	9091	28	524979
sctg_895	9083	16	525007
sctg_896	9083	37	525023
sctg_897	9067	36	525060
sctg_898	9063	38	525096
sctg_899	9061	25	525134
sctg_9	1293284	3894	525159
sctg_90	565590	1657	529053
sctg_900	9054	24	530710
sctg_901	9038	21	530734
sctg_902	7149	22	530755
sctg_903	8999	27	530777
sctg_904	8998	28	530804
sctg_905	8998	31	530832
sctg_906	8991	36	530863
sctg_907	8968	21	530899
sctg_908	8947	34	530920
sctg_909	8918	25	530954
sctg_91	564433	1715	530979
sctg_910	8910	30	532694
sctg_911	8907	29	532724
sctg_912	12722	19	532753
sctg_913	9832	24	532772
sctg_914	8875	37	532796
sctg_915	8872	25	532833
sctg_916	8853	22	532858
sctg_917	12255	42	532880
sctg_918	8825	31	532922
sctg_919	10260	34	532953
sctg_92	558846	1586	532987
sctg_920	9980	21	534573
sctg_921	11147	26	534594
sctg_922	8730	26	534620
sctg_923	8820	26	534646
sctg_924	8699	26	534672
sctg_925	8686	23	534698
sctg_926	8608	26	534721
sctg_927	8680	30	534747
sctg_928	14557	23	534777
sctg_929	8538	19	534800
sctg_93	551564	1560	534819
sctg_930	8537	21	536379
sctg_931	8506	23	536400
sctg_932	8503	27	536423
sctg_933	9290	64	536450
sctg_934	8431	26	536514
sctg_935	8412	32	536540
sctg_936	8378	26	536572
sctg_938	8268	25	536598
sctg_939	8267	41	536623
sctg_94	544140	1626	536664
sctg_940	8261	21	538290
sctg_941	8226	8	538311
sctg_942	8971	27	538319
sctg_943	8208	31	538346
sctg_944	8207	23	538377
sctg_945	8132	14	538400
sctg_946	8117	22	538414
sctg_947	9031	24	538436
sctg_949	7948	20	538460
sctg_95	539924	1534	538480
sctg_950	7911	19	540014
sctg_951	7904	11	540033
sctg_952	9351	25	540044
sctg_953	10498	13	540069
sctg_954	14002	30	540082
sctg_955	7813	27	540112
sctg_956	11439	17	540139
sctg_958	14508	15	540156
sctg_959	15061	26	540171
sctg_96	553561	1512	540197
sctg_960	8402	26	541709
sctg_961	7645	18	541735
sctg_962	7644	16	541753
sctg_963	7643	19	541769
sctg_964	9185	19	541788
sctg_965	7558	17	541807
sctg_966	8394	26	541824
sctg_967	7523	33	541850
sctg_968	7492	13	541883
sctg_969	7488	20	541896
sctg_97	551975	1529	541916
sctg_970	7480	22	543445
sctg_971	7069	19	543467
sctg_972	7550	25	543486
sctg_973	7526	21	543511
sctg_975	7498	19	543532
sctg_976	7380	22	543551
sctg_977	7654	22	543573
sctg_978	11326	25	543595
sctg_979	7315	25	543620
sctg_98	527895	1375	543645
sctg_980	7282	24	545020
sctg_981	7501	50	545044
sctg_982	12360	15	545094
sctg_983	7254	20	545109
sctg_984	13464	25	545129
sctg_985	8100	18	545154
sctg_986	7184	24	545172
sctg_987	9975	36	545196
sctg_988	7227	23	545232
sctg_99	541954	1493	545255
sctg_990	7105	28	546748
sctg_991	7074	25	546776
sctg_993	13104	26	546801
sctg_994	6914	14	546827
sctg_995	6895	20	546841
sctg_996	10769	20	546861
sctg_997	6840	20	546881
sctg_998	6818	21	546901
sctg_999	6999	23	546922
sctg_667	27246	61	546945
