contig	length_kb	n_frags	cumul_length
sctg_435	103980	27	35557
sctg_436	99304	27	35584
sctg_437	101602	26	35611
sctg_438	99637	25	35637
sctg_439	98750	25	35662
sctg_44	843311	209	35687
sctg_440	99883	25	35896
sctg_441	103104	22	35921
sctg_442	96744	25	35943
sctg_443	102816	24	35968
sctg_444	97518	24	35992
sctg_445	94858	28	36016
sctg_446	97693	26	36044
sctg_447	93235	25	36070
sctg_448	93912	26	36095
sctg_449	93975	23	36121
sctg_45	817014	215	36144
sctg_450	92860	27	36359
sctg_451	90810	25	36386
sctg_452	89890	25	36411
sctg_453	91069	26	36436
sctg_454	90554	26	36462
sctg_455	94836	24	36488
sctg_456	90181	24	36512
sctg_457	86411	22	36536
sctg_458	89443	26	36558
sctg_459	89364	26	36584
sctg_46	824927	213	36610
sctg_460	88216	21	36823
sctg_461	90824	20	36844
sctg_462	87688	24	36864
sctg_463	98479	29	36888
sctg_464	88158	23	36917
sctg_465	94040	25	36940
sctg_466	85583	19	36965
sctg_467	88073	21	36984
sctg_468	79423	25	37005
sctg_469	83892	20	37030
sctg_47	806785	203	37050
sctg_470	85960	22	37253
sctg_471	82910	19	37275
sctg_472	80207	26	37294
sctg_473	84021	24	37320
sctg_474	84980	23	37344
sctg_475	82771	22	37367
sctg_476	81377	21	37389
sctg_477	80965	23	37410
sctg_478	79439	23	37433
sctg_479	81343	23	37456
sctg_48	809313	202	37479
sctg_480	86757	24	37681
sctg_481	80082	24	37705
sctg_482	86188	20	37729
sctg_483	78756	22	37749
sctg_484	78648	21	37771
sctg_485	77645	21	37792
sctg_486	77004	21	37813
sctg_487	75216	21	37834
sctg_488	77912	15	37855
sctg_489	74531	20	37870
sctg_49	789073	208	37890
sctg_490	74018	22	38098
sctg_491	77015	23	38120
sctg_492	76577	19	38143
sctg_493	83472	19	38162
sctg_494	74445	20	38181
sctg_495	72752	21	38201
sctg_496	70336	21	38222
sctg_497	72037	20	38243
sctg_498	70507	20	38263
sctg_499	73115	24	38283
sctg_5	1591957	422	38307
sctg_50	778596	210	38729
sctg_500	77483	18	38939
sctg_501	71789	20	38957
sctg_502	73157	17	38977
sctg_503	71222	19	38994
sctg_504	70818	17	39013
sctg_505	69173	20	39030
sctg_506	73502	16	39050
sctg_507	69994	17	39066
sctg_508	65472	17	39083
sctg_509	66621	17	39100
sctg_51	782261	199	39117
sctg_510	66590	17	39316
sctg_511	67055	21	39333
sctg_512	67356	19	39354
sctg_513	64149	20	39373
sctg_514	64508	16	39393
sctg_515	63354	17	39409
sctg_516	63439	18	39426
sctg_517	63895	16	39444
sctg_518	65298	16	39460
sctg_519	61490	14	39476
sctg_52	776744	228	39490
sctg_520	64793	15	39718
sctg_521	63899	17	39733
sctg_522	61700	14	39750
sctg_523	59818	16	39764
sctg_524	60452	12	39780
sctg_525	57526	17	39792
sctg_526	57296	18	39809
sctg_527	59073	15	39827
sctg_528	56950	16	39842
sctg_529	58917	15	39858
sctg_53	783420	210	39873
sctg_530	57181	16	40083
sctg_531	55520	12	40099
sctg_532	55297	16	40111
sctg_533	59501	14	40127
sctg_534	71502	15	40141
sctg_535	54074	12	40156
sctg_536	55883	16	40168
sctg_537	54110	16	40184
sctg_538	51375	12	40200
sctg_539	50649	14	40212
sctg_54	777257	201	40226
sctg_540	67011	16	40427
sctg_541	55175	14	40443
sctg_542	53309	15	40457
sctg_543	47824	17	40472
sctg_544	56549	15	40489
sctg_545	54160	17	40504
sctg_546	50860	16	40521
sctg_547	49362	13	40537
sctg_548	49446	12	40550
sctg_549	50165	15	40562
sctg_55	759589	213	40577
sctg_550	48804	13	40790
sctg_551	50726	14	40803
sctg_552	51451	16	40817
sctg_553	50645	13	40833
sctg_554	49437	17	40846
sctg_555	44279	13	40863
sctg_556	51267	15	40876
sctg_557	49511	14	40891
sctg_558	48212	14	40905
sctg_559	47338	14	40919
sctg_56	771551	206	40933
sctg_560	49199	14	41139
sctg_561	50585	13	41153
sctg_562	46658	11	41166
sctg_563	49373	13	41177
sctg_564	45876	12	41190
sctg_565	44715	14	41202
sctg_566	55074	11	41216
sctg_567	47575	15	41227
sctg_568	47111	12	41242
sctg_569	43431	10	41254
sctg_57	761978	201	41264
sctg_570	44006	11	41465
sctg_571	42377	11	41476
sctg_572	43288	15	41487
sctg_573	39726	9	41502
sctg_574	42826	11	41511
sctg_575	42123	11	41522
sctg_576	42630	12	41533
sctg_577	42443	11	41545
sctg_578	36100	10	41556
sctg_579	37291	8	41566
sctg_58	751488	215	41574
sctg_580	41406	12	41789
sctg_581	45049	12	41801
sctg_582	41392	12	41813
sctg_583	42006	10	41825
sctg_584	40523	12	41835
sctg_585	47840	10	41847
sctg_586	44174	11	41857
sctg_587	40745	9	41868
sctg_588	44922	10	41877
sctg_589	42871	11	41887
sctg_59	752795	198	41898
sctg_590	41963	12	42096
sctg_591	39502	11	42108
sctg_592	38235	12	42119
sctg_593	39992	9	42131
sctg_594	38435	13	42140
sctg_595	40049	10	42153
sctg_596	41098	10	42163
sctg_597	39462	9	42173
sctg_598	37862	11	42182
sctg_599	36540	12	42193
sctg_6	1394342	382	42205
sctg_60	758589	188	42587
sctg_600	40917	11	42775
sctg_601	34915	7	42786
sctg_602	36896	12	42793
sctg_603	36133	13	42805
sctg_604	37892	10	42818
sctg_605	38255	9	42828
sctg_606	35242	10	42837
sctg_607	44825	10	42847
sctg_608	34121	13	42857
sctg_609	33107	11	42870
sctg_61	756132	203	42881
sctg_610	33916	11	43084
sctg_611	36610	10	43095
sctg_612	47957	10	43105
sctg_613	36036	7	43115
sctg_614	34673	9	43122
sctg_615	33206	9	43131
sctg_616	33828	10	43140
sctg_617	41492	11	43150
sctg_618	33961	8	43161
sctg_619	33205	7	43169
sctg_62	751372	197	43176
sctg_620	36709	9	43373
sctg_621	36150	10	43382
sctg_622	32627	7	43392
sctg_623	37677	10	43399
sctg_624	32413	10	43409
sctg_625	33413	7	43419
sctg_626	34235	7	43426
sctg_627	31036	8	43433
sctg_628	29563	7	43441
sctg_629	31021	7	43448
sctg_63	728232	207	43455
sctg_630	26866	7	43662
sctg_631	32521	9	43669
sctg_632	34329	10	43678
sctg_633	29696	10	43688
sctg_634	35317	10	43698
sctg_635	31429	10	43708
sctg_636	29798	9	43718
sctg_637	29269	9	43727
sctg_638	29080	9	43736
sctg_639	27741	7	43745
sctg_64	732705	188	43752
sctg_640	33507	9	43940
sctg_641	28511	7	43949
sctg_642	27994	8	43956
sctg_643	31120	6	43964
sctg_644	30031	6	43970
sctg_645	27819	8	43976
sctg_646	32479	8	43984
sctg_647	28900	8	43992
sctg_648	29262	7	44000
sctg_649	26208	7	44007
sctg_65	739199	186	44014
sctg_650	34665	8	44200
sctg_651	27727	7	44208
sctg_652	25953	8	44215
sctg_653	27618	7	44223
sctg_654	25538	7	44230
sctg_655	29849	5	44237
sctg_656	29080	7	44242
sctg_657	25193	8	44249
sctg_658	25909	7	44257
sctg_659	24973	6	44264
sctg_66	709477	186	44270
sctg_660	24735	6	44456
sctg_661	26115	7	44462
sctg_662	24822	7	44469
sctg_663	24417	7	44476
sctg_665	24349	8	44483
sctg_666	24168	7	44491
sctg_668	22834	6	44498
sctg_669	25307	5	44504
sctg_67	698854	186	44509
sctg_670	24510	8	44695
sctg_671	24194	6	44703
sctg_672	23419	7	44709
sctg_673	22298	6	44716
sctg_674	23827	8	44722
sctg_675	24923	7	44730
sctg_676	23159	7	44737
sctg_677	23496	7	44744
sctg_678	24946	7	44751
sctg_679	22395	8	44758
sctg_68	683462	178	44766
sctg_680	28656	7	44944
sctg_681	23470	6	44951
sctg_682	25136	5	44957
sctg_683	22472	7	44962
sctg_684	22454	7	44969
sctg_685	30220	6	44976
sctg_686	22782	7	44982
sctg_687	21944	6	44989
sctg_688	22440	7	44995
sctg_689	21498	5	45002
sctg_69	690400	182	45007
sctg_690	21458	6	45189
sctg_691	21531	6	45195
sctg_692	21097	7	45201
sctg_693	21589	6	45208
sctg_694	28569	6	45214
sctg_696	20914	7	45220
sctg_697	19391	8	45227
sctg_698	20372	5	45235
sctg_699	20378	6	45240
sctg_7	1392435	366	45246
sctg_70	691862	175	45612
sctg_700	20646	5	45787
sctg_701	21084	6	45792
sctg_702	20015	6	45798
sctg_703	20702	5	45804
sctg_704	20979	5	45809
sctg_705	19948	5	45814
sctg_706	16827	3	45819
sctg_707	20622	5	45822
sctg_708	20988	7	45827
sctg_709	19182	6	45834
sctg_71	674171	172	45840
sctg_710	23473	6	46012
sctg_711	20708	5	46018
sctg_712	17996	6	46023
sctg_713	18912	6	46029
sctg_714	19434	6	46035
sctg_715	21970	5	46041
sctg_716	18486	5	46046
sctg_717	26922	6	46051
sctg_718	22991	6	46057
sctg_719	18081	5	46063
sctg_72	692038	168	46068
sctg_720	19832	6	46236
sctg_721	17968	6	46242
sctg_722	17946	4	46248
sctg_723	24417	7	46252
sctg_724	17862	6	46259
sctg_725	17874	5	46265
sctg_726	22931	7	46270
sctg_727	24197	6	46277
sctg_728	15535	7	46283
sctg_729	17795	4	46290
sctg_73	658169	189	46294
sctg_731	17172	5	46483
sctg_732	17025	4	46488
sctg_733	17008	5	46492
sctg_734	20819	5	46497
sctg_735	16729	6	46502
sctg_736	17393	4	46508
sctg_737	16493	4	46512
sctg_738	16558	4	46516
sctg_739	16312	6	46520
sctg_74	658846	172	46526
sctg_740	16411	4	46698
sctg_741	16264	4	46702
sctg_742	16208	5	46706
sctg_743	15244	4	46711
sctg_744	16098	4	46715
sctg_745	16778	5	46719
sctg_746	17776	5	46724
sctg_747	15166	4	46729
sctg_748	16644	6	46733
sctg_749	15657	3	46739
sctg_75	656041	173	46742
sctg_750	15596	4	46915
sctg_751	15430	5	46919
sctg_752	17124	5	46924
sctg_753	15301	5	46929
sctg_754	17496	5	46934
sctg_755	21490	3	46939
sctg_756	15532	4	46942
sctg_757	14994	5	46946
sctg_758	14831	5	46951
sctg_759	26740	5	46956
sctg_76	665784	171	46961
sctg_760	22148	4	47132
sctg_761	14517	5	47136
sctg_762	15629	4	47141
sctg_763	14362	4	47145
sctg_764	24314	4	47149
sctg_765	14857	4	47153
sctg_766	14312	5	47157
sctg_767	15630	5	47162
sctg_768	19801	3	47167
sctg_769	14128	4	47170
sctg_77	652918	172	47174
sctg_770	14784	3	47346
sctg_771	15120	4	47349
sctg_772	14011	5	47353
sctg_773	13991	4	47358
sctg_774	21203	4	47362
sctg_775	15067	5	47366
sctg_776	15091	5	47371
sctg_777	15241	4	47376
sctg_778	13507	4	47380
sctg_779	13519	5	47384
sctg_78	631341	169	47389
sctg_780	13452	5	47558
sctg_781	13420	4	47563
sctg_782	13291	4	47567
sctg_783	13178	5	47571
sctg_784	13139	4	47576
sctg_785	13010	4	47580
sctg_786	14979	3	47584
sctg_787	14469	4	47587
sctg_788	12931	4	47591
sctg_789	12675	4	47595
sctg_79	621788	164	47599
sctg_790	17048	3	47763
sctg_791	12410	3	47766
sctg_792	12581	4	47769
sctg_794	12451	3	47773
sctg_795	12324	5	47776
sctg_796	12207	3	47781
sctg_797	12205	4	47784
sctg_798	12171	3	47788
sctg_799	12048	3	47791
sctg_8	1290822	354	47794
sctg_80	620644	156	48148
sctg_800	12729	3	48304
sctg_801	12003	4	48307
sctg_802	11767	3	48311
sctg_803	11724	4	48314
sctg_804	11820	4	48318
sctg_805	17970	5	48322
sctg_806	12602	4	48327
sctg_807	11535	5	48331
sctg_808	11352	4	48336
sctg_809	11279	5	48340
sctg_81	626741	154	48345
sctg_812	11142	4	48499
sctg_813	11516	3	48503
sctg_814	10470	3	48506
sctg_815	12823	2	48509
sctg_816	11053	3	48511
sctg_817	11622	3	48514
sctg_818	10904	3	48517
sctg_819	10795	3	48520
sctg_82	604434	165	48523
sctg_820	10757	3	48688
sctg_821	18537	4	48691
sctg_823	11307	2	48695
sctg_825	10694	3	48697
sctg_826	14728	2	48700
sctg_828	14071	3	48702
sctg_829	16835	4	48705
sctg_83	599927	171	48709
sctg_830	12259	4	48880
sctg_831	12198	3	48884
sctg_832	10345	3	48887
sctg_833	14785	3	48890
sctg_834	10078	5	48893
sctg_835	10033	3	48898
sctg_836	10020	3	48901
sctg_837	9944	4	48904
sctg_838	9880	2	48908
sctg_839	11064	3	48910
sctg_84	599728	159	48913
sctg_840	10083	3	49072
sctg_841	9786	4	49075
sctg_842	9786	3	49079
sctg_843	9914	2	49082
sctg_844	10323	4	49084
sctg_845	9610	3	49088
sctg_846	9531	4	49091
sctg_847	14396	4	49095
sctg_848	11953	2	49099
sctg_849	9333	4	49101
sctg_85	597816	169	49105
sctg_850	9322	3	49274
sctg_851	11127	3	49277
sctg_852	9269	3	49280
sctg_854	11117	2	49283
sctg_855	9247	3	49285
sctg_856	9267	4	49288
sctg_857	9249	3	49292
sctg_858	9240	3	49295
sctg_859	9240	4	49298
sctg_86	590616	153	49302
sctg_860	9233	3	49455
sctg_861	9215	3	49458
sctg_862	9213	3	49461
sctg_863	9207	4	49464
sctg_864	9204	3	49468
sctg_865	9203	3	49471
sctg_866	9201	3	49474
sctg_867	9199	3	49477
sctg_868	9194	3	49480
sctg_869	9192	3	49483
sctg_87	577442	157	49486
sctg_871	9179	2	49643
sctg_872	9168	3	49645
sctg_873	9168	3	49648
sctg_874	9120	3	49651
sctg_875	9161	3	49654
sctg_876	9161	3	49657
sctg_877	9156	3	49660
sctg_878	9155	3	49663
sctg_879	9155	3	49666
sctg_88	574566	152	49669
sctg_880	9152	4	49821
sctg_881	9152	3	49825
sctg_882	9151	2	49828
sctg_883	9148	3	49830
sctg_884	9143	3	49833
sctg_885	9129	3	49836
sctg_887	9125	3	49839
sctg_888	9125	3	49842
sctg_889	9122	4	49845
sctg_89	572144	158	49849
sctg_890	9121	4	50007
sctg_891	9116	4	50011
sctg_892	9116	3	50015
sctg_894	9091	3	50018
sctg_895	9054	2	50021
sctg_896	9083	3	50023
sctg_897	9067	3	50026
sctg_898	9063	4	50029
sctg_899	9061	3	50033
sctg_9	1293259	365	50036
sctg_90	565590	155	50401
sctg_900	9054	3	50556
sctg_901	9038	3	50559
sctg_902	7149	3	50562
sctg_903	8999	3	50565
sctg_904	8998	3	50568
sctg_905	8976	3	50571
sctg_906	8991	3	50574
sctg_907	8758	2	50577
sctg_908	8947	4	50579
sctg_909	8918	3	50583
sctg_91	564384	162	50586
sctg_910	8910	3	50748
sctg_911	8907	3	50751
sctg_912	12722	2	50754
sctg_913	9832	3	50756
sctg_914	8833	4	50759
sctg_915	8872	3	50763
sctg_916	8853	3	50766
sctg_917	12255	4	50769
sctg_918	8825	3	50773
sctg_919	10260	3	50776
sctg_92	558846	146	50779
sctg_920	9980	2	50925
sctg_921	11147	3	50927
sctg_922	8730	3	50930
sctg_923	8820	3	50933
sctg_924	8699	3	50936
sctg_925	8686	3	50939
sctg_926	8608	3	50942
sctg_927	8680	3	50945
sctg_928	14557	2	50948
sctg_929	8524	2	50950
sctg_93	551564	147	50952
sctg_930	8537	3	51099
sctg_931	8506	3	51102
sctg_932	8503	3	51105
sctg_933	9265	7	51108
sctg_934	8431	3	51115
sctg_935	8412	3	51118
sctg_936	8378	3	51121
sctg_938	8268	3	51124
sctg_939	8267	3	51127
sctg_94	544140	153	51130
sctg_940	8261	2	51283
sctg_941	8217	1	51285
sctg_942	8971	3	51286
sctg_943	8208	3	51289
sctg_944	8207	2	51292
sctg_945	8132	2	51294
sctg_946	8117	3	51296
sctg_947	9031	3	51299
sctg_949	7948	2	51302
sctg_95	539924	144	51304
sctg_950	7911	2	51448
sctg_951	7904	2	51450
sctg_952	9351	3	51452
sctg_953	10458	2	51455
sctg_954	14002	3	51457
sctg_955	7813	3	51460
sctg_956	11439	2	51463
sctg_958	14508	2	51465
sctg_959	15061	3	51467
sctg_96	553561	145	51470
sctg_960	8402	3	51615
sctg_961	7645	2	51618
sctg_962	7644	2	51620
sctg_963	7643	2	51622
sctg_964	9185	2	51624
sctg_965	7558	2	51626
sctg_966	8364	2	51628
sctg_967	7523	3	51630
sctg_968	7492	2	51633
sctg_969	7488	3	51635
sctg_97	551975	143	51638
sctg_970	7480	3	51781
sctg_971	7069	2	51784
sctg_972	7550	2	51786
sctg_973	7526	2	51788
sctg_975	7488	2	51790
sctg_976	7380	2	51792
sctg_977	7654	3	51794
sctg_978	11326	3	51797
sctg_979	7315	3	51800
sctg_98	527895	130	51803
sctg_980	7282	3	51933
sctg_981	7501	6	51936
sctg_982	12360	2	51942
sctg_983	7254	2	51944
sctg_984	13464	2	51946
sctg_985	8100	2	51948
sctg_986	7184	3	51950
sctg_987	9975	3	51953
sctg_988	7227	2	51956
sctg_99	541954	144	51958
sctg_990	7105	2	52102
sctg_991	7070	3	52104
sctg_993	13104	2	52107
sctg_994	6914	2	52109
sctg_995	6895	3	52111
sctg_996	10734	2	52114
sctg_997	6840	2	52116
sctg_998	6818	2	52118
sctg_999	6999	3	52120
sctg_667	27246	6	52123
