contig	length_kb	n_frags	cumul_length
sctg_434	98862	76	105204
sctg_435	103980	81	105280
sctg_436	99304	80	105361
sctg_437	101602	78	105441
sctg_438	99637	75	105519
sctg_439	98750	74	105594
sctg_44	843311	627	105668
sctg_440	99883	73	106295
sctg_441	103104	64	106368
sctg_442	96744	74	106432
sctg_443	102816	71	106506
sctg_444	97518	70	106577
sctg_445	94858	82	106647
sctg_446	97693	76	106729
sctg_447	93235	74	106805
sctg_448	93912	77	106879
sctg_449	93975	67	106956
sctg_45	817014	644	107023
sctg_450	92860	81	107667
sctg_451	90810	73	107748
sctg_452	89890	73	107821
sctg_453	91069	78	107894
sctg_454	90554	77	107972
sctg_455	94836	72	108049
sctg_456	90181	71	108121
sctg_457	86411	65	108192
sctg_458	89443	78	108257
sctg_459	89364	78	108335
sctg_46	824927	637	108413
sctg_460	88216	61	109050
sctg_461	90824	60	109111
sctg_462	87688	70	109171
sctg_463	98479	85	109241
sctg_464	88158	68	109326
sctg_465	94040	75	109394
sctg_466	85583	56	109469
sctg_467	88073	61	109525
sctg_468	79423	73	109586
sctg_469	83892	60	109659
sctg_47	806785	608	109719
sctg_470	85960	64	110327
sctg_471	82910	57	110391
sctg_472	80207	78	110448
sctg_473	84021	70	110526
sctg_474	84980	68	110596
sctg_475	82771	65	110664
sctg_476	81377	63	110729
sctg_477	80965	67	110792
sctg_478	79439	68	110859
sctg_479	81343	67	110927
sctg_48	809313	604	110994
sctg_480	86757	71	111598
sctg_481	80082	72	111669
sctg_482	86188	58	111741
sctg_483	78756	65	111799
sctg_484	78648	63	111864
sctg_485	77645	61	111927
sctg_486	77004	63	111988
sctg_487	75216	62	112051
sctg_488	77912	44	112113
sctg_489	74531	58	112157
sctg_49	789073	624	112215
sctg_490	74018	66	112839
sctg_491	77015	67	112905
sctg_492	76577	57	112972
sctg_493	83472	56	113029
sctg_494	74445	60	113085
sctg_495	72752	63	113145
sctg_496	70336	62	113208
sctg_497	72037	59	113270
sctg_498	70507	59	113329
sctg_499	73115	71	113388
sctg_5	1591957	1264	113459
sctg_50	778596	630	114723
sctg_500	77483	52	115353
sctg_501	71789	59	115405
sctg_502	73157	49	115464
sctg_503	71222	55	115513
sctg_504	70818	50	115568
sctg_505	69173	58	115618
sctg_506	73502	48	115676
sctg_507	69994	49	115724
sctg_508	65472	51	115773
sctg_509	66621	50	115824
sctg_51	782261	595	115874
sctg_510	66590	50	116469
sctg_511	67055	62	116519
sctg_512	67356	55	116581
sctg_513	64149	58	116636
sctg_514	64508	46	116694
sctg_515	63354	49	116740
sctg_516	63439	52	116789
sctg_517	63895	46	116841
sctg_518	65298	46	116887
sctg_519	61490	42	116933
sctg_52	776744	683	116975
sctg_520	64793	45	117658
sctg_521	63899	50	117703
sctg_522	61700	40	117753
sctg_523	59818	47	117793
sctg_524	60452	35	117840
sctg_525	57526	51	117875
sctg_526	57296	52	117926
sctg_527	59073	45	117978
sctg_528	56950	47	118023
sctg_529	58917	44	118070
sctg_53	783420	629	118114
sctg_530	57181	46	118743
sctg_531	55520	34	118789
sctg_532	55297	47	118823
sctg_533	59501	42	118870
sctg_534	71502	45	118912
sctg_535	54074	35	118957
sctg_536	55883	47	118992
sctg_537	54110	46	119039
sctg_538	51375	34	119085
sctg_539	50649	42	119119
sctg_54	777257	602	119161
sctg_540	67011	47	119763
sctg_541	55175	42	119810
sctg_542	53309	45	119852
sctg_543	47824	51	119897
sctg_544	56549	44	119948
sctg_545	54160	50	119992
sctg_546	50860	47	120042
sctg_547	49362	38	120089
sctg_548	49446	34	120127
sctg_549	50165	45	120161
sctg_55	759589	638	120206
sctg_550	48804	39	120844
sctg_551	50726	42	120883
sctg_552	51451	48	120925
sctg_553	50645	38	120973
sctg_554	49437	49	121011
sctg_555	44279	38	121060
sctg_556	51267	43	121098
sctg_557	49511	40	121141
sctg_558	48212	40	121181
sctg_559	47338	41	121221
sctg_56	771551	616	121262
sctg_560	49199	41	121878
sctg_561	50585	37	121919
sctg_562	46658	32	121956
sctg_563	49373	38	121988
sctg_564	45876	35	122026
sctg_565	44715	41	122061
sctg_566	55074	31	122102
sctg_567	47575	43	122133
sctg_568	47111	36	122176
sctg_569	43431	29	122212
sctg_57	761978	603	122241
sctg_570	44006	31	122844
sctg_571	42377	32	122875
sctg_572	43288	43	122907
sctg_573	39726	27	122950
sctg_574	42826	32	122977
sctg_575	42123	31	123009
sctg_576	42630	35	123040
sctg_577	42443	31	123075
sctg_578	36100	28	123106
sctg_579	37291	24	123134
sctg_58	751488	643	123158
sctg_580	41406	34	123801
sctg_581	45049	36	123835
sctg_582	41392	34	123871
sctg_583	42006	30	123905
sctg_584	40523	35	123935
sctg_585	47840	30	123970
sctg_586	44174	33	124000
sctg_587	40745	27	124033
sctg_588	44922	30	124060
sctg_589	42871	33	124090
sctg_59	752795	593	124123
sctg_590	41963	35	124716
sctg_591	39502	32	124751
sctg_592	38235	34	124783
sctg_593	39992	27	124817
sctg_594	38435	38	124844
sctg_595	40049	28	124882
sctg_596	41098	30	124910
sctg_597	39462	27	124940
sctg_598	37862	32	124967
sctg_599	36540	34	124999
sctg_6	1394342	1145	125033
sctg_60	758589	564	126178
sctg_600	40917	33	126742
sctg_601	34915	20	126775
sctg_602	36896	36	126795
sctg_603	36133	39	126831
sctg_604	37892	29	126870
sctg_605	38255	26	126899
sctg_606	35242	30	126925
sctg_607	44825	29	126955
sctg_608	34121	38	126984
sctg_609	33107	32	127022
sctg_61	756132	608	127054
sctg_610	33916	31	127662
sctg_611	36610	29	127693
sctg_612	47957	28	127722
sctg_613	36036	21	127750
sctg_614	34673	27	127771
sctg_615	33206	26	127798
sctg_616	33828	29	127824
sctg_617	41492	31	127853
sctg_618	33961	23	127884
sctg_619	33205	21	127907
sctg_62	751372	589	127928
sctg_620	36709	27	128517
sctg_621	36150	30	128544
sctg_622	32627	21	128574
sctg_623	37677	28	128595
sctg_624	32413	28	128623
sctg_625	33413	20	128651
sctg_626	34235	20	128671
sctg_627	31036	22	128691
sctg_628	29563	20	128713
sctg_629	31021	20	128733
sctg_63	728232	620	128753
sctg_630	26866	21	129373
sctg_631	32521	27	129394
sctg_632	34329	30	129421
sctg_633	29696	28	129451
sctg_634	35317	28	129479
sctg_635	31429	28	129507
sctg_636	29798	26	129535
sctg_637	29269	26	129561
sctg_638	29080	26	129587
sctg_639	27741	20	129613
sctg_64	732705	562	129633
sctg_640	33507	27	130195
sctg_641	28511	20	130222
sctg_642	27994	23	130242
sctg_643	31120	16	130265
sctg_644	30031	18	130281
sctg_645	27819	22	130299
sctg_646	32479	23	130321
sctg_647	28900	23	130344
sctg_648	29262	19	130367
sctg_649	26208	19	130386
sctg_65	739199	556	130405
sctg_650	34665	24	130961
sctg_651	27727	20	130985
sctg_652	25953	24	131005
sctg_653	27618	20	131029
sctg_654	25538	20	131049
sctg_655	29849	15	131069
sctg_656	29080	19	131084
sctg_657	25193	22	131103
sctg_658	25909	21	131125
sctg_659	24973	18	131146
sctg_66	709477	557	131164
sctg_660	24735	18	131721
sctg_661	26115	21	131739
sctg_662	24822	20	131760
sctg_663	24417	20	131780
sctg_665	24349	22	131800
sctg_666	24168	21	131822
sctg_668	22834	16	131843
sctg_669	25307	14	131859
sctg_67	698854	557	131873
sctg_670	24510	23	132430
sctg_671	24194	16	132453
sctg_672	23419	19	132469
sctg_673	22298	16	132488
sctg_674	23827	23	132504
sctg_675	24923	20	132527
sctg_676	23159	19	132547
sctg_677	23496	20	132566
sctg_678	24946	21	132586
sctg_679	22395	24	132607
sctg_68	683462	534	132631
sctg_680	28656	19	133165
sctg_681	23470	18	133184
sctg_682	25136	13	133202
sctg_683	22472	19	133215
sctg_684	22454	21	133234
sctg_685	30220	16	133255
sctg_686	22782	21	133271
sctg_687	21944	16	133292
sctg_688	22440	19	133308
sctg_689	21498	14	133327
sctg_69	690400	544	133341
sctg_690	21458	17	133885
sctg_691	21531	17	133902
sctg_692	21097	21	133919
sctg_693	21589	18	133940
sctg_694	28569	16	133958
sctg_696	20914	20	133974
sctg_697	19391	24	133994
sctg_698	20372	13	134018
sctg_699	20378	16	134031
sctg_7	1392435	1097	134047
sctg_70	691862	524	135144
sctg_700	20646	14	135668
sctg_701	21084	16	135682
sctg_702	20015	17	135698
sctg_703	20702	15	135715
sctg_704	20979	15	135730
sctg_705	19948	15	135745
sctg_706	16827	8	135760
sctg_707	20622	15	135768
sctg_708	20988	20	135783
sctg_709	19182	16	135803
sctg_71	674171	514	135819
sctg_710	23473	18	136333
sctg_711	20708	15	136351
sctg_712	17996	16	136366
sctg_713	18912	16	136382
sctg_714	19434	16	136398
sctg_715	21970	13	136414
sctg_716	18486	15	136427
sctg_717	26922	16	136442
sctg_718	22991	16	136458
sctg_719	18081	15	136474
sctg_72	692038	503	136489
sctg_720	19832	17	136992
sctg_721	17968	16	137009
sctg_722	17946	12	137025
sctg_723	24417	20	137037
sctg_724	17862	16	137057
sctg_725	17874	13	137073
sctg_726	22931	20	137086
sctg_727	24197	18	137106
sctg_728	15535	19	137124
sctg_729	17795	12	137143
sctg_73	658169	565	137155
sctg_731	17172	14	137720
sctg_732	17025	10	137734
sctg_733	17008	15	137744
sctg_734	20819	15	137759
sctg_735	16729	17	137774
sctg_736	17393	12	137791
sctg_737	16493	12	137803
sctg_738	16558	12	137815
sctg_739	16312	17	137827
sctg_74	658846	516	137844
sctg_740	16411	12	138360
sctg_741	16264	11	138372
sctg_742	16208	15	138383
sctg_743	15244	11	138398
sctg_744	16098	11	138409
sctg_745	16778	14	138420
sctg_746	17776	14	138434
sctg_747	15166	12	138448
sctg_748	16644	18	138460
sctg_749	15657	9	138478
sctg_75	656041	518	138487
sctg_750	15596	11	139005
sctg_751	15430	15	139016
sctg_752	17124	14	139031
sctg_753	15301	14	139045
sctg_754	17496	14	139059
sctg_755	21490	9	139073
sctg_756	15532	12	139082
sctg_757	14994	14	139094
sctg_758	14831	14	139108
sctg_759	26740	15	139122
sctg_76	665784	511	139137
sctg_760	22148	10	139648
sctg_761	14517	13	139658
sctg_762	15629	10	139671
sctg_763	14362	11	139681
sctg_764	24314	10	139692
sctg_765	14857	11	139702
sctg_766	14312	15	139713
sctg_767	15630	15	139728
sctg_768	19801	9	139743
sctg_769	14128	10	139752
sctg_77	652918	516	139762
sctg_770	14784	9	140278
sctg_771	15120	12	140287
sctg_772	14011	13	140299
sctg_773	13991	11	140312
sctg_774	21203	12	140323
sctg_775	15067	13	140335
sctg_776	15091	13	140348
sctg_777	15241	11	140361
sctg_778	13507	10	140372
sctg_779	13519	15	140382
sctg_78	631341	506	140397
sctg_780	13452	13	140903
sctg_781	13420	12	140916
sctg_782	13291	12	140928
sctg_783	13178	13	140940
sctg_784	13139	12	140953
sctg_785	13010	12	140965
sctg_786	14979	9	140977
sctg_787	14469	11	140986
sctg_788	12931	11	140997
sctg_789	12675	10	141008
sctg_79	621788	491	141018
sctg_790	17048	7	141509
sctg_791	12410	9	141516
sctg_792	12581	10	141525
sctg_794	12451	8	141535
sctg_795	12324	14	141543
sctg_796	12207	7	141557
sctg_797	12205	10	141564
sctg_798	12171	9	141574
sctg_799	12048	7	141583
sctg_8	1290822	1060	141590
sctg_80	620644	468	142650
sctg_800	12729	8	143118
sctg_801	12003	10	143126
sctg_802	11767	8	143136
sctg_803	11724	10	143144
sctg_804	11820	10	143154
sctg_805	17970	13	143164
sctg_806	12602	10	143177
sctg_807	11535	13	143187
sctg_808	11352	11	143200
sctg_809	11279	13	143211
sctg_81	626741	461	143224
sctg_812	11142	12	143685
sctg_813	11516	8	143697
sctg_814	10470	9	143705
sctg_815	12823	6	143714
sctg_816	11053	9	143720
sctg_817	11622	8	143729
sctg_818	10904	8	143737
sctg_819	10795	9	143745
sctg_82	604434	494	143754
sctg_820	10757	9	144248
sctg_821	18537	10	144257
sctg_823	11307	6	144267
sctg_825	10694	7	144273
sctg_826	14728	6	144280
sctg_828	14071	8	144286
sctg_829	16835	10	144294
sctg_83	599927	511	144304
sctg_830	12259	12	144815
sctg_831	12198	7	144827
sctg_832	10345	8	144834
sctg_833	14785	8	144842
sctg_834	10078	13	144850
sctg_835	10033	8	144863
sctg_836	10020	8	144871
sctg_837	9944	10	144879
sctg_838	9880	6	144889
sctg_839	11064	9	144895
sctg_84	599728	477	144904
sctg_840	10083	9	145381
sctg_841	9786	10	145390
sctg_842	9786	9	145400
sctg_843	9914	6	145409
sctg_844	10323	12	145415
sctg_845	9610	8	145427
sctg_846	9531	11	145435
sctg_847	14396	12	145446
sctg_848	11953	4	145458
sctg_849	9333	10	145462
sctg_85	597816	506	145472
sctg_850	9322	9	145978
sctg_851	11127	8	145987
sctg_852	9269	7	145995
sctg_854	11117	6	146002
sctg_855	9247	9	146008
sctg_856	9267	10	146017
sctg_857	9249	8	146027
sctg_858	9240	9	146035
sctg_859	9240	10	146044
sctg_86	590616	458	146054
sctg_860	9233	9	146512
sctg_861	9215	8	146521
sctg_862	9213	9	146529
sctg_863	9207	10	146538
sctg_864	9204	9	146548
sctg_865	9203	9	146557
sctg_866	9201	8	146566
sctg_867	9199	7	146574
sctg_868	9194	8	146581
sctg_869	9192	9	146589
sctg_87	577442	469	146598
sctg_871	9179	6	147067
sctg_872	9168	8	147073
sctg_873	9168	7	147081
sctg_874	9120	9	147088
sctg_875	9161	7	147097
sctg_876	9161	8	147104
sctg_877	9156	9	147112
sctg_878	9155	9	147121
sctg_879	9155	9	147130
sctg_88	574566	455	147139
sctg_880	9152	11	147594
sctg_881	9152	8	147605
sctg_882	9151	6	147613
sctg_883	9148	8	147619
sctg_884	9143	7	147627
sctg_885	9129	9	147634
sctg_887	9125	8	147643
sctg_888	9125	8	147651
sctg_889	9122	10	147659
sctg_89	572144	473	147669
sctg_890	9121	10	148142
sctg_891	9116	10	148152
sctg_892	9116	7	148162
sctg_894	9091	9	148169
sctg_895	9054	5	148178
sctg_896	9083	9	148183
sctg_897	9067	9	148192
sctg_898	9063	11	148201
sctg_899	9061	8	148212
sctg_9	1293259	1095	148220
sctg_90	565590	463	149315
sctg_900	9054	8	149778
sctg_901	9038	7	149786
sctg_902	7149	7	149793
sctg_903	8999	9	149800
sctg_904	8998	8	149809
sctg_905	8976	9	149817
sctg_906	8991	9	149826
sctg_907	8758	5	149835
sctg_908	8947	10	149840
sctg_909	8918	8	149850
sctg_91	564384	484	149858
sctg_910	8910	9	150342
sctg_911	8907	9	150351
sctg_912	12722	6	150360
sctg_913	9832	8	150366
sctg_914	8833	11	150374
sctg_915	8872	7	150385
sctg_916	8853	7	150392
sctg_917	12255	11	150399
sctg_918	8825	9	150410
sctg_919	10260	9	150419
sctg_92	558846	436	150428
sctg_920	9980	5	150864
sctg_921	11147	8	150869
sctg_922	8730	9	150877
sctg_923	8820	8	150886
sctg_924	8699	8	150894
sctg_925	8686	8	150902
sctg_926	8608	7	150910
sctg_927	8680	9	150917
sctg_928	14557	6	150926
sctg_929	8524	6	150932
sctg_93	551564	440	150938
sctg_930	8537	7	151378
sctg_931	8506	7	151385
sctg_932	8503	8	151392
sctg_933	9265	21	151400
sctg_934	8431	8	151421
sctg_935	8412	8	151429
sctg_936	8378	7	151437
sctg_938	8268	7	151444
sctg_939	8267	9	151451
sctg_94	544140	458	151460
sctg_940	8261	6	151918
sctg_941	8217	3	151924
sctg_942	8971	7	151927
sctg_943	8208	9	151934
sctg_944	8207	6	151943
sctg_945	8132	5	151949
sctg_946	8117	7	151954
sctg_947	9031	7	151961
sctg_949	7948	6	151968
sctg_95	539924	431	151974
sctg_950	7911	6	152405
sctg_951	7904	4	152411
sctg_952	9351	7	152415
sctg_953	10458	4	152422
sctg_954	14002	8	152426
sctg_955	7813	8	152434
sctg_956	11439	5	152442
sctg_958	14508	5	152447
sctg_959	15061	8	152452
sctg_96	553561	433	152460
sctg_960	8402	8	152893
sctg_961	7645	6	152901
sctg_962	7644	5	152907
sctg_963	7643	5	152912
sctg_964	9185	6	152917
sctg_965	7558	5	152923
sctg_966	8364	6	152928
sctg_967	7523	8	152934
sctg_968	7492	4	152942
sctg_969	7488	7	152946
sctg_97	551975	427	152953
sctg_970	7480	7	153380
sctg_971	7069	5	153387
sctg_972	7550	6	153392
sctg_973	7526	6	153398
sctg_975	7488	5	153404
sctg_976	7380	6	153409
sctg_977	7654	7	153415
sctg_978	11326	8	153422
sctg_979	7315	8	153430
sctg_98	527895	388	153438
sctg_980	7282	7	153826
sctg_981	7501	17	153833
sctg_982	12360	4	153850
sctg_983	7254	6	153854
sctg_984	13464	6	153860
sctg_985	8100	5	153866
sctg_986	7184	8	153871
sctg_987	9975	8	153879
sctg_988	7227	6	153887
sctg_99	541954	430	153893
sctg_990	7105	6	154323
sctg_991	7070	8	154329
sctg_993	13104	6	154337
sctg_994	6914	5	154343
sctg_995	6895	7	154348
sctg_996	10734	6	154355
sctg_997	6840	6	154361
sctg_998	6818	6	154367
sctg_999	6999	7	154373
sctg_667	27246	18	154380
